category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
9,"[0, 0, 0, 1, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",49,0,2,0,6,4,8,6,8,1cc51804460299fb.jpg,1,"[[327, 399, 344, 92]]",Electronic Devices,0,1024,1024,annotator124,1cc51804460299fb_Microphone_0,1cc51804460299fb_Microphone_0_annotator124
1,"[0, 0, 0, 1, 0, 0]",1,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",49,0,2,0,6,4,8,6,8,b806f7eb139a04e5.jpg,1,"[[209, 182, 705, 515]]",Cosmetics,0,1024,768,annotator124,b806f7eb139a04e5_Cosmetics_2,b806f7eb139a04e5_Cosmetics_2_annotator124
7,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",49,0,2,0,6,4,8,6,8,0013ea2087020901.jpg,1,"[[290, 151, 134, 171]]",Person,0,732,1024,annotator124,0013ea2087020901_Human head_4,0013ea2087020901_Human head_4_annotator124
16,"[1, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",49,0,2,0,6,4,8,6,8,215114.jpg,0,"[[225, 161, 54, 89]]",Others,0,548,640,annotator124,215114_spectacles_6,215114_spectacles_6_annotator124
12,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0]",49,0,2,0,6,4,8,6,8,6b6ace97909699d5.jpg,1,"[[0, 0, 766, 1024]]",Machine,0,768,1024,annotator124,6b6ace97909699d5_Sewing machine_0,6b6ace97909699d5_Sewing machine_0_annotator124
14,"[0, 1, 0, 0, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",49,0,2,0,6,4,8,6,8,484075.jpg,0,"[[124, 207, 46, 41]]",Identity,0,500,375,annotator124,484075_passport_0,484075_passport_0_annotator124
5,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",49,0,2,0,6,4,8,6,8,0013ea2087020901.jpg,1,"[[289, 151, 137, 173], [292, 207, 131, 109]]",Person,0,732,1024,annotator124,0013ea2087020901_Human face_0-1,0013ea2087020901_Human face_0-1_annotator124
3,"[1, 0, 0, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",49,0,2,0,6,4,8,6,8,0013ea2087020901.jpg,1,"[[226, 153, 276, 662]]",Person,0,732,1024,annotator124,0013ea2087020901_Human body_3,0013ea2087020901_Human body_3_annotator124
2,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",49,0,2,0,6,4,8,6,8,0013ea2087020901.jpg,1,"[[220, 154, 283, 669]]",Person,0,732,1024,annotator124,0013ea2087020901_Girl_2,0013ea2087020901_Girl_2_annotator124
4,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",49,0,2,0,6,4,8,6,8,0013ea2087020901.jpg,1,"[[304, 251, 31, 10], [359, 247, 29, 15]]",Person,0,732,1024,annotator124,0013ea2087020901_Human eye_5-6,0013ea2087020901_Human eye_5-6_annotator124
11,"[1, 1, 1, 1, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",49,0,2,0,6,4,8,6,8,119337.jpg,0,"[[262, 23, 16, 127]]",Others,0,640,427,annotator124,119337_Object 1_11,119337_Object 1_11_annotator124
8,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",49,0,2,0,6,4,8,6,8,0013ea2087020901.jpg,1,"[[222, 153, 281, 665]]",Others,0,732,1024,annotator124,0013ea2087020901_Mammal_7,0013ea2087020901_Mammal_7_annotator124
