category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
3,"[1, 0, 0, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,030484a0c0f285f6.jpg,1,"[[11, 648, 92, 81], [49, 670, 87, 96], [65, 686, 92, 102], [220, 142, 459, 408], [321, 36, 20, 22], [363, 576, 116, 120], [367, 20, 83, 73], [452, 720, 129, 131], [555, 630, 139, 126], [560, 544, 91, 81], [569, 785, 111, 116]]",Food,0,768,1024,annotator96,030484a0c0f285f6_Fruit_1-2-3-4-5-6-7-8-9-10-11,030484a0c0f285f6_Fruit_1-2-3-4-5-6-7-8-9-10-11_annotator96
20,"[0, 0, 1, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",23,0,2,0,5,8,8,5,6,030484a0c0f285f6.jpg,1,"[[0, 0, 768, 1024]]",Others,0,768,1024,annotator96,030484a0c0f285f6_Tree_12,030484a0c0f285f6_Tree_12_annotator96
21,"[0, 0, 1, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",23,0,2,0,5,8,8,5,6,121586.jpg,0,"[[485, 295, 72, 69]]",Others,0,640,478,annotator96,121586_award_1,121586_award_1_annotator96
25,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,146439.jpg,0,"[[96, 282, 177, 236]]",Pet,0,427,640,annotator96,146439_pet_4,146439_pet_4_annotator96
26,"[0, 0, 1, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,146439.jpg,0,"[[120, 167, 114, 57]]",Others,0,427,640,annotator96,146439_phonebook_0,146439_phonebook_0_annotator96
17,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,683307758eb4fd7c.jpg,1,"[[0, 0, 180, 682], [383, 239, 119, 442], [494, 7, 411, 674]]",Others,0,1024,682,annotator96,683307758eb4fd7c_Poster_1-2-3,683307758eb4fd7c_Poster_1-2-3_annotator96
8,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,683307758eb4fd7c.jpg,1,"[[257, 172, 96, 140]]",Person,0,1024,682,annotator96,683307758eb4fd7c_Human face_0,683307758eb4fd7c_Human face_0_annotator96
16,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,683307758eb4fd7c.jpg,1,"[[143, 147, 461, 534]]",Others,0,1024,682,annotator96,683307758eb4fd7c_Person_4,683307758eb4fd7c_Person_4_annotator96
8,"[0, 0, 1, 0, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,16f352b006a890cd.jpg,1,"[[185, 283, 32, 33], [721, 281, 33, 33], [819, 305, 14, 39]]",Person,0,1024,768,annotator96,16f352b006a890cd_Human face_0-1-2,16f352b006a890cd_Human face_0-1-2_annotator96
19,"[0, 1, 0, 1, 0, 0]",2,"[0, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,16f352b006a890cd.jpg,1,"[[320, 409, 278, 129]]",Table,0,1024,768,annotator96,16f352b006a890cd_Table_21,16f352b006a890cd_Table_21_annotator96
13,"[0, 1, 0, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,46da83ccb945db5a.jpg,1,"[[280, 0, 203, 345]]",Electronic Devices,0,768,1024,annotator96,46da83ccb945db5a_Microphone_0,46da83ccb945db5a_Microphone_0_annotator96
10,"[0, 1, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,16f352b006a890cd.jpg,1,"[[184, 271, 36, 44], [720, 265, 36, 51], [819, 289, 46, 56]]",Person,0,1024,768,annotator96,16f352b006a890cd_Human head_18-19-20,16f352b006a890cd_Human head_18-19-20_annotator96
1,"[0, 0, 1, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,16f352b006a890cd.jpg,1,"[[166, 304, 143, 139], [620, 310, 172, 143], [664, 337, 224, 107]]",Clothing,0,1024,768,annotator96,16f352b006a890cd_Clothing_15-16-17,16f352b006a890cd_Clothing_15-16-17_annotator96
30,"[0, 0, 1, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",23,0,2,0,5,8,8,5,6,117988.jpg,0,"[[177, 52, 90, 142]]",Others,0,500,375,annotator96,117988_umbrella_6,117988_umbrella_6_annotator96
14,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,121586.jpg,0,"[[406, 22, 92, 65]]",Others,0,640,478,annotator96,121586_Object 0_2,121586_Object 0_2_annotator96
28,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,117988.jpg,0,"[[208, 141, 101, 102], [319, 98, 15, 35], [141, 109, 19, 36]]",Others,0,500,375,annotator96,117988_tank_top_(clothing)_0-1-2,117988_tank_top_(clothing)_0-1-2_annotator96
11,"[0, 1, 0, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",23,0,2,0,5,8,8,5,6,16f352b006a890cd.jpg,1,"[[198, 321, 132, 140], [596, 364, 171, 89]]",Person,0,1024,768,annotator96,16f352b006a890cd_Human leg_10-11,16f352b006a890cd_Human leg_10-11_annotator96
