category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[0, 0, 0, 0, 1, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",46,0,0,0,3,5,8,6,7,176415.jpg,0,"[[28, 325, 42, 60]]",Others,0,375,500,annotator98,176415_Object 0_21,176415_Object 0_21_annotator98
4,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",46,0,0,0,3,5,8,6,7,2e969144f13eb1dc.jpg,1,"[[0, 185, 360, 349], [375, 19, 460, 556]]",Others,0,1024,576,annotator98,2e969144f13eb1dc_Tree_4-5,2e969144f13eb1dc_Tree_4-5_annotator98
6,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",46,0,0,0,3,5,8,6,7,259345.jpg,0,"[[355, 460, 45, 26], [127, 432, 20, 54]]",Others,0,427,640,annotator98,259345_bracelet_4-5,259345_bracelet_4-5_annotator98
7,"[0, 0, 0, 1, 0, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",46,0,0,0,3,5,8,6,7,259345.jpg,0,"[[402, 535, 24, 5]]",Cigarettes,0,427,640,annotator98,259345_cigarette_0,259345_cigarette_0_annotator98
11,"[0, 0, 0, 0, 1, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",46,0,0,0,3,5,8,6,7,145873.jpg,0,"[[200, 390, 39, 8]]",Vehicle Plate,0,640,427,annotator98,145873_license_plate_13,145873_license_plate_13_annotator98
2,"[0, 1, 0, 0, 0, 0]",6,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",46,0,0,0,3,5,8,6,7,145873.jpg,0,"[[35, 168, 154, 149]]",Others,0,640,427,annotator98,145873_Object 1_20,145873_Object 1_20_annotator98
1,"[0, 0, 0, 0, 1, 0]",5,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",46,0,0,0,3,5,8,6,7,448623e2387b0341.jpg,1,"[[502, 203, 108, 266]]",Others,0,1024,768,annotator98,448623e2387b0341_Object 0_0,448623e2387b0341_Object 0_0_annotator98
12,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0]",46,0,0,0,3,5,8,6,7,176415.jpg,0,"[[323, 414, 51, 56], [236, 212, 2, 27], [118, 356, 42, 5], [242, 218, 9, 83], [239, 211, 16, 91], [238, 215, 4, 22]]",Book,0,375,500,annotator98,176415_magazine_15-16-17-18-19-20,176415_magazine_15-16-17-18-19-20_annotator98
8,"[1, 1, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",46,0,0,0,3,5,8,6,7,140987.jpg,0,"[[282, 194, 31, 37], [17, 219, 28, 41], [17, 219, 407, 420], [385, 259, 39, 211]]",Others,0,425,640,annotator98,140987_cup_0-1-2-3,140987_cup_0-1-2-3_annotator98
5,"[0, 0, 0, 1, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",46,0,0,0,3,5,8,6,7,176415.jpg,0,"[[265, 212, 10, 89], [252, 211, 9, 90], [37, 325, 5, 60], [256, 315, 7, 33], [35, 406, 76, 15], [244, 218, 8, 82], [259, 212, 8, 89], [238, 215, 5, 23], [51, 323, 6, 61], [262, 317, 5, 34], [41, 323, 7, 62], [22, 324, 14, 62], [238, 211, 16, 90], [232, 210, 4, 34]]",Book,0,375,500,annotator98,176415_book_1-2-3-4-5-6-7-8-9-10-11-12-13-14,176415_book_1-2-3-4-5-6-7-8-9-10-11-12-13-14_annotator98
14,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",46,0,0,0,3,5,8,6,7,145873.jpg,0,"[[52, 44, 53, 54], [560, 246, 79, 34], [264, 30, 78, 82], [519, 289, 8, 48], [375, 85, 31, 32], [362, 29, 58, 57], [118, 43, 74, 78], [568, 340, 7, 10], [38, 85, 32, 32], [201, 86, 33, 31], [553, 286, 79, 31], [191, 29, 59, 57]]",Others,0,640,427,annotator98,145873_street_sign_1-2-3-4-5-6-7-8-9-10-11-12,145873_street_sign_1-2-3-4-5-6-7-8-9-10-11-12_annotator98
