category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
5,"[1, 0, 1, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,000a1249af2bc5f0.jpg,1,"[[0, 0, 433, 674], [233, 0, 789, 670]]",Person,0,1024,678,annotator267,000a1249af2bc5f0_Human body_4-5,000a1249af2bc5f0_Human body_4-5_annotator267
2,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,000a1249af2bc5f0.jpg,1,"[[582, 1, 439, 632]]",Clothing,0,1024,678,annotator267,000a1249af2bc5f0_Clothing_3,000a1249af2bc5f0_Clothing_3_annotator267
17,"[1, 0, 0, 1, 1, 0]",1,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,337490.jpg,0,"[[51, 97, 97, 93], [147, 88, 84, 138]]",Others,0,500,375,annotator267,337490_poster_1-2,337490_poster_1-2_annotator267
14,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,337490.jpg,0,"[[235, 216, 81, 79]]",Printed Material,0,500,375,annotator267,337490_calendar_10,337490_calendar_10_annotator267
9,"[1, 0, 0, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,334941.jpg,0,"[[157, 135, 136, 159]]",Others,0,359,640,annotator267,334941_Object 0_1,334941_Object 0_1_annotator267
20,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,337490.jpg,0,"[[430, 98, 36, 37], [377, 63, 67, 72], [460, 117, 17, 18]]",Toy,0,500,375,annotator267,337490_toy_3-4-5,337490_toy_3-4-5_annotator267
15,"[0, 1, 0, 0, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,173057.jpg,0,"[[161, 0, 145, 518]]",Others,0,480,640,annotator267,173057_clock_tower_0,173057_clock_tower_0_annotator267
22,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,13729.jpg,0,"[[403, 226, 15, 13], [101, 272, 4, 7], [298, 221, 12, 6]]",Others,0,640,480,annotator267,13729_watch_14-15-16,13729_watch_14-15-16_annotator267
21,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,334941.jpg,0,"[[121, 429, 100, 210]]",Others,0,359,640,annotator267,334941_trousers_0,334941_trousers_0_annotator267
12,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,13729.jpg,0,"[[537, 331, 58, 69]]",Others,0,640,480,annotator267,13729_basket_0,13729_basket_0_annotator267
1,"[0, 0, 1, 1, 1, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,505b4f9c1d24d83b.jpg,1,"[[29, 20, 601, 447]]",Others,0,635,1024,annotator267,505b4f9c1d24d83b_Bookcase_0,505b4f9c1d24d83b_Bookcase_0_annotator267
8,"[1, 0, 1, 1, 0, 0]",1,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,13729.jpg,0,"[[64, 37, 449, 431]]",Others,0,640,480,annotator267,13729_Manual Label_0,13729_Manual Label_0_annotator267
11,"[1, 0, 1, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,000a1249af2bc5f0.jpg,1,"[[0, 0, 1024, 678]]",Person,0,1024,678,annotator267,000a1249af2bc5f0_Woman_12,000a1249af2bc5f0_Woman_12_annotator267
8,"[1, 0, 0, 0, 0, 0]",1,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,337490.jpg,0,"[[276, 4, 220, 367]]",Others,0,500,375,annotator267,337490_Manual Label_0,337490_Manual Label_0_annotator267
6,"[1, 0, 1, 0, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,000a1249af2bc5f0.jpg,1,"[[18, 61, 292, 372], [227, 285, 450, 392], [313, 190, 290, 317]]",Person,0,1024,678,annotator267,000a1249af2bc5f0_Human hand_6-7-8,000a1249af2bc5f0_Human hand_6-7-8_annotator267
16,"[1, 0, 0, 1, 1, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,1,0,4,6,4,9,10,337490.jpg,0,"[[302, 115, 126, 142], [0, 120, 89, 174]]",Screen,0,500,375,annotator267,337490_monitor_(computer_equipment) computer_monitor_6-7,337490_monitor_(computer_equipment) computer_monitor_6-7_annotator267
