category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[0, 1, 1, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",40,0,1,0,6,6,6,8,6,b79453af8f7830a3.jpg,1,"[[0, 99, 219, 379], [0, 488, 140, 279], [473, 1, 353, 427]]",Cosmetics,0,1024,768,annotator284,b79453af8f7830a3_Cosmetics_1-2-3,b79453af8f7830a3_Cosmetics_1-2-3_annotator284
5,"[0, 0, 1, 0, 0, 0]",3,"[0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 1, 0, 0]",40,0,1,0,6,6,6,8,6,190236.jpg,0,"[[192, 314, 108, 79]]",Others,0,640,393,annotator284,190236_backpack_0,190236_backpack_0_annotator284
7,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",40,0,1,0,6,6,6,8,6,334813.jpg,0,"[[200, 313, 87, 24], [0, 358, 480, 281]]",Table,0,480,640,annotator284,334813_desk_6-7,334813_desk_6-7_annotator284
8,"[0, 0, 1, 0, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",40,0,1,0,6,6,6,8,6,410033.jpg,0,"[[11, 298, 134, 113]]",Electronic Devices,0,640,480,annotator284,410033_earphone_1,410033_earphone_1_annotator284
12,"[0, 0, 1, 0, 0, 0]",3,"[0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,0,1,0,6,6,6,8,6,410033.jpg,0,"[[212, 96, 320, 288]]",Screen,0,640,480,annotator284,410033_laptop_computer_0,410033_laptop_computer_0_annotator284
3,"[0, 1, 1, 0, 0, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",40,0,1,0,6,6,6,8,6,334813.jpg,0,"[[71, 117, 155, 154]]",Others,0,480,640,annotator284,334813_Object 0_4,334813_Object 0_4_annotator284
1,"[0, 1, 1, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",40,0,1,0,6,6,6,8,6,ce714eef200f390f.jpg,1,"[[378, 112, 197, 691]]",Cosmetics,0,972,1024,annotator284,ce714eef200f390f_Cosmetics_0,ce714eef200f390f_Cosmetics_0_annotator284
12,"[0, 1, 1, 0, 0, 0]",3,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0]",40,0,1,0,6,6,6,8,6,334813.jpg,0,"[[218, 293, 174, 140], [179, 338, 91, 42]]",Screen,0,480,640,annotator284,334813_laptop_computer_2-3,334813_laptop_computer_2-3_annotator284
9,"[0, 0, 1, 1, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",40,0,1,0,6,6,6,8,6,410033.jpg,0,"[[410, 0, 229, 480]]",Musical instrument,0,640,480,annotator284,410033_guitar_4,410033_guitar_4_annotator284
6,"[0, 0, 0, 0, 1, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",40,0,1,0,6,6,6,8,6,410033.jpg,0,"[[0, 0, 251, 221]]",Home interior,0,640,480,annotator284,410033_bed_3,410033_bed_3_annotator284
