category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",50,0,1,0,7,7,7,4,6,0ba9d2cc31b93d70.jpg,1,"[[0, 0, 1024, 624]]",Others,0,1024,683,annotator227,0ba9d2cc31b93d70_Building_21,0ba9d2cc31b93d70_Building_21_annotator227
5,"[1, 0, 0, 0, 0, 0]",5,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",50,0,1,0,7,7,7,4,6,00e65d13159b498b.jpg,1,"[[423, 134, 178, 240]]",Person,0,1024,847,annotator227,00e65d13159b498b_Human head_2,00e65d13159b498b_Human head_2_annotator227
6,"[1, 0, 0, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",50,0,1,0,7,7,7,4,6,00e65d13159b498b.jpg,1,"[[502, 314, 58, 30]]",Person,0,1024,847,annotator227,00e65d13159b498b_Human mouth_3,00e65d13159b498b_Human mouth_3_annotator227
8,"[1, 0, 0, 0, 0, 0]",6,"[0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",50,0,1,0,7,7,7,4,6,01756a5b593e1de1.jpg,1,"[[0, 0, 768, 1001]]",Person,0,768,1001,annotator227,01756a5b593e1de1_Man_4,01756a5b593e1de1_Man_4_annotator227
11,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",50,0,1,0,7,7,7,4,6,b024368eccd34bfe.jpg,1,"[[119, 60, 315, 655], [572, 13, 451, 702]]",Others,0,1024,716,annotator227,b024368eccd34bfe_Tower_2-3,b024368eccd34bfe_Tower_2-3_annotator227
3,"[1, 0, 0, 0, 0, 0]",1,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",50,0,1,0,7,7,7,4,6,01756a5b593e1de1.jpg,1,"[[268, 76, 311, 424]]",Person,0,768,1001,annotator227,01756a5b593e1de1_Human face_0,01756a5b593e1de1_Human face_0_annotator227
2,"[1, 0, 0, 0, 0, 0]",4,"[0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",50,0,1,0,7,7,7,4,6,01756a5b593e1de1.jpg,1,"[[320, 225, 76, 18], [454, 248, 60, 24]]",Person,0,768,1001,annotator227,01756a5b593e1de1_Human eye_2-3,01756a5b593e1de1_Human eye_2-3_annotator227
13,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",50,0,1,0,7,7,7,4,6,100958.jpg,0,"[[3, 238, 39, 28], [7, 284, 27, 27]]",Place Identifier,0,640,480,annotator227,100958_banner_7-8,100958_banner_7-8_annotator227
14,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",50,0,1,0,7,7,7,4,6,100958.jpg,0,"[[28, 375, 37, 50], [269, 308, 107, 107]]",Others,0,640,480,annotator227,100958_skateboard_5-6,100958_skateboard_5-6_annotator227
7,"[1, 0, 0, 0, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",50,0,1,0,7,7,7,4,6,01756a5b593e1de1.jpg,1,"[[361, 250, 85, 108]]",Person,0,768,1001,annotator227,01756a5b593e1de1_Human nose_6,01756a5b593e1de1_Human nose_6_annotator227
5,"[1, 0, 0, 0, 0, 0]",5,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",50,0,1,0,7,7,7,4,6,01756a5b593e1de1.jpg,1,"[[264, 0, 350, 503]]",Person,0,768,1001,annotator227,01756a5b593e1de1_Human head_1,01756a5b593e1de1_Human head_1_annotator227
