category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
0,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,0,2,0,6,4,4,6,8,006f87bf928f9ba3.jpg,0,"[[0, 0, 1022, 679]]",Others,0,1024,683,annotator107,006f87bf928f9ba3_Building_18,006f87bf928f9ba3_Building_18_annotator107
12,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,0,2,0,6,4,4,6,8,006f87bf928f9ba3.jpg,0,"[[607, 86, 416, 596]]",Others,0,1024,683,annotator107,006f87bf928f9ba3_Person_5,006f87bf928f9ba3_Person_5_annotator107
14,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,0,2,0,6,4,4,6,8,15b4262297a8a6e2.jpg,0,"[[0, 326, 1024, 404]]",Others,0,1024,768,annotator107,15b4262297a8a6e2_Swimming pool_0,15b4262297a8a6e2_Swimming pool_0_annotator107
8,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,0,2,0,6,4,4,6,8,1b8d52cb603f71ad.jpg,0,"[[96, 50, 345, 332], [469, 0, 284, 219]]",Person,0,1024,687,annotator107,1b8d52cb603f71ad_Human hair_4-5,1b8d52cb603f71ad_Human hair_4-5_annotator107
7,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,0,2,0,6,4,4,6,8,2499021935fff88f.jpg,0,"[[350, 256, 219, 263]]",Person,0,1024,768,annotator107,2499021935fff88f_Human face_0,2499021935fff88f_Human face_0_annotator107
16,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,0,2,0,6,4,4,6,8,02a6ef3d9bd68e91.jpg,0,"[[150, 310, 59, 33], [953, 115, 70, 14]]",Vehicle Plate,0,1024,768,annotator107,02a6ef3d9bd68e91_Vehicle registration plate_2-3,02a6ef3d9bd68e91_Vehicle registration plate_2-3_annotator107
17,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,0,2,0,6,4,4,6,8,1b8d52cb603f71ad.jpg,0,"[[0, 51, 518, 635], [396, 0, 561, 687]]",Person,0,1024,687,annotator107,1b8d52cb603f71ad_Woman_17-18,1b8d52cb603f71ad_Woman_17-18_annotator107
17,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,0,2,0,6,4,4,6,8,1a00561698778497.jpg,0,"[[311, 129, 296, 548]]",Person,0,1024,683,annotator107,1a00561698778497_Woman_2,1a00561698778497_Woman_2_annotator107
2,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,0,2,0,6,4,4,6,8,2499021935fff88f.jpg,0,"[[12, 0, 960, 768]]",Screen,0,1024,768,annotator107,2499021935fff88f_Computer monitor_2,2499021935fff88f_Computer monitor_2_annotator107
8,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,0,2,0,6,4,4,6,8,2499021935fff88f.jpg,0,"[[356, 260, 203, 199]]",Person,0,1024,768,annotator107,2499021935fff88f_Human hair_1,2499021935fff88f_Human hair_1_annotator107
