category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
2,"[1, 1, 1, 1, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,0,1,0,4,6,7,7,10,0319faa662ff5d06.jpg,1,"[[134, 234, 448, 448]]",Person,0,1024,683,annotator58,0319faa662ff5d06_Girl_4,0319faa662ff5d06_Girl_4_annotator58
1,"[1, 0, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,0,1,0,4,6,7,7,10,124d86a6d3953a13.jpg,1,"[[52, 425, 241, 334], [638, 393, 196, 107]]",Clothing,0,1024,768,annotator58,124d86a6d3953a13_Clothing_4-5,124d86a6d3953a13_Clothing_4-5_annotator58
11,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,0,1,0,4,6,7,7,10,124d86a6d3953a13.jpg,1,"[[638, 291, 196, 211]]",Others,0,1024,768,annotator58,124d86a6d3953a13_Person_3,124d86a6d3953a13_Person_3_annotator58
9,"[1, 1, 0, 0, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,0,1,0,4,6,7,7,10,014d85b26445629d.jpg,1,"[[0, 220, 45, 96], [3, 166, 72, 83], [92, 196, 87, 107], [231, 210, 60, 57], [682, 219, 51, 90], [900, 244, 114, 84]]",Person,0,1024,683,annotator58,014d85b26445629d_Man_11-12-13-14-15-16,014d85b26445629d_Man_11-12-13-14-15-16_annotator58
6,"[1, 0, 1, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,0,1,0,4,6,7,7,10,0319faa662ff5d06.jpg,1,"[[409, 300, 138, 193], [617, 184, 185, 199]]",Person,0,1024,683,annotator58,0319faa662ff5d06_Human face_0-1,0319faa662ff5d06_Human face_0-1_annotator58
13,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,0,1,0,4,6,7,7,10,014d85b26445629d.jpg,1,"[[441, 22, 303, 660]]",Person,0,1024,683,annotator58,014d85b26445629d_Woman_10,014d85b26445629d_Woman_10_annotator58
9,"[1, 1, 0, 0, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,0,1,0,4,6,7,7,10,0319faa662ff5d06.jpg,1,"[[504, 119, 519, 563]]",Person,0,1024,683,annotator58,0319faa662ff5d06_Man_20,0319faa662ff5d06_Man_20_annotator58
14,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,0,1,0,4,6,7,7,10,1ab7ee05996182cd.jpg,1,"[[2, 1, 638, 479]]",Others,0,640,480,annotator58,1ab7ee05996182cd_identity_0,1ab7ee05996182cd_identity_0_annotator58
13,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,0,1,0,4,6,7,7,10,0319faa662ff5d06.jpg,1,"[[132, 232, 447, 450]]",Person,0,1024,683,annotator58,0319faa662ff5d06_Woman_19,0319faa662ff5d06_Woman_19_annotator58
8,"[1, 0, 0, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,0,1,0,4,6,7,7,10,0319faa662ff5d06.jpg,1,"[[132, 249, 480, 430], [501, 119, 521, 560]]",Others,0,1024,683,annotator58,0319faa662ff5d06_Mammal_15-16,0319faa662ff5d06_Mammal_15-16_annotator58
