category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[1, 1, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",34,0,1,0,7,5,7,8,4,82e02465a9c48fd0.jpg,1,"[[24, 146, 925, 536]]",Person,0,1024,683,annotator68,82e02465a9c48fd0_Human body_22,82e02465a9c48fd0_Human body_22_annotator68
10,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",34,0,1,0,7,5,7,8,4,02c704b941566bc9.jpg,1,"[[338, 60, 341, 622]]",Person,0,1024,683,annotator68,02c704b941566bc9_Woman_9,02c704b941566bc9_Woman_9_annotator68
7,"[0, 0, 0, 1, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",34,0,1,0,7,5,7,8,4,119828.jpg,0,"[[32, 15, 180, 88]]",Others,0,500,375,annotator68,119828_Object 0_0,119828_Object 0_0_annotator68
9,"[0, 1, 0, 0, 0, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",34,0,1,0,7,5,7,8,4,1229d5e203956ac6.jpg,1,"[[424, 55, 288, 291]]",Others,0,1024,768,annotator68,1229d5e203956ac6_Window_0,1229d5e203956ac6_Window_0_annotator68
3,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",34,0,1,0,7,5,7,8,4,01c9c7321fe8e116.jpg,1,"[[0, 70, 175, 213], [0, 73, 172, 140], [223, 123, 230, 192], [624, 126, 187, 130], [709, 28, 170, 145], [713, 23, 167, 108], [828, 0, 120, 28], [913, 0, 110, 108], [917, 0, 106, 150]]",Person,0,1024,835,annotator68,01c9c7321fe8e116_Human hair_1-2-3-4-5-6-7-8-9,01c9c7321fe8e116_Human hair_1-2-3-4-5-6-7-8-9_annotator68
6,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",34,0,1,0,7,5,7,8,4,01c9c7321fe8e116.jpg,1,"[[0, 0, 1024, 835]]",Person,0,1024,835,annotator68,01c9c7321fe8e116_Man_42,01c9c7321fe8e116_Man_42_annotator68
12,"[0, 0, 0, 1, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",34,0,1,0,7,5,7,8,4,259336.jpg,0,"[[420, 0, 219, 230]]",Screen,0,640,427,annotator68,259336_monitor_(computer_equipment) computer_monitor_2,259336_monitor_(computer_equipment) computer_monitor_2_annotator68
7,"[0, 0, 0, 0, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",34,0,1,0,7,5,7,8,4,171548.jpg,0,"[[169, 386, 46, 29]]",Others,0,640,480,annotator68,171548_Object 0_9,171548_Object 0_9_annotator68
10,"[1, 1, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",34,0,1,0,7,5,7,8,4,886236e08b9b968c.jpg,1,"[[354, 108, 613, 571]]",Person,0,1024,682,annotator68,886236e08b9b968c_Woman_3,886236e08b9b968c_Woman_3_annotator68
10,"[1, 1, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",34,0,1,0,7,5,7,8,4,82e02465a9c48fd0.jpg,1,"[[24, 146, 613, 383], [515, 249, 179, 380]]",Person,0,1024,683,annotator68,82e02465a9c48fd0_Woman_26-27,82e02465a9c48fd0_Woman_26-27_annotator68
