category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
6,"[1, 0, 0, 0, 1, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",29,0,1,0,2,6,2,10,5,0ee147db8a6b3908.jpg,1,"[[0, 342, 681, 231], [0, 344, 146, 395], [75, 83, 586, 939]]",Others,0,683,1024,annotator279,0ee147db8a6b3908_Mammal_3-4-5,0ee147db8a6b3908_Mammal_3-4-5_annotator279
11,"[0, 0, 0, 1, 0, 0]",3,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",29,0,1,0,2,6,2,10,5,119604.jpg,0,"[[357, 311, 44, 81], [148, 319, 28, 60], [284, 317, 14, 63]]",Others,0,640,480,annotator279,119604_backpack_0-1-2,119604_backpack_0-1-2_annotator279
16,"[0, 0, 0, 1, 0, 0]",3,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",29,0,1,0,2,6,2,10,5,11077.jpg,0,"[[235, 52, 56, 101]]",Others,0,333,500,annotator279,11077_tennis_racket_3,11077_tennis_racket_3_annotator279
1,"[0, 0, 0, 1, 0, 0]",3,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",29,0,1,0,2,6,2,10,5,0ee147db8a6b3908.jpg,1,"[[77, 469, 148, 332], [173, 450, 489, 484]]",Person,0,683,1024,annotator279,0ee147db8a6b3908_Human arm_6-7,0ee147db8a6b3908_Human arm_6-7_annotator279
9,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,0,1,0,2,6,2,10,5,0b8b9d6b70643ef1.jpg,1,"[[0, 1, 68, 212], [0, 163, 92, 177], [0, 292, 12, 46], [0, 427, 49, 123], [30, 339, 203, 380], [89, 6, 113, 228], [140, 3, 120, 214], [153, 134, 81, 172], [244, 376, 268, 391], [459, 188, 107, 136], [569, 0, 44, 185], [593, 201, 142, 174], [755, 183, 156, 241], [816, 1, 132, 326], [980, 380, 43, 118]]",Others,0,1024,768,annotator279,0b8b9d6b70643ef1_Person_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14,0b8b9d6b70643ef1_Person_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14_annotator279
8,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,0,1,0,2,6,2,10,5,0b8b9d6b70643ef1.jpg,1,"[[23, 15, 39, 55]]",Others,0,1024,768,annotator279,0b8b9d6b70643ef1_Object 0_15,0b8b9d6b70643ef1_Object 0_15_annotator279
12,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",29,0,1,0,2,6,2,10,5,11077.jpg,0,"[[194, 83, 45, 51]]",Others,0,333,500,annotator279,11077_headscarf_0,11077_headscarf_0_annotator279
14,"[1, 0, 0, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,0,1,0,2,6,2,10,5,387098.jpg,0,"[[237, 14, 235, 167], [43, 30, 197, 189], [283, 183, 147, 105]]",Screen,0,640,480,annotator279,387098_monitor_(computer_equipment) computer_monitor_0-1-2,387098_monitor_(computer_equipment) computer_monitor_0-1-2_annotator279
5,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,0,1,0,2,6,2,10,5,0ee147db8a6b3908.jpg,1,"[[234, 80, 249, 335]]",Person,0,683,1024,annotator279,0ee147db8a6b3908_Human head_2,0ee147db8a6b3908_Human head_2_annotator279
15,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,0,1,0,2,6,2,10,5,10727.jpg,0,"[[333, 156, 176, 309]]",Others,0,623,640,annotator279,10727_tank_top_(clothing)_0,10727_tank_top_(clothing)_0_annotator279
