category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
1,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",31,0,1,0,3,4,6,10,10,8d77172370c2d4b2.jpg,1,"[[246, 196, 523, 398], [316, 476, 276, 236]]",Clothing,0,1024,768,annotator17,8d77172370c2d4b2_Clothing_0-1,8d77172370c2d4b2_Clothing_0-1_annotator17
3,"[1, 1, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",31,0,1,0,3,4,6,10,10,1000.jpg,0,"[[56, 115, 555, 145]]",Others,0,640,480,annotator17,1000_Object 0_1,1000_Object 0_1_annotator17
5,"[1, 1, 1, 1, 1, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",31,0,1,0,3,4,6,10,10,731173d27e06b210.jpg,1,"[[267, 155, 298, 718]]",Others,0,682,1024,annotator17,731173d27e06b210_Person_0,731173d27e06b210_Person_0_annotator17
6,"[0, 1, 0, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",31,0,1,0,3,4,6,10,10,15338.jpg,0,"[[442, 169, 92, 110], [265, 200, 85, 59]]",Others,0,640,424,annotator17,15338_bus_(vehicle)_0-1,15338_bus_(vehicle)_0-1_annotator17
10,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",31,0,1,0,3,4,6,10,10,180578.jpg,0,"[[27, 207, 67, 154], [284, 259, 83, 211]]",Others,0,640,480,annotator17,180578_suitcase_2-3,180578_suitcase_2-3_annotator17
3,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",31,0,1,0,3,4,6,10,10,165624613ce0b10a.jpg,1,"[[97, 249, 734, 347]]",Others,0,1024,768,annotator17,165624613ce0b10a_Object 0_0,165624613ce0b10a_Object 0_0_annotator17
2,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",31,0,1,0,3,4,6,10,10,8d77172370c2d4b2.jpg,1,"[[248, 102, 545, 585]]",Person,0,1024,768,annotator17,8d77172370c2d4b2_Man_4,8d77172370c2d4b2_Man_4_annotator17
11,"[1, 0, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",31,0,1,0,3,4,6,10,10,102411.jpg,0,"[[95, 162, 6, 3], [40, 148, 9, 3]]",Others,0,640,427,annotator17,102411_sunglasses_8-9,102411_sunglasses_8-9_annotator17
7,"[1, 0, 0, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",31,0,1,0,3,4,6,10,10,184b17c89a7514be.jpg,1,"[[182, 19, 430, 363]]",Others,0,612,612,annotator17,184b17c89a7514be_identity_0,184b17c89a7514be_identity_0_annotator17
4,"[1, 0, 0, 0, 1, 0]",5,"[0, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",31,0,1,0,3,4,6,10,10,1000.jpg,0,"[[58, 195, 43, 25]]",Others,0,640,480,annotator17,1000_Object 1_2,1000_Object 1_2_annotator17
