category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Object 0,"[0, 1, 0, 0, 0, 0]",6,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,170558.jpg,LVIS,"[[335, 236, 62, 128]]",Others,UK,481,640,annotator463,170558_Object 0_6
Object 0,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,232463.jpg,LVIS,"[[196, -28, 300, 329]]",Others,UK,613,640,annotator463,232463_Object 0_5
calendar,"[1, 0, 1, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,218205.jpg,LVIS,"[[136, 1, 42, 51]]",Printed Material,UK,640,480,annotator463,218205_calendar_20
candle,"[0, 0, 1, 0, 0, 0]",4,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",25,Female,1,Prolific,6,9,6,9,4,189806.jpg,LVIS,"[[418, 42, 10, 43]]",Others,UK,500,400,annotator463,189806_candle_6
cigarette,"[1, 0, 1, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,170558.jpg,LVIS,"[[325, 437, 22, 22], [308, 363, 5, 2]]",Cigarettes,UK,481,640,annotator463,170558_cigarette_2-3
cigarette,"[1, 0, 1, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,232463.jpg,LVIS,"[[422, 222, 84, 41]]",Cigarettes,UK,613,640,annotator463,232463_cigarette_1
laptop_computer,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,170558.jpg,LVIS,"[[338, 393, 58, 77], [268, 381, 212, 150]]",Screen,UK,481,640,annotator463,170558_laptop_computer_4-5
license_plate,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,123131.jpg,LVIS,"[[129, 332, 18, 15]]",Vehicle Plate,UK,640,427,annotator463,123131_license_plate_0
magnet,"[0, 0, 1, 0, 0, 0]",6,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,218205.jpg,LVIS,"[[229, 170, 21, 21], [86, 0, 6, 28], [156, 175, 30, 76], [134, 110, 48, 30], [166, 276, 12, 13], [187, 117, 42, 29], [134, 254, 8, 14], [106, 140, 50, 36], [262, 18, 29, 24], [134, 85, 23, 27], [207, 99, 18, 10], [237, 79, 25, 17], [71, 124, 14, 107], [77, 73, 8, 34], [304, 18, 32, 19], [194, 0, 19, 9], [138, 215, 34, 24], [279, 32, 22, 37], [136, 0, 41, 52]]",Others,UK,640,480,annotator463,218205_magnet_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18
person,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,139077.jpg,LVIS,"[[128, 127, 62, 216]]",Person,UK,500,375,annotator463,139077_person_0
ring,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,13856.jpg,LVIS,"[[79, 172, 28, 11], [448, 62, 8, 13]]",Accessory,UK,640,426,annotator463,13856_ring_9-10
tag,"[1, 0, 0, 0, 1, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,182903.jpg,LVIS,"[[342, 185, 18, 15], [291, 167, 27, 58]]",Printed Material,UK,500,375,annotator463,182903_tag_0-1
television_set,"[0, 0, 1, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,9,6,9,4,139077.jpg,LVIS,"[[279, 0, 158, 156]]",Others,UK,500,375,annotator463,139077_television_set_1
