category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[0, 1, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,7ae56b9a673b49cb.jpg,OpenImages,"[[0, 0, 768, 1022]]",Others,Japan,768,1024,annotator59,7ae56b9a673b49cb_Building_7
Clothing,"[0, 0, 0, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,018d4a117c1d7e16.jpg,OpenImages,"[[82, 132, 401, 549]]",Clothing,Japan,1024,682,annotator59,018d4a117c1d7e16_Clothing_4
Girl,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,59f89863852379cf.jpg,OpenImages,"[[419, 196, 118, 176], [483, 211, 187, 340]]",Person,Japan,1024,768,annotator59,59f89863852379cf_Girl_26-27
Hat,"[0, 0, 0, 1, 0, 0]",5,"[0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,018d4a117c1d7e16.jpg,OpenImages,"[[162, 132, 185, 125]]",Others,Japan,1024,682,annotator59,018d4a117c1d7e16_Hat_0
Human face,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,4a8a66861e06950b.jpg,OpenImages,"[[456, 345, 44, 51], [510, 366, 38, 47], [547, 360, 57, 75]]",Person,Japan,1024,768,annotator59,4a8a66861e06950b_Human face_0-1-2
Man,"[1, 0, 1, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,4a8a66861e06950b.jpg,OpenImages,"[[435, 326, 76, 436], [475, 347, 188, 420]]",Person,Japan,1024,768,annotator59,4a8a66861e06950b_Man_10-11
Person,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,018d4a117c1d7e16.jpg,OpenImages,"[[84, 131, 565, 549]]",Others,Japan,1024,682,annotator59,018d4a117c1d7e16_Person_2
Person,"[1, 0, 1, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,4a8a66861e06950b.jpg,OpenImages,"[[428, 323, 97, 444], [435, 324, 228, 443], [489, 348, 70, 78]]",Others,Japan,1024,768,annotator59,4a8a66861e06950b_Person_3-4-5
Person,"[1, 0, 1, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,59f89863852379cf.jpg,OpenImages,"[[0, 39, 868, 728]]",Others,Japan,1024,768,annotator59,59f89863852379cf_Person_28
Skyscraper,"[0, 1, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,7ae56b9a673b49cb.jpg,OpenImages,"[[0, 0, 190, 1022], [159, 152, 46, 726], [201, 99, 139, 702], [222, 361, 56, 513], [260, 123, 241, 779], [352, 188, 160, 699], [505, 0, 260, 801]]",Scenery,Japan,768,1024,annotator59,7ae56b9a673b49cb_Skyscraper_0-1-2-3-4-5-6
identity,"[1, 0, 0, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,050874abcc46c370.jpg,OpenImages,"[[84, 44, 579, 577]]",Others,Japan,750,750,annotator59,050874abcc46c370_identity_0
ring,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",44,Female,0,CrowdWorks,5,9,8,6,10,147448.jpg,LVIS,"[[519, 225, 8, 14]]",Accessory,Japan,640,429,annotator59,147448_ring_0
