category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Girl,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",37,Male,0,CrowdWorks,3,4,5,7,4,40a05ea0282d5897.jpg,OpenImages,"[[274, 121, 88, 88], [482, 322, 281, 252]]",Person,Japan,1024,575,annotator126,40a05ea0282d5897_Girl_4-5
Human face,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",37,Male,0,CrowdWorks,3,4,5,7,4,40a05ea0282d5897.jpg,OpenImages,"[[216, 195, 193, 253], [548, 105, 85, 96], [640, 141, 94, 137], [821, 52, 202, 522]]",Person,Japan,1024,575,annotator126,40a05ea0282d5897_Human face_0-1-2-3
Mammal,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",37,Male,0,CrowdWorks,3,4,5,7,4,40a05ea0282d5897.jpg,OpenImages,"[[196, 178, 690, 387], [202, 184, 207, 289], [274, 110, 81, 96], [336, 133, 152, 203], [397, 128, 72, 85], [443, 313, 320, 259], [541, 101, 91, 94], [598, 148, 73, 55], [630, 138, 110, 123], [818, 55, 203, 516]]",Others,Japan,1024,575,annotator126,40a05ea0282d5897_Mammal_7-8-9-10-11-12-13-14-15-16
Object 0,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",37,Male,0,CrowdWorks,3,4,5,7,4,117222.jpg,LVIS,"[[394, 38, 42, 74]]",Others,Japan,640,334,annotator126,117222_Object 0_0
Object 0,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",37,Male,0,CrowdWorks,3,4,5,7,4,12991.jpg,LVIS,"[[34, 16, 210, 478]]",Others,Japan,640,480,annotator126,12991_Object 0_1
Office building,"[0, 1, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",37,Male,0,CrowdWorks,3,4,5,7,4,40a05ea0282d5897.jpg,OpenImages,"[[0, 0, 1024, 575]]",Place Identifier,Japan,1024,575,annotator126,40a05ea0282d5897_Office building_17
Person,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",37,Male,0,CrowdWorks,3,4,5,7,4,40a05ea0282d5897.jpg,OpenImages,"[[206, 55, 817, 519]]",Others,Japan,1024,575,annotator126,40a05ea0282d5897_Person_6
Woman,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",37,Male,0,CrowdWorks,3,4,5,7,4,40a05ea0282d5897.jpg,OpenImages,"[[202, 188, 692, 363]]",Person,Japan,1024,575,annotator126,40a05ea0282d5897_Woman_18
identity,"[0, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",37,Male,0,CrowdWorks,3,4,5,7,4,0e434121f4d725a5.jpg,OpenImages,"[[25, 40, 602, 440], [597, 310, 36, 4]]",Others,Japan,640,480,annotator126,0e434121f4d725a5_identity_0-1
laptop_computer,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",37,Male,0,CrowdWorks,3,4,5,7,4,12991.jpg,LVIS,"[[187, 225, 452, 250]]",Screen,Japan,640,480,annotator126,12991_laptop_computer_0
