category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Boy,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Female,3,CrowdWorks,9,7,6,3,9,24b14dbf64eeced1.jpg,OpenImages,"[[27, 364, 382, 318], [460, 247, 350, 435]]",Person,Japan,1024,683,annotator158,24b14dbf64eeced1_Boy_14-15
Building,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",27,Female,3,CrowdWorks,9,7,6,3,9,9b8ea23f201cd401.jpg,OpenImages,"[[0, 0, 1024, 172]]",Others,Japan,1024,695,annotator158,9b8ea23f201cd401_Building_2
Building,"[0, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Female,3,CrowdWorks,9,7,6,3,9,d74fdc4b64b21978.jpg,OpenImages,"[[0, 0, 1022, 368]]",Others,Japan,1024,765,annotator158,d74fdc4b64b21978_Building_1
Building,"[0, 1, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Female,3,CrowdWorks,9,7,6,3,9,24b14dbf64eeced1.jpg,OpenImages,"[[0, 0, 1022, 679]]",Others,Japan,1024,683,annotator158,24b14dbf64eeced1_Building_3
Furniture,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",27,Female,3,CrowdWorks,9,7,6,3,9,24b14dbf64eeced1.jpg,OpenImages,"[[37, 135, 495, 344]]",Others,Japan,1024,683,annotator158,24b14dbf64eeced1_Furniture_2
Human face,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Female,3,CrowdWorks,9,7,6,3,9,24b14dbf64eeced1.jpg,OpenImages,"[[37, 382, 101, 101], [475, 302, 149, 164]]",Person,Japan,1024,683,annotator158,24b14dbf64eeced1_Human face_0-1
Human head,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",27,Female,3,CrowdWorks,9,7,6,3,9,24b14dbf64eeced1.jpg,OpenImages,"[[19, 362, 123, 119], [459, 247, 175, 216]]",Person,Japan,1024,683,annotator158,24b14dbf64eeced1_Human head_5-6
Mammal,"[1, 0, 0, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Female,3,CrowdWorks,9,7,6,3,9,24b14dbf64eeced1.jpg,OpenImages,"[[0, 294, 105, 335], [21, 359, 386, 320], [459, 243, 353, 436]]",Others,Japan,1024,683,annotator158,24b14dbf64eeced1_Mammal_11-12-13
Person,"[1, 0, 0, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Female,3,CrowdWorks,9,7,6,3,9,9b8ea23f201cd401.jpg,OpenImages,"[[579, 195, 85, 73], [690, 115, 79, 176]]",Others,Japan,1024,695,annotator158,9b8ea23f201cd401_Person_3-4
Skyscraper,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",27,Female,3,CrowdWorks,9,7,6,3,9,9b8ea23f201cd401.jpg,OpenImages,"[[1, 0, 745, 172], [745, 0, 277, 118]]",Scenery,Japan,1024,695,annotator158,9b8ea23f201cd401_Skyscraper_0-1
