category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Human body,"[1, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,315977d3a6ee6802.jpg,OpenImages,"[[306, 113, 419, 568]]",Person,UK,1024,682,annotator470,315977d3a6ee6802_Human body_1
Human hair,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,315977d3a6ee6802.jpg,OpenImages,"[[503, 113, 146, 159]]",Person,UK,1024,682,annotator470,315977d3a6ee6802_Human hair_0
Mammal,"[1, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,315977d3a6ee6802.jpg,OpenImages,"[[300, 114, 419, 565]]",Others,UK,1024,682,annotator470,315977d3a6ee6802_Mammal_2
Object 0,"[1, 0, 0, 0, 0, 0]",3,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,274724.jpg,LVIS,"[[216, 114, 106, 117]]",Others,UK,480,640,annotator470,274724_Object 0_0
Office building,"[0, 1, 0, 0, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,5dfb639b0462ca3f.jpg,OpenImages,"[[0, 0, 1022, 766]]",Place Identifier,UK,1024,768,annotator470,5dfb639b0462ca3f_Office building_0
Woman,"[1, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,315977d3a6ee6802.jpg,OpenImages,"[[307, 113, 417, 568]]",Person,UK,1024,682,annotator470,315977d3a6ee6802_Woman_3
bib,"[0, 1, 0, 0, 0, 0]",3,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,200764.jpg,LVIS,"[[140, 202, 136, 178]]",Clothing,UK,480,640,annotator470,200764_bib_0
cigarette,"[0, 0, 1, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,274724.jpg,LVIS,"[[282, 192, 32, 16]]",Cigarettes,UK,480,640,annotator470,274724_cigarette_3
identity,"[0, 0, 1, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,035724a91b4ae18b.jpg,OpenImages,"[[10, 16, 414, 527], [438, 30, 413, 526]]",Others,UK,851,556,annotator470,035724a91b4ae18b_identity_0-1
identity,"[1, 1, 0, 1, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,07b75881c1ffc059.jpg,OpenImages,"[[446, 223, 271, 276]]",Others,UK,800,600,annotator470,07b75881c1ffc059_identity_0
person,"[0, 1, 0, 0, 0, 0]",3,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,17582.jpg,LVIS,"[[140, 62, 69, 169], [212, 37, 86, 195], [70, 33, 71, 199]]",Person,UK,350,233,annotator470,17582_person_0-1-2
ring,"[1, 0, 0, 0, 0, 0]",3,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,0,Prolific,2,4,7,10,6,274724.jpg,LVIS,"[[351, 215, 8, 8]]",Accessory,UK,480,640,annotator470,274724_ring_2
