category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Bookcase,"[1, 0, 1, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,2,Prolific,4,9,8,4,8,505b4f9c1d24d83b.jpg,OpenImages,"[[29, 20, 601, 447]]",Others,UK,635,1024,annotator349,505b4f9c1d24d83b_Bookcase_0
Object 0,"[0, 0, 0, 0, 0, 1]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,2,Prolific,4,9,8,4,8,334941.jpg,LVIS,"[[157, 135, 136, 159]]",Others,UK,359,640,annotator349,334941_Object 0_1
basket,"[0, 0, 0, 0, 0, 1]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",42,Female,2,Prolific,4,9,8,4,8,13729.jpg,LVIS,"[[537, 331, 58, 69]]",Others,UK,640,480,annotator349,13729_basket_0
beer_bottle,"[0, 1, 1, 1, 0, 0]",3,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",42,Female,2,Prolific,4,9,8,4,8,13729.jpg,LVIS,"[[539, 245, 12, 44], [517, 242, 12, 42]]",Food,UK,640,480,annotator349,13729_beer_bottle_10-11
boat,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",42,Female,2,Prolific,4,9,8,4,8,139150.jpg,LVIS,"[[0, 213, 617, 165]]",Others,UK,640,427,annotator349,139150_boat_0
calendar,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,2,Prolific,4,9,8,4,8,337490.jpg,LVIS,"[[235, 216, 81, 79]]",Printed Material,UK,500,375,annotator349,337490_calendar_10
clock_tower,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 0]",42,Female,2,Prolific,4,9,8,4,8,173057.jpg,LVIS,"[[161, 0, 145, 518]]",Others,UK,480,640,annotator349,173057_clock_tower_0
monitor_(computer_equipment) computer_monitor,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,2,Prolific,4,9,8,4,8,337490.jpg,LVIS,"[[302, 115, 126, 142], [0, 120, 89, 174]]",Screen,UK,500,375,annotator349,337490_monitor_(computer_equipment) computer_monitor_6-7
poster,"[0, 1, 1, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",42,Female,2,Prolific,4,9,8,4,8,337490.jpg,LVIS,"[[51, 97, 97, 93], [147, 88, 84, 138]]",Others,UK,500,375,annotator349,337490_poster_1-2
refrigerator,"[1, 1, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Female,2,Prolific,4,9,8,4,8,14038.jpg,LVIS,"[[15, 152, 129, 274]]",Others,UK,640,427,annotator349,14038_refrigerator_35
