category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Human arm,"[0, 0, 0, 1, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",26,Female,1,CrowdWorks,4,5,5,6,7,2eb849114cbb18d9.jpg,OpenImages,"[[221, 175, 168, 191], [464, 270, 151, 254]]",Person,Japan,759,1024,annotator177,2eb849114cbb18d9_Human arm_4-5
Laptop,"[1, 0, 0, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,Female,1,CrowdWorks,4,5,5,6,7,55709f00b158ee38.jpg,OpenImages,"[[0, 19, 1003, 748]]",Screen,Japan,1024,768,annotator177,55709f00b158ee38_Laptop_0
Man,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",26,Female,1,CrowdWorks,4,5,5,6,7,2652af185a59196c.jpg,OpenImages,"[[0, 369, 88, 147], [0, 515, 105, 232], [92, 488, 273, 328], [310, 422, 111, 206], [331, 496, 391, 523], [537, 411, 48, 108], [572, 526, 68, 92], [704, 659, 62, 156]]",Person,Japan,768,1024,annotator177,2652af185a59196c_Man_18-19-20-21-22-23-24-25
Man,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",26,Female,1,CrowdWorks,4,5,5,6,7,2eb849114cbb18d9.jpg,OpenImages,"[[203, 87, 448, 925]]",Person,Japan,759,1024,annotator177,2eb849114cbb18d9_Man_6
Medical equipment,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",26,Female,1,CrowdWorks,4,5,5,6,7,0bc7015328a7f447.jpg,OpenImages,"[[0, 43, 140, 347], [0, 131, 308, 636], [528, 715, 120, 52], [633, 598, 86, 169]]",Others,Japan,1024,768,annotator177,0bc7015328a7f447_Medical equipment_1-2-3-4
Office building,"[0, 1, 0, 0, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",26,Female,1,CrowdWorks,4,5,5,6,7,4babec5c7441cf9a.jpg,OpenImages,"[[0, 0, 728, 1022]]",Place Identifier,Japan,730,1024,annotator177,4babec5c7441cf9a_Office building_1
Person,"[0, 1, 0, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",26,Female,1,CrowdWorks,4,5,5,6,7,011417767312812e.jpg,OpenImages,"[[248, 0, 171, 268], [546, 0, 123, 421]]",Others,Japan,768,768,annotator177,011417767312812e_Person_5-6
Person,"[1, 0, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,Female,1,CrowdWorks,4,5,5,6,7,2652af185a59196c.jpg,OpenImages,"[[0, 366, 768, 657]]",Others,Japan,768,1024,annotator177,2652af185a59196c_Person_15
identity,"[1, 0, 1, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,Female,1,CrowdWorks,4,5,5,6,7,01ead89d32a58f87.jpg,OpenImages,"[[295, 18, 479, 663]]",Others,Japan,1200,799,annotator177,01ead89d32a58f87_identity_0
identity,"[1, 0, 1, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,Female,1,CrowdWorks,4,5,5,6,7,0628900953b60130.jpg,OpenImages,"[[80, 80, 299, 469]]",Others,Japan,769,1024,annotator177,0628900953b60130_identity_0
identity,"[1, 0, 1, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",26,Female,1,CrowdWorks,4,5,5,6,7,069261fc14e56fcf.jpg,OpenImages,"[[287, 394, 272, 206]]",Others,Japan,800,600,annotator177,069261fc14e56fcf_identity_0
