category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Book,"[0, 1, 1, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Female,1,Prolific,2,5,7,8,4,82e02465a9c48fd0.jpg,OpenImages,"[[0, 27, 113, 392], [113, 51, 217, 244], [323, 0, 700, 442]]",Book,UK,1024,683,annotator364,82e02465a9c48fd0_Book_23-24-25
Bookcase,"[0, 1, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Female,1,Prolific,2,5,7,8,4,82e02465a9c48fd0.jpg,OpenImages,"[[0, 0, 1024, 436]]",Others,UK,1024,683,annotator364,82e02465a9c48fd0_Bookcase_1
Building,"[1, 1, 1, 1, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Female,1,Prolific,2,5,7,8,4,82e02465a9c48fd0.jpg,OpenImages,"[[0, 0, 1022, 681]]",Others,UK,1024,683,annotator364,82e02465a9c48fd0_Building_10
Clothing,"[0, 1, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Female,1,Prolific,2,5,7,8,4,02c704b941566bc9.jpg,OpenImages,"[[0, 164, 252, 480], [188, 288, 87, 211], [326, 247, 69, 93], [336, 373, 105, 267], [413, 214, 212, 468], [743, 361, 98, 229], [836, 379, 141, 249]]",Clothing,UK,1024,683,annotator364,02c704b941566bc9_Clothing_12-13-14-15-16-17-18
Furniture,"[0, 1, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Female,1,Prolific,2,5,7,8,4,82e02465a9c48fd0.jpg,OpenImages,"[[0, 475, 439, 205], [373, 333, 132, 211], [454, 339, 123, 216], [607, 361, 95, 252], [644, 504, 164, 161], [826, 332, 111, 216], [922, 577, 99, 104], [984, 336, 37, 140]]",Others,UK,1024,683,annotator364,82e02465a9c48fd0_Furniture_2-3-4-5-6-7-8-9
Human body,"[1, 0, 0, 1, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Female,1,Prolific,2,5,7,8,4,82e02465a9c48fd0.jpg,OpenImages,"[[24, 146, 925, 536]]",Person,UK,1024,683,annotator364,82e02465a9c48fd0_Human body_22
Human body,"[1, 0, 0, 1, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Female,1,Prolific,2,5,7,8,4,886236e08b9b968c.jpg,OpenImages,"[[351, 86, 615, 595]]",Person,UK,1024,682,annotator364,886236e08b9b968c_Human body_1
Human body,"[1, 1, 1, 1, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Female,1,Prolific,2,5,7,8,4,02c704b941566bc9.jpg,OpenImages,"[[0, 51, 259, 628], [188, 208, 107, 471], [317, 190, 148, 489], [326, 135, 157, 494], [348, 57, 330, 622], [734, 275, 132, 404], [824, 297, 163, 382]]",Person,UK,1024,683,annotator364,02c704b941566bc9_Human body_19-20-21-22-23-24-25
Human face,"[1, 1, 1, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Female,1,Prolific,2,5,7,8,4,01c9c7321fe8e116.jpg,OpenImages,"[[23, 13, 1000, 384]]",Person,UK,1024,835,annotator364,01c9c7321fe8e116_Human face_0
Human hair,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",54,Female,1,Prolific,2,5,7,8,4,82e02465a9c48fd0.jpg,OpenImages,"[[27, 146, 891, 240]]",Person,UK,1024,683,annotator364,82e02465a9c48fd0_Human hair_0
