category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Book,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,2a4a981209d491b5.jpg,OpenImages,"[[16, 294, 1007, 208], [357, 474, 558, 163]]",Book,Japan,1024,684,annotator245,2a4a981209d491b5_Book_0-1
Human arm,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,1519b2618048f525.jpg,OpenImages,"[[42, 362, 434, 320], [484, 228, 388, 343]]",Person,Japan,1024,683,annotator245,1519b2618048f525_Human arm_13-14
Human face,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,1519b2618048f525.jpg,OpenImages,"[[206, 273, 169, 196]]",Person,Japan,1024,683,annotator245,1519b2618048f525_Human face_0
Human hair,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,1519b2618048f525.jpg,OpenImages,"[[129, 225, 217, 211]]",Person,Japan,1024,683,annotator245,1519b2618048f525_Human hair_8
Man,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,147bc1b2a07abe88.jpg,OpenImages,"[[168, 399, 241, 326], [204, 336, 248, 193], [443, 388, 174, 216], [816, 343, 129, 169]]",Person,Japan,1024,768,annotator245,147bc1b2a07abe88_Man_21-22-23-24
Object 0,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,370479.jpg,LVIS,"[[387, 45, 116, 90]]",Others,Japan,640,427,annotator245,370479_Object 0_0
Person,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,147bc1b2a07abe88.jpg,OpenImages,"[[166, 286, 780, 444]]",Others,Japan,1024,768,annotator245,147bc1b2a07abe88_Person_0
Person,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,1519b2618048f525.jpg,OpenImages,"[[43, 225, 829, 457]]",Others,Japan,1024,683,annotator245,1519b2618048f525_Person_3
Person,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,0a7f13330a5d0023.jpg,OpenImages,"[[628, 160, 269, 767]]",Others,Japan,1024,1024,annotator245,0a7f13330a5d0023_Person_0
Shotgun,"[1, 0, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,1519b2618048f525.jpg,OpenImages,"[[128, 37, 895, 562]]",Others,Japan,1024,683,annotator245,1519b2618048f525_Shotgun_6
Tree,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,1519b2618048f525.jpg,OpenImages,"[[0, 1, 1022, 442]]",Others,Japan,1024,683,annotator245,1519b2618048f525_Tree_15
identity,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,01512014e338b7ae.jpg,OpenImages,"[[409, 0, 615, 685], [2, 3, 530, 684]]",Others,Japan,1024,687,annotator245,01512014e338b7ae_identity_0-1
license_plate,"[0, 1, 0, 0, 1, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",55,Male,1,CrowdWorks,7,6,7,4,7,1584.jpg,LVIS,"[[211, 488, 52, 12], [542, 377, 9, 2], [542, 369, 11, 3]]",Vehicle Plate,Japan,612,612,annotator245,1584_license_plate_0-1-2
