category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Boy,"[1, 0, 1, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",36,Male,2,CrowdWorks,5,4,6,7,8,25ce96bd10afe1b0.jpg,OpenImages,"[[536, 401, 366, 364]]",Person,Japan,1024,768,annotator234,25ce96bd10afe1b0_Boy_11
Girl,"[1, 0, 0, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",36,Male,2,CrowdWorks,5,4,6,7,8,01f5efed4dfda77e.jpg,OpenImages,"[[0, 0, 1024, 768]]",Person,Japan,1024,768,annotator234,01f5efed4dfda77e_Girl_1
Girl,"[1, 0, 1, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",36,Male,2,CrowdWorks,5,4,6,7,8,25ce96bd10afe1b0.jpg,OpenImages,"[[916, 220, 107, 230]]",Person,Japan,1024,768,annotator234,25ce96bd10afe1b0_Girl_3
House,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",36,Male,2,CrowdWorks,5,4,6,7,8,3ac1cccd3f2246eb.jpg,OpenImages,"[[0, 0, 1022, 762]]",Others,Japan,1024,766,annotator234,3ac1cccd3f2246eb_House_0
Human face,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",36,Male,2,CrowdWorks,5,4,6,7,8,831ef1ed000ea182.jpg,OpenImages,"[[668, 270, 19, 24], [894, 264, 36, 38]]",Person,Japan,1024,768,annotator234,831ef1ed000ea182_Human face_0-1
Human face,"[1, 0, 0, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",36,Male,2,CrowdWorks,5,4,6,7,8,01f5efed4dfda77e.jpg,OpenImages,"[[0, 0, 1024, 768]]",Person,Japan,1024,768,annotator234,01f5efed4dfda77e_Human face_0
Human face,"[1, 0, 1, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",36,Male,2,CrowdWorks,5,4,6,7,8,25ce96bd10afe1b0.jpg,OpenImages,"[[342, 310, 155, 185], [659, 435, 108, 148], [744, 275, 120, 161]]",Person,Japan,1024,768,annotator234,25ce96bd10afe1b0_Human face_0-1-2
Man,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",36,Male,2,CrowdWorks,5,4,6,7,8,01f5efed4dfda77e.jpg,OpenImages,"[[0, 0, 1024, 768]]",Person,Japan,1024,768,annotator234,01f5efed4dfda77e_Man_8
Man,"[1, 0, 1, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",36,Male,2,CrowdWorks,5,4,6,7,8,25ce96bd10afe1b0.jpg,OpenImages,"[[728, 220, 294, 545]]",Person,Japan,1024,768,annotator234,25ce96bd10afe1b0_Man_14
Object 0,"[0, 1, 0, 0, 0, 0]",3,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",36,Male,2,CrowdWorks,5,4,6,7,8,112860.jpg,LVIS,"[[134, 215, 119, 64]]",Others,Japan,640,360,annotator234,112860_Object 0_6
