category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,d94378dc2841b503.jpg,OpenImages,"[[0, 116, 1024, 566]]",Others,Japan,1024,683,annotator77,d94378dc2841b503_Building_2
Clothing,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,46afaf945caee54c.jpg,OpenImages,"[[246, 228, 555, 456]]",Clothing,Japan,1024,685,annotator77,46afaf945caee54c_Clothing_3
Couch,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,46afaf945caee54c.jpg,OpenImages,"[[0, 299, 1024, 385]]",Others,Japan,1024,685,annotator77,46afaf945caee54c_Couch_7
Human arm,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,46afaf945caee54c.jpg,OpenImages,"[[231, 316, 187, 247], [609, 346, 98, 169]]",Person,Japan,1024,685,annotator77,46afaf945caee54c_Human arm_9-10
Human body,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,46afaf945caee54c.jpg,OpenImages,"[[231, 119, 570, 565]]",Person,Japan,1024,685,annotator77,46afaf945caee54c_Human body_4
Human eye,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,46afaf945caee54c.jpg,OpenImages,"[[559, 261, 37, 25], [620, 278, 28, 18]]",Person,Japan,1024,685,annotator77,46afaf945caee54c_Human eye_5-6
Human hair,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,46afaf945caee54c.jpg,OpenImages,"[[493, 119, 225, 164]]",Person,Japan,1024,685,annotator77,46afaf945caee54c_Human hair_0
Laptop,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,46afaf945caee54c.jpg,OpenImages,"[[356, 435, 408, 220]]",Screen,Japan,1024,685,annotator77,46afaf945caee54c_Laptop_8
Object 0,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,107656.jpg,LVIS,"[[3, 1, 493, 373]]",Others,Japan,500,375,annotator77,107656_Object 0_2
Office building,"[0, 1, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,1fe8d1c4f4853599.jpg,OpenImages,"[[0, 0, 1024, 768]]",Place Identifier,Japan,1024,768,annotator77,1fe8d1c4f4853599_Office building_0
Skyscraper,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,d94378dc2841b503.jpg,OpenImages,"[[0, 149, 389, 255], [463, 113, 484, 219]]",Scenery,Japan,1024,683,annotator77,d94378dc2841b503_Skyscraper_0-1
Tower,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,d94378dc2841b503.jpg,OpenImages,"[[0, 149, 264, 267], [72, 182, 64, 86], [141, 152, 48, 169], [276, 170, 31, 84], [315, 148, 66, 152], [457, 111, 487, 279], [936, 389, 80, 98]]",Others,Japan,1024,683,annotator77,d94378dc2841b503_Tower_3-4-5-6-7-8-9
Woman,"[1, 0, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,46afaf945caee54c.jpg,OpenImages,"[[229, 116, 568, 567]]",Person,Japan,1024,685,annotator77,46afaf945caee54c_Woman_11
bed,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,119614.jpg,LVIS,"[[0, 172, 140, 307]]",Home interior,Japan,640,480,annotator77,119614_bed_8
beer_bottle,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,108253.jpg,LVIS,"[[237, 0, 127, 318]]",Food,Japan,480,640,annotator77,108253_beer_bottle_0
book,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,119614.jpg,LVIS,"[[15, 40, 41, 60], [49, 169, 49, 28], [41, 149, 39, 33]]",Book,Japan,640,480,annotator77,119614_book_2-3-4
box,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,107656.jpg,LVIS,"[[368, 291, 83, 41]]",Others,Japan,500,375,annotator77,107656_box_0
desk,"[0, 0, 0, 1, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,148620.jpg,LVIS,"[[0, 192, 500, 182]]",Table,Japan,500,375,annotator77,148620_desk_3
dog,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,107656.jpg,LVIS,"[[173, 209, 83, 46]]",Pet,Japan,500,375,annotator77,107656_dog_1
identity,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,186ecafa80d92c9e.jpg,OpenImages,"[[19, 104, 1005, 579]]",Others,Japan,1024,683,annotator77,186ecafa80d92c9e_identity_0
identity,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,6,8,6,6,7,2407133109865114.jpg,OpenImages,"[[104, 161, 382, 473]]",Others,Japan,540,720,annotator77,2407133109865114_identity_0
