category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Christmas_tree,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,218855.jpg,LVIS,"[[20, 8, 17, 57], [40, 16, 19, 49], [131, 29, 11, 30], [112, 2, 17, 59]]",Others,Japan,640,480,annotator60,218855_Christmas_tree_7-8-9-10
House,"[0, 1, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,0b6227bb06345402.jpg,OpenImages,"[[0, 0, 679, 1020]]",Others,Japan,681,1024,annotator60,0b6227bb06345402_House_0
Kitchen & dining room table,"[0, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,0b6227bb06345402.jpg,OpenImages,"[[0, 0, 681, 1024]]",Table,Japan,681,1024,annotator60,0b6227bb06345402_Kitchen & dining room table_1
Object 0,"[0, 1, 0, 0, 0, 0]",1,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,150599.jpg,LVIS,"[[114, 169, 195, 189]]",Others,Japan,640,480,annotator60,150599_Object 0_3
Object 0,"[1, 1, 1, 0, 1, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,162557.jpg,LVIS,"[[295, 259, 285, 112]]",Others,Japan,640,480,annotator60,162557_Object 0_15
Person,"[1, 1, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,02b7e70979560df7.jpg,OpenImages,"[[0, 252, 609, 307]]",Others,Japan,768,1024,annotator60,02b7e70979560df7_Person_7
banner,"[0, 1, 0, 0, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,1375.jpg,LVIS,"[[155, 0, 270, 149], [0, 0, 118, 246]]",Place Identifier,Japan,640,428,annotator60,1375_banner_2-3
billboard,"[0, 1, 0, 0, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,1375.jpg,LVIS,"[[0, 0, 118, 246], [154, 0, 270, 149]]",Others,Japan,640,428,annotator60,1375_billboard_4-5
bottle,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,218855.jpg,LVIS,"[[483, 271, 21, 39]]",Others,Japan,640,480,annotator60,218855_bottle_6
candle,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,218855.jpg,LVIS,"[[130, 49, 12, 13], [95, 51, 9, 10], [110, 50, 11, 13], [608, 288, 22, 27]]",Others,Japan,640,480,annotator60,218855_candle_0-1-2-3
card,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,218855.jpg,LVIS,"[[145, 0, 20, 38], [50, 0, 41, 43]]",Others,Japan,640,480,annotator60,218855_card_4-5
harmonium,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,162557.jpg,LVIS,"[[69, 73, 244, 308]]",Others,Japan,640,480,annotator60,162557_harmonium_0
newspaper,"[0, 1, 0, 1, 0, 0]",2,"[0, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,117089.jpg,LVIS,"[[81, 276, 346, 362], [202, 54, 48, 5]]",Printed Material,Japan,480,640,annotator60,117089_newspaper_6-7
pew_(church_bench),"[0, 1, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,162557.jpg,LVIS,"[[119, 370, 237, 109], [284, 364, 232, 110], [333, 361, 213, 97], [432, 372, 60, 31], [83, 438, 51, 41], [122, 409, 51, 70], [231, 367, 45, 37], [49, 412, 40, 64], [273, 380, 54, 43], [0, 445, 29, 33], [380, 359, 53, 27], [176, 368, 235, 111]]",Others,Japan,640,480,annotator60,162557_pew_(church_bench)_3-4-5-6-7-8-9-10-11-12-13-14
piano,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",35,Female,1,CrowdWorks,7,6,6,8,7,162557.jpg,LVIS,"[[120, 319, 70, 61], [516, 328, 68, 48]]",Musical instrument,Japan,640,480,annotator60,162557_piano_1-2
