category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Car,"[0, 0, 0, 1, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,01c04124383a9a02.jpg,OpenImages,"[[0, 30, 1024, 622]]",Others,Japan,1024,681,annotator22,01c04124383a9a02_Car_4
Human face,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,01c04124383a9a02.jpg,OpenImages,"[[687, 0, 51, 40], [707, 0, 33, 42], [859, 16, 40, 40], [862, 16, 31, 31]]",Person,Japan,1024,681,annotator22,01c04124383a9a02_Human face_0-1-2-3
Human face,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,3128e57d25084132.jpg,OpenImages,"[[243, 0, 524, 806]]",Person,Japan,768,1024,annotator22,3128e57d25084132_Human face_0
Human head,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,01c04124383a9a02.jpg,OpenImages,"[[687, 0, 51, 42], [858, 1, 46, 49]]",Person,Japan,1024,681,annotator22,01c04124383a9a02_Human head_6-7
Man,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,01c04124383a9a02.jpg,OpenImages,"[[653, 0, 120, 82], [802, 0, 165, 140]]",Person,Japan,1024,681,annotator22,01c04124383a9a02_Man_10-11
Man,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,3128e57d25084132.jpg,OpenImages,"[[0, 0, 768, 1024]]",Person,Japan,768,1024,annotator22,3128e57d25084132_Man_1
Object 0,"[0, 0, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,00ecc67a6c3a048c.jpg,OpenImages,"[[631, 432, 31, 138]]",Others,Japan,1024,683,annotator22,00ecc67a6c3a048c_Object 0_0
Object 0,"[0, 0, 0, 1, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,313240.jpg,LVIS,"[[365, 207, 157, 114]]",Others,Japan,640,480,annotator22,313240_Object 0_95
Object 0,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,168943.jpg,LVIS,"[[297, 56, 88, 89]]",Others,Japan,640,549,annotator22,168943_Object 0_0
Object 1,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,168943.jpg,LVIS,"[[291, 52, 170, 155]]",Others,Japan,640,549,annotator22,168943_Object 1_1
license_plate,"[0, 0, 0, 0, 1, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,106484.jpg,LVIS,"[[255, 388, 60, 24]]",Vehicle Plate,Japan,425,640,annotator22,106484_license_plate_1
refrigerator,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",36,Female,1,CrowdWorks,3,4,8,9,4,24243.jpg,LVIS,"[[273, 11, 265, 328]]",Others,Japan,640,480,annotator22,24243_refrigerator_7
