category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,01f26ca52e27a8d9.jpg,OpenImages,"[[0, 0, 1021, 765]]",Others,Japan,1024,768,annotator264,01f26ca52e27a8d9_Building_5
Clothing,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,01f26ca52e27a8d9.jpg,OpenImages,"[[0, 208, 1024, 559]]",Clothing,Japan,1024,768,annotator264,01f26ca52e27a8d9_Clothing_23
Clothing,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,02f5d2bc887486c6.jpg,OpenImages,"[[311, 188, 106, 254], [421, 224, 118, 229], [527, 223, 143, 239]]",Clothing,Japan,1024,680,annotator264,02f5d2bc887486c6_Clothing_2-3-4
Clothing,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,5ba4992a5dec8a7a.jpg,OpenImages,"[[171, 502, 439, 519], [735, 212, 286, 809]]",Clothing,Japan,1024,1024,annotator264,5ba4992a5dec8a7a_Clothing_8-9
Girl,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,5ba4992a5dec8a7a.jpg,OpenImages,"[[181, 373, 425, 650], [667, 0, 356, 1024]]",Person,Japan,1024,1024,annotator264,5ba4992a5dec8a7a_Girl_6-7
Girl,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,01f26ca52e27a8d9.jpg,OpenImages,"[[331, 176, 57, 121], [500, 205, 105, 125], [733, 214, 100, 102]]",Person,Japan,1024,768,annotator264,01f26ca52e27a8d9_Girl_6-7-8
House,"[1, 1, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,4416c2f5a9b33f21.jpg,OpenImages,"[[0, 0, 1022, 764]]",Others,Japan,1024,768,annotator264,4416c2f5a9b33f21_House_2
Human arm,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,01f26ca52e27a8d9.jpg,OpenImages,"[[0, 230, 994, 361]]",Person,Japan,1024,768,annotator264,01f26ca52e27a8d9_Human arm_54
Human arm,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,02f5d2bc887486c6.jpg,OpenImages,"[[55, 345, 31, 13], [58, 390, 40, 24], [79, 238, 10, 30], [94, 244, 12, 18], [108, 238, 10, 18], [118, 382, 31, 22], [121, 238, 9, 21], [131, 244, 9, 18], [144, 238, 9, 18], [153, 235, 6, 24], [162, 355, 40, 30], [165, 244, 10, 16], [176, 301, 48, 19], [191, 217, 15, 10], [198, 214, 13, 9], [212, 214, 12, 13], [221, 312, 43, 21], [234, 298, 36, 21], [236, 220, 15, 10], [236, 247, 15, 7], [251, 220, 7, 19], [272, 306, 31, 34], [281, 226, 16, 12], [287, 208, 73, 167], [402, 215, 30, 158], [412, 247, 34, 170], [515, 247, 31, 143], [522, 238, 40, 176], [640, 244, 27, 176], [682, 355, 24, 34], [707, 346, 18, 37], [715, 324, 24, 22], [730, 300, 22, 12], [764, 382, 31, 28], [778, 384, 55, 36], [823, 334, 25, 19], [832, 351, 25, 25], [885, 385, 22, 13]]",Person,Japan,1024,680,annotator264,02f5d2bc887486c6_Human arm_16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53
Human body,"[0, 1, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,02f5d2bc887486c6.jpg,OpenImages,"[[15, 309, 185, 147], [73, 223, 96, 87], [183, 196, 159, 200], [287, 128, 132, 455], [412, 156, 129, 411], [519, 156, 149, 431], [661, 272, 88, 162], [755, 290, 143, 214]]",Person,Japan,1024,680,annotator264,02f5d2bc887486c6_Human body_5-6-7-8-9-10-11-12
