category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[0, 1, 0, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,09453a7c716a9ef3.jpg,OpenImages,"[[0, 0, 286, 555], [318, 3, 704, 476]]",Others,Japan,1024,768,annotator43,09453a7c716a9ef3_Building_0-1
Car,"[1, 0, 0, 1, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,0727983dd5f9e4e6.jpg,OpenImages,"[[36, 43, 987, 705]]",Others,Japan,1024,768,annotator43,0727983dd5f9e4e6_Car_0
Car,"[1, 0, 0, 1, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,08481c03daf6f35d.jpg,OpenImages,"[[0, 0, 1004, 681]]",Others,Japan,1024,681,annotator43,08481c03daf6f35d_Car_0
Clothing,"[0, 0, 0, 1, 0, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,4335c08518179b66.jpg,OpenImages,"[[0, 539, 129, 135], [0, 582, 203, 184], [35, 267, 987, 473], [209, 576, 187, 190], [366, 560, 297, 206], [659, 555, 156, 168], [737, 608, 284, 158]]",Clothing,Japan,1024,768,annotator43,4335c08518179b66_Clothing_15-16-17-18-19-20-21
Human body,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,4335c08518179b66.jpg,OpenImages,"[[0, 161, 1024, 606]]",Person,Japan,1024,768,annotator43,4335c08518179b66_Human body_22
Human hair,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,4335c08518179b66.jpg,OpenImages,"[[0, 179, 1024, 512]]",Person,Japan,1024,768,annotator43,4335c08518179b66_Human hair_0
Land vehicle,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,09453a7c716a9ef3.jpg,OpenImages,"[[64, 360, 78, 161], [278, 302, 481, 430], [289, 302, 92, 83], [635, 347, 142, 134]]",Others,Japan,1024,768,annotator43,09453a7c716a9ef3_Land vehicle_3-4-5-6
Laptop,"[0, 0, 0, 0, 1, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,435d906eb2bbc878.jpg,OpenImages,"[[19, 101, 974, 475]]",Screen,Japan,1024,683,annotator43,435d906eb2bbc878_Laptop_0
Person,"[1, 0, 1, 0, 1, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,4335c08518179b66.jpg,OpenImages,"[[0, 164, 1024, 603]]",Others,Japan,1024,768,annotator43,4335c08518179b66_Person_14
Vehicle registration plate,"[1, 0, 0, 1, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,0727983dd5f9e4e6.jpg,OpenImages,"[[486, 593, 224, 100]]",Vehicle Plate,Japan,1024,768,annotator43,0727983dd5f9e4e6_Vehicle registration plate_1
Vehicle registration plate,"[1, 0, 0, 1, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,08481c03daf6f35d.jpg,OpenImages,"[[316, 597, 387, 83]]",Vehicle Plate,Japan,1024,681,annotator43,08481c03daf6f35d_Vehicle registration plate_1
Vehicle registration plate,"[1, 0, 0, 1, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,09453a7c716a9ef3.jpg,OpenImages,"[[494, 632, 156, 51]]",Vehicle Plate,Japan,1024,768,annotator43,09453a7c716a9ef3_Vehicle registration plate_51
Window,"[0, 1, 0, 0, 1, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,09453a7c716a9ef3.jpg,OpenImages,"[[68, 0, 32, 243], [124, 41, 16, 216], [352, 259, 11, 19], [353, 230, 8, 14], [374, 230, 6, 12], [376, 259, 6, 19], [496, 240, 4, 51], [497, 147, 6, 55], [500, 70, 6, 44], [504, 235, 8, 54], [510, 144, 3, 54], [512, 60, 1, 43], [512, 233, 8, 54], [518, 134, 4, 57], [524, 228, 6, 54], [529, 35, 6, 49], [529, 124, 3, 59], [537, 222, 4, 60], [539, 116, 4, 63], [540, 20, 6, 52], [552, 105, 4, 67], [556, 3, 1, 56], [564, 0, 9, 46], [564, 89, 6, 75], [584, 38, 12, 54], [584, 246, 8, 57], [588, 144, 4, 36], [600, 238, 9, 67], [604, 19, 9, 59], [604, 129, 8, 67], [619, 236, 14, 64], [624, 0, 14, 62], [624, 116, 14, 70], [643, 97, 20, 81], [646, 0, 19, 43], [670, 216, 22, 84], [673, 78, 19, 88], [675, 0, 17, 20], [704, 214, 20, 86], [707, 57, 24, 96], [744, 28, 30, 105], [747, 199, 22, 99], [851, 108, 78, 172]]",Others,Japan,1024,768,annotator43,09453a7c716a9ef3_Window_8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50
Woman,"[1, 0, 0, 0, 1, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,4335c08518179b66.jpg,OpenImages,"[[0, 481, 209, 284], [321, 232, 163, 390], [569, 209, 126, 398], [633, 241, 196, 427], [667, 428, 163, 331], [729, 444, 292, 321], [776, 206, 153, 254], [872, 265, 150, 358], [953, 193, 68, 70]]",Person,Japan,1024,768,annotator43,4335c08518179b66_Woman_23-24-25-26-27-28-29-30-31
book,"[0, 0, 0, 1, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,184843.jpg,LVIS,"[[37, 131, 53, 3], [34, 122, 51, 3], [101, 94, 52, 7], [100, 103, 54, 7], [101, 98, 52, 7], [110, 89, 40, 7], [32, 26, 54, 9]]",Book,Japan,640,425,annotator43,184843_book_2-3-4-5-6-7-8
pole,"[0, 1, 0, 0, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,111660.jpg,LVIS,"[[0, 86, 250, 218], [436, 339, 9, 87]]",Others,Japan,640,427,annotator43,111660_pole_1-2
tag,"[0, 0, 0, 0, 1, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,176435.jpg,LVIS,"[[489, 58, 59, 51], [0, 110, 12, 15]]",Printed Material,Japan,640,427,annotator43,176435_tag_0-1
television_set,"[0, 0, 0, 1, 1, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,272741.jpg,LVIS,"[[390, 126, 81, 72]]",Others,Japan,500,320,annotator43,272741_television_set_0
traffic_light,"[0, 1, 0, 0, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,4,6,6,9,8,111660.jpg,LVIS,"[[0, 299, 75, 105]]",Place Identifier,Japan,640,427,annotator43,111660_traffic_light_3
