category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Boy,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,07b12cccb39c75a5.jpg,OpenImages,"[[25, 188, 740, 830], [273, 251, 420, 588]]",Person,UK,768,1024,annotator491,07b12cccb39c75a5_Boy_14-15
Human body,"[1, 0, 1, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,07b12cccb39c75a5.jpg,OpenImages,"[[27, 184, 740, 836], [265, 252, 440, 600]]",Person,UK,768,1024,annotator491,07b12cccb39c75a5_Human body_8-9
Human eye,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,07b12cccb39c75a5.jpg,OpenImages,"[[208, 353, 27, 19], [380, 318, 15, 9], [411, 339, 11, 9]]",Person,UK,768,1024,annotator491,07b12cccb39c75a5_Human eye_16-17-18
Human face,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,07b12cccb39c75a5.jpg,OpenImages,"[[155, 315, 115, 123], [355, 292, 70, 81]]",Person,UK,768,1024,annotator491,07b12cccb39c75a5_Human face_0-1
Human hair,"[1, 0, 1, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,07b12cccb39c75a5.jpg,OpenImages,"[[111, 190, 182, 179], [350, 251, 94, 81]]",Person,UK,768,1024,annotator491,07b12cccb39c75a5_Human hair_4-5
Human head,"[1, 0, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,07b12cccb39c75a5.jpg,OpenImages,"[[108, 185, 179, 246], [352, 249, 89, 126]]",Person,UK,768,1024,annotator491,07b12cccb39c75a5_Human head_10-11
Mammal,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,07b12cccb39c75a5.jpg,OpenImages,"[[22, 188, 743, 825], [275, 251, 435, 598]]",Others,UK,768,1024,annotator491,07b12cccb39c75a5_Mammal_12-13
Object 0,"[1, 0, 0, 0, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,322056.jpg,LVIS,"[[300, 17, 143, 168]]",Others,UK,500,480,annotator491,322056_Object 0_0
Object 0,"[1, 1, 1, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,18396.jpg,LVIS,"[[149, 12, 417, 582]]",Others,UK,640,597,annotator491,18396_Object 0_1
Person,"[0, 1, 1, 1, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,0c295283d2a46bd7.jpg,OpenImages,"[[0, 125, 765, 559], [854, 83, 169, 601]]",Others,UK,1024,685,annotator491,0c295283d2a46bd7_Person_3-4
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,017527da8bfeb97d.jpg,OpenImages,"[[522, 306, 267, 69]]",Vehicle Plate,UK,1024,683,annotator491,017527da8bfeb97d_Vehicle registration plate_15
baseball_cap,"[0, 0, 1, 0, 0, 0]",1,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,18466.jpg,LVIS,"[[377, 0, 26, 12]]",Others,UK,500,375,annotator491,18466_baseball_cap_0
bracelet,"[0, 0, 1, 0, 0, 0]",2,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,18466.jpg,LVIS,"[[48, 171, 11, 20], [128, 127, 12, 6], [263, 211, 2, 8]]",Others,UK,500,375,annotator491,18466_bracelet_7-8-9
cigarette,"[0, 0, 1, 0, 0, 0]",2,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,18396.jpg,LVIS,"[[531, 433, 18, 22]]",Cigarettes,UK,640,597,annotator491,18396_cigarette_0
dress,"[0, 0, 1, 1, 0, 0]",3,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,18466.jpg,LVIS,"[[330, 130, 90, 141], [95, 148, 100, 112], [193, 144, 86, 118]]",Clothing,UK,500,375,annotator491,18466_dress_10-11-12
highchair,"[1, 1, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",21,Female,2,Prolific,6,7,7,8,10,223761.jpg,LVIS,"[[3, 208, 475, 430]]",Others,UK,480,640,annotator491,223761_highchair_0
