category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Clothing,"[0, 1, 1, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,1ea0b813513a3a40.jpg,OpenImages,"[[223, 625, 299, 398], [635, 532, 132, 491]]",Clothing,Japan,768,1024,annotator90,1ea0b813513a3a40_Clothing_3-4
Human body,"[1, 1, 1, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,1ea0b813513a3a40.jpg,OpenImages,"[[223, 497, 304, 526], [641, 406, 126, 617]]",Person,Japan,768,1024,annotator90,1ea0b813513a3a40_Human body_5-6
Human face,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,1ea0b813513a3a40.jpg,OpenImages,"[[340, 516, 72, 88], [745, 440, 22, 89]]",Person,Japan,768,1024,annotator90,1ea0b813513a3a40_Human face_0-1
Man,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,42c05e6f790f4ef6.jpg,OpenImages,"[[315, 208, 291, 324], [889, 159, 132, 200]]",Person,Japan,1024,768,annotator90,42c05e6f790f4ef6_Man_7-8
Manual Label,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,6e2ea48a2474adf1.jpg,OpenImages,"[[155, 114, 648, 392]]",Others,Japan,1024,768,annotator90,6e2ea48a2474adf1_Manual Label_0
Manual Label,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,124786.jpg,LVIS,"[[260, 120, 120, 94]]",Others,Japan,478,640,annotator90,124786_Manual Label_0
Manual Label,"[1, 0, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,119492.jpg,LVIS,"[[84, 51, 240, 425]]",Others,Japan,640,480,annotator90,119492_Manual Label_1
Manual Label,"[1, 0, 1, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,124786.jpg,LVIS,"[[102, 102, 321, 519]]",Others,Japan,478,640,annotator90,124786_Manual Label_1
Manual Label,"[1, 0, 1, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,119492.jpg,LVIS,"[[301, 78, 301, 408]]",Others,Japan,640,480,annotator90,119492_Manual Label_0
Object 0,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,124786.jpg,LVIS,"[[127, 131, 62, 80]]",Others,Japan,478,640,annotator90,124786_Object 0_4
Object 0,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,197807.jpg,LVIS,"[[150, 20, 74, 94]]",Others,Japan,640,480,annotator90,197807_Object 0_0
Person,"[1, 1, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,1ea0b813513a3a40.jpg,OpenImages,"[[699, 403, 68, 448]]",Others,Japan,768,1024,annotator90,1ea0b813513a3a40_Person_2
Person,"[1, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,42c05e6f790f4ef6.jpg,OpenImages,"[[718, 198, 236, 255], [881, 159, 142, 238]]",Others,Japan,1024,768,annotator90,42c05e6f790f4ef6_Person_0-1
Woman,"[1, 1, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,1ea0b813513a3a40.jpg,OpenImages,"[[225, 497, 302, 526]]",Person,Japan,768,1024,annotator90,1ea0b813513a3a40_Woman_7
cat,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",45,Male,1,CrowdWorks,4,4,5,10,8,17936.jpg,LVIS,"[[320, 12, 204, 415]]",Pet,Japan,640,428,annotator90,17936_cat_6
