category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[1, 1, 1, 0, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,3a689e83e0e9f6e9.jpg,OpenImages,"[[0, 0, 766, 1019]]",Others,UK,768,1024,annotator567,3a689e83e0e9f6e9_Building_0
Cosmetics,"[0, 1, 1, 0, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,bddfd477fa68ee18.jpg,LVIS,"[[135, 75, 712, 594]]",Others,UK,1024,677,annotator567,bddfd477fa68ee18_Cosmetics_4
Infant bed,"[0, 0, 1, 0, 1, 0]",1,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,29614732b9d68b94.jpg,OpenImages,"[[0, 0, 1022, 1022]]",Others,UK,1024,1024,annotator567,29614732b9d68b94_Infant bed_0
Lipstick,"[0, 0, 1, 0, 0, 0]",1,"[0, 1, 1, 1, 1, 0, 0]","[0, 0, 1, 1, 1, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,bddfd477fa68ee18.jpg,LVIS,"[[136, 73, 273, 541], [297, 90, 252, 553], [472, 103, 228, 547], [649, 108, 206, 565]]",Others,UK,1024,677,annotator567,bddfd477fa68ee18_Lipstick_0-1-2-3
Object 0,"[0, 0, 1, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,18809.jpg,LVIS,"[[76, 16, 549, 64]]",Others,UK,640,486,annotator567,18809_Object 0_1
Toy,"[0, 1, 1, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,29614732b9d68b94.jpg,OpenImages,"[[29, 301, 994, 345]]",Toy,UK,1024,1024,annotator567,29614732b9d68b94_Toy_1
bed,"[0, 1, 1, 1, 0, 0]",3,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,125928.jpg,LVIS,"[[451, 1, 187, 404], [241, 0, 226, 98]]",Home interior,UK,640,425,annotator567,125928_bed_0-1
cake,"[0, 1, 1, 1, 0, 0]",1,"[0, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,140640.jpg,LVIS,"[[476, 361, 116, 64]]",Food,UK,640,426,annotator567,140640_cake_15
candle,"[0, 0, 1, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,140640.jpg,LVIS,"[[572, 243, 10, 108]]",Others,UK,640,426,annotator567,140640_candle_7
cupcake,"[0, 1, 1, 1, 0, 0]",1,"[0, 0, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,140640.jpg,LVIS,"[[449, 385, 35, 18], [413, 402, 36, 23], [413, 393, 35, 13], [448, 399, 34, 26], [482, 390, 32, 35]]",Others,UK,640,426,annotator567,140640_cupcake_9-10-11-12-13
dog,"[1, 1, 1, 0, 0, 0]",1,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,102133.jpg,LVIS,"[[298, 316, 112, 97]]",Pet,UK,640,480,annotator567,102133_dog_0
earring,"[0, 1, 1, 1, 0, 0]",1,"[0, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 1, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,140640.jpg,LVIS,"[[190, 165, 3, 8], [523, 154, 8, 9]]",Others,UK,640,426,annotator567,140640_earring_5-6
fire_extinguisher,"[0, 1, 1, 0, 0, 0]",1,"[0, 0, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",43,Female,2,Prolific,6,8,9,6,8,140640.jpg,LVIS,"[[0, 303, 42, 122]]",Others,UK,640,426,annotator567,140640_fire_extinguisher_14
