category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[1, 1, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,01f26ca52e27a8d9.jpg,OpenImages,"[[0, 0, 1021, 765]]",Others,Japan,1024,768,annotator186,01f26ca52e27a8d9_Building_5
Chair,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,5ba4992a5dec8a7a.jpg,OpenImages,"[[120, 463, 491, 560]]",Finger,Japan,1024,1024,annotator186,5ba4992a5dec8a7a_Chair_0
Clothing,"[0, 0, 0, 1, 0, 0]",0,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,02f5d2bc887486c6.jpg,OpenImages,"[[311, 188, 106, 254], [421, 224, 118, 229], [527, 223, 143, 239]]",Clothing,Japan,1024,680,annotator186,02f5d2bc887486c6_Clothing_2-3-4
Clothing,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,5ba4992a5dec8a7a.jpg,OpenImages,"[[171, 502, 439, 519], [735, 212, 286, 809]]",Clothing,Japan,1024,1024,annotator186,5ba4992a5dec8a7a_Clothing_8-9
Couch,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,5ba4992a5dec8a7a.jpg,OpenImages,"[[116, 460, 497, 563]]",Others,Japan,1024,1024,annotator186,5ba4992a5dec8a7a_Couch_14
Furniture,"[0, 1, 0, 0, 0, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,01f26ca52e27a8d9.jpg,OpenImages,"[[0, 166, 1024, 601]]",Others,Japan,1024,768,annotator186,01f26ca52e27a8d9_Furniture_4
Girl,"[1, 1, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,5ba4992a5dec8a7a.jpg,OpenImages,"[[181, 373, 425, 650], [667, 0, 356, 1024]]",Person,Japan,1024,1024,annotator186,5ba4992a5dec8a7a_Girl_6-7
Human arm,"[1, 1, 1, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,01f26ca52e27a8d9.jpg,OpenImages,"[[0, 230, 994, 361]]",Person,Japan,1024,768,annotator186,01f26ca52e27a8d9_Human arm_54
Human body,"[1, 0, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,02f5d2bc887486c6.jpg,OpenImages,"[[15, 309, 185, 147], [73, 223, 96, 87], [183, 196, 159, 200], [287, 128, 132, 455], [412, 156, 129, 411], [519, 156, 149, 431], [661, 272, 88, 162], [755, 290, 143, 214]]",Person,Japan,1024,680,annotator186,02f5d2bc887486c6_Human body_5-6-7-8-9-10-11-12
Human body,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,5ba4992a5dec8a7a.jpg,OpenImages,"[[177, 378, 428, 645], [669, 0, 354, 1024]]",Person,Japan,1024,1024,annotator186,5ba4992a5dec8a7a_Human body_10-11
Human face,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,01f26ca52e27a8d9.jpg,OpenImages,"[[0, 230, 64, 98], [425, 221, 77, 100], [637, 310, 89, 111], [822, 292, 61, 61]]",Person,Japan,1024,768,annotator186,01f26ca52e27a8d9_Human face_0-1-2-3
Human hair,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,5ba4992a5dec8a7a.jpg,OpenImages,"[[447, 375, 171, 255], [774, 192, 114, 53], [870, 0, 153, 212]]",Person,Japan,1024,1024,annotator186,5ba4992a5dec8a7a_Human hair_1-2-3
Human head,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,5ba4992a5dec8a7a.jpg,OpenImages,"[[508, 377, 94, 136], [870, 3, 151, 236]]",Person,Japan,1024,1024,annotator186,5ba4992a5dec8a7a_Human head_12-13
Human head,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,01f26ca52e27a8d9.jpg,OpenImages,"[[0, 221, 64, 107], [123, 205, 43, 45], [130, 173, 34, 36], [203, 182, 57, 61], [281, 230, 57, 82], [352, 182, 27, 43], [411, 173, 38, 36], [413, 210, 86, 102], [541, 210, 52, 68], [596, 192, 27, 34], [614, 285, 102, 130], [667, 223, 52, 61], [681, 192, 41, 34], [795, 230, 41, 38], [809, 260, 73, 93], [891, 228, 50, 52]]",Person,Japan,1024,768,annotator186,01f26ca52e27a8d9_Human head_24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39
Object 0,"[0, 1, 0, 0, 0, 0]",5,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",47,Male,1,CrowdWorks,8,4,8,6,8,135666.jpg,LVIS,"[[20, 63, 344, 138]]",Others,Japan,640,480,annotator186,135666_Object 0_18
