category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Human body,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,3fefc0feb476ed7e.jpg,OpenImages,"[[30, 63, 581, 616]]",Person,UK,1024,680,annotator527,3fefc0feb476ed7e_Human body_0
Human body,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,4a197f10b93d99d8.jpg,OpenImages,"[[0, 31, 975, 648]]",Person,UK,1024,680,annotator527,4a197f10b93d99d8_Human body_4
Human face,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,34b65dafe328d39e.jpg,OpenImages,"[[156, 137, 52, 80]]",Person,UK,1024,768,annotator527,34b65dafe328d39e_Human face_0
Human face,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,00ec4ba83d648c33.jpg,OpenImages,"[[590, 281, 61, 66]]",Person,UK,1024,768,annotator527,00ec4ba83d648c33_Human face_0
Human head,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,00ec4ba83d648c33.jpg,OpenImages,"[[590, 262, 70, 89]]",Person,UK,1024,768,annotator527,00ec4ba83d648c33_Human head_3
Laptop,"[1, 0, 1, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,3fefc0feb476ed7e.jpg,OpenImages,"[[542, 385, 257, 182]]",Screen,UK,1024,680,annotator527,3fefc0feb476ed7e_Laptop_3
Mammal,"[1, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,4a197f10b93d99d8.jpg,OpenImages,"[[0, 167, 108, 434], [97, 176, 111, 361], [129, 31, 373, 646], [275, 152, 81, 336], [328, 241, 191, 389], [465, 161, 368, 517], [758, 158, 167, 189], [771, 137, 84, 88], [802, 275, 57, 140], [856, 269, 117, 345]]",Others,UK,1024,680,annotator527,4a197f10b93d99d8_Mammal_5-6-7-8-9-10-11-12-13-14
Man,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,3fefc0feb476ed7e.jpg,OpenImages,"[[24, 64, 587, 613]]",Person,UK,1024,680,annotator527,3fefc0feb476ed7e_Man_1
Man,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,4a197f10b93d99d8.jpg,OpenImages,"[[328, 238, 195, 382], [466, 161, 362, 517], [757, 161, 155, 220], [774, 131, 81, 96]]",Person,UK,1024,680,annotator527,4a197f10b93d99d8_Man_16-17-18-19
Person,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,00ec4ba83d648c33.jpg,OpenImages,"[[509, 260, 211, 281]]",Others,UK,1024,768,annotator527,00ec4ba83d648c33_Person_2
Person,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,79ca3f2ab67af190.jpg,OpenImages,"[[171, 0, 393, 642]]",Others,UK,1024,680,annotator527,79ca3f2ab67af190_Person_0
Person,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,34b65dafe328d39e.jpg,OpenImages,"[[68, 124, 233, 507]]",Others,UK,1024,768,annotator527,34b65dafe328d39e_Person_8
Television,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,00ec4ba83d648c33.jpg,OpenImages,"[[51, 76, 970, 616]]",Screen,UK,1024,768,annotator527,00ec4ba83d648c33_Television_1
Woman,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,4a197f10b93d99d8.jpg,OpenImages,"[[0, 31, 974, 648]]",Person,UK,1024,680,annotator527,4a197f10b93d99d8_Woman_15
identity,"[1, 0, 0, 1, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,04f90c7bbd46cb4b.jpg,OpenImages,"[[0, 4, 729, 546]]",Others,UK,729,550,annotator527,04f90c7bbd46cb4b_identity_0
key,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",27,Male,2,Prolific,6,8,8,6,6,201151.jpg,LVIS,"[[306, 485, 61, 87]]",Others,UK,480,640,annotator527,201151_key_0
