category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
15,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,2,0,5,6,5,8,6,114169.jpg,0,"[[175, 50, 30, 34]]",Accessory,0,640,480,annotator37,114169_ring_0,114169_ring_0_annotator37
1,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0]",45,0,2,0,5,6,5,8,6,0fa1f463189c8e42.jpg,1,"[[0, 253, 26, 62], [0, 320, 306, 253], [0, 323, 137, 185], [29, 338, 18, 12], [271, 294, 500, 280], [695, 327, 59, 145]]",Clothing,0,1024,576,annotator37,0fa1f463189c8e42_Clothing_19-20-21-22-23-24,0fa1f463189c8e42_Clothing_19-20-21-22-23-24_annotator37
16,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",45,0,2,0,5,6,5,8,6,367569.jpg,0,"[[400, 458, 11, 41], [382, 463, 11, 38], [397, 453, 7, 44], [375, 464, 8, 38], [381, 455, 5, 29], [411, 467, 9, 42]]",Others,0,469,640,annotator37,367569_wine_bottle_1-2-3-4-5-6,367569_wine_bottle_1-2-3-4-5-6_annotator37
6,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,2,0,5,6,5,8,6,1aa3acb3e0b57865.jpg,1,"[[658, 587, 277, 229]]",Person,0,1024,819,annotator37,1aa3acb3e0b57865_Human hand_9,1aa3acb3e0b57865_Human hand_9_annotator37
8,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,2,0,5,6,5,8,6,1aa3acb3e0b57865.jpg,1,"[[575, 524, 64, 14]]",Person,0,1024,819,annotator37,1aa3acb3e0b57865_Human mouth_10,1aa3acb3e0b57865_Human mouth_10_annotator37
14,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",45,0,2,0,5,6,5,8,6,367569.jpg,0,"[[44, 364, 163, 131]]",Musical instrument,0,469,640,annotator37,367569_piano_7,367569_piano_7_annotator37
4,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,2,0,5,6,5,8,6,1aa3acb3e0b57865.jpg,1,"[[390, 185, 349, 463]]",Person,0,1024,819,annotator37,1aa3acb3e0b57865_Human face_0,1aa3acb3e0b57865_Human face_0_annotator37
10,"[1, 0, 1, 0, 0, 0]",5,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,2,0,5,6,5,8,6,0fa1f463189c8e42.jpg,1,"[[0, 202, 187, 302], [275, 88, 507, 485]]",Person,0,1024,576,annotator37,0fa1f463189c8e42_Man_17-18,0fa1f463189c8e42_Man_17-18_annotator37
3,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,2,0,5,6,5,8,6,1aa3acb3e0b57865.jpg,1,"[[484, 364, 71, 41], [623, 354, 51, 39]]",Person,0,1024,819,annotator37,1aa3acb3e0b57865_Human eye_7-8,1aa3acb3e0b57865_Human eye_7-8_annotator37
1,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,2,0,5,6,5,8,6,1aa3acb3e0b57865.jpg,1,"[[19, 529, 1002, 287]]",Clothing,0,1024,819,annotator37,1aa3acb3e0b57865_Clothing_5,1aa3acb3e0b57865_Clothing_5_annotator37
4,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,2,0,5,6,5,8,6,0fa1f463189c8e42.jpg,1,"[[124, 224, 47, 58], [146, 265, 40, 62], [412, 106, 130, 191]]",Person,0,1024,576,annotator37,0fa1f463189c8e42_Human face_0-1-2,0fa1f463189c8e42_Human face_0-1-2_annotator37
11,"[1, 0, 1, 0, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,2,0,5,6,5,8,6,0fa1f463189c8e42.jpg,1,"[[0, 94, 778, 481]]",Others,0,1024,576,annotator37,0fa1f463189c8e42_Person_6,0fa1f463189c8e42_Person_6_annotator37
7,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",45,0,2,0,5,6,5,8,6,1aa3acb3e0b57865.jpg,1,"[[377, 132, 363, 531]]",Person,0,1024,819,annotator37,1aa3acb3e0b57865_Human head_6,1aa3acb3e0b57865_Human head_6_annotator37
