category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
14,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,0,2,0,6,6,9,6,5,36a26f43ca6afd6e.jpg,0,"[[275, 303, 57, 25]]",Person,0,683,1024,annotator438,36a26f43ca6afd6e_Human mouth_8,36a26f43ca6afd6e_Human mouth_8_annotator438
18,"[1, 1, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,0,2,0,6,6,9,6,5,15272ba02184a37c.jpg,0,"[[0, 182, 1024, 582]]",Others,0,1024,765,annotator438,15272ba02184a37c_Person_0,15272ba02184a37c_Person_0_annotator438
13,"[1, 0, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,0,2,0,6,6,9,6,5,02eb8d9a3e34b370.jpg,0,"[[0, 0, 418, 537], [308, 16, 334, 518]]",Person,0,644,1024,annotator438,02eb8d9a3e34b370_Human head_8-9,02eb8d9a3e34b370_Human head_8-9_annotator438
3,"[1, 0, 1, 1, 0, 0]",5,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",60,0,2,0,6,6,9,6,5,2efa4b318342fd54.jpg,0,"[[260, 281, 190, 139], [552, 289, 243, 142], [948, 256, 73, 139]]",Clothing,0,1024,768,annotator438,2efa4b318342fd54_Clothing_3-4-5,2efa4b318342fd54_Clothing_3-4-5_annotator438
6,"[1, 0, 1, 0, 0, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",60,0,2,0,6,6,9,6,5,36a26f43ca6afd6e.jpg,0,"[[114, 495, 250, 444], [176, 318, 506, 579]]",Person,0,683,1024,annotator438,36a26f43ca6afd6e_Human arm_9-10,36a26f43ca6afd6e_Human arm_9-10_annotator438
12,"[0, 0, 1, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0]",60,0,2,0,6,6,9,6,5,36a26f43ca6afd6e.jpg,0,"[[152, 504, 210, 199], [176, 718, 143, 176]]",Person,0,683,1024,annotator438,36a26f43ca6afd6e_Human hand_6-7,36a26f43ca6afd6e_Human hand_6-7_annotator438
13,"[1, 1, 1, 0, 0, 0]",3,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",60,0,2,0,6,6,9,6,5,36a26f43ca6afd6e.jpg,0,"[[228, 0, 373, 410]]",Person,0,683,1024,annotator438,36a26f43ca6afd6e_Human head_5,36a26f43ca6afd6e_Human head_5_annotator438
7,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",60,0,2,0,6,6,9,6,5,18f5b21c06c6f3d1.jpg,0,"[[27, 172, 580, 424]]",Person,0,819,1024,annotator438,18f5b21c06c6f3d1_Human body_4,18f5b21c06c6f3d1_Human body_4_annotator438
19,"[1, 0, 0, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,0,2,0,6,6,9,6,5,036738459e165ca3.jpg,0,"[[234, 537, 380, 145]]",Others,0,1024,683,annotator438,036738459e165ca3_Shorts_4,036738459e165ca3_Shorts_4_annotator438
14,"[1, 0, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",60,0,2,0,6,6,9,6,5,02eb8d9a3e34b370.jpg,0,"[[183, 449, 86, 32], [319, 392, 118, 51]]",Person,0,644,1024,annotator438,02eb8d9a3e34b370_Human mouth_15-16,02eb8d9a3e34b370_Human mouth_15-16_annotator438
