category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
10,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,27c41bbdb49d6f5f.jpg,1,"[[445, 226, 99, 126]]",Person,0,1024,683,annotator273,27c41bbdb49d6f5f_Human face_0,27c41bbdb49d6f5f_Human face_0_annotator273
10,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,0bb8c226cb97b705.jpg,1,"[[394, 247, 282, 254]]",Person,0,1024,685,annotator273,0bb8c226cb97b705_Human face_0,0bb8c226cb97b705_Human face_0_annotator273
17,"[0, 0, 0, 1, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,1503.jpg,0,"[[0, 98, 125, 140]]",Screen,0,320,240,annotator273,1503_laptop_computer_0,1503_laptop_computer_0_annotator273
11,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,27c41bbdb49d6f5f.jpg,1,"[[445, 225, 99, 139]]",Person,0,1024,683,annotator273,27c41bbdb49d6f5f_Human head_4,27c41bbdb49d6f5f_Human head_4_annotator273
15,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,030c5a10124e6252.jpg,1,"[[141, 143, 529, 195]]",Others,0,1024,793,annotator273,030c5a10124e6252_Sunglasses_0,030c5a10124e6252_Sunglasses_0_annotator273
1,"[0, 1, 0, 1, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,27c41bbdb49d6f5f.jpg,1,"[[0, 510, 904, 172], [155, 231, 868, 203], [894, 377, 129, 225]]",Others,0,1024,683,annotator273,27c41bbdb49d6f5f_Desk_8-9-10,27c41bbdb49d6f5f_Desk_8-9-10_annotator273
11,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,0bb8c226cb97b705.jpg,1,"[[231, 27, 508, 514]]",Person,0,1024,685,annotator273,0bb8c226cb97b705_Human head_7,0bb8c226cb97b705_Human head_7_annotator273
18,"[0, 0, 0, 1, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,1503.jpg,0,"[[0, 103, 61, 80], [123, 10, 113, 93]]",Screen,0,320,240,annotator273,1503_monitor_(computer_equipment) computer_monitor_1-2,1503_monitor_(computer_equipment) computer_monitor_1-2_annotator273
12,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,6d8134e58999658b.jpg,1,"[[16, 64, 746, 751]]",Person,0,768,816,annotator273,6d8134e58999658b_Man_9,6d8134e58999658b_Man_9_annotator273
8,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,0bb8c226cb97b705.jpg,1,"[[344, 311, 42, 66]]",Person,0,1024,685,annotator273,0bb8c226cb97b705_Human ear_8,0bb8c226cb97b705_Human ear_8_annotator273
6,"[0, 0, 0, 1, 0, 0]",2,"[0, 0, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,0bb8c226cb97b705.jpg,1,"[[456, 319, 226, 101]]",Accessory,0,1024,685,annotator273,0bb8c226cb97b705_Glasses_2,0bb8c226cb97b705_Glasses_2_annotator273
13,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,1503.jpg,0,"[[1, 2, 61, 90]]",Others,0,320,240,annotator273,1503_Object 0_3,1503_Object 0_3_annotator273
4,"[0, 0, 0, 0, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,27c41bbdb49d6f5f.jpg,1,"[[203, 194, 163, 139], [536, 299, 166, 247], [569, 140, 84, 63], [604, 199, 265, 362], [724, 324, 297, 117], [777, 135, 75, 114]]",Others,0,1024,683,annotator273,27c41bbdb49d6f5f_Furniture_15-16-17-18-19-20,27c41bbdb49d6f5f_Furniture_15-16-17-18-19-20_annotator273
2,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,04d49a245f13b536.jpg,1,"[[145, 166, 820, 523]]",Pet,0,1024,768,annotator273,04d49a245f13b536_Dog_0,04d49a245f13b536_Dog_0_annotator273
5,"[1, 0, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,0,1,0,3,5,10,10,8,0bb8c226cb97b705.jpg,1,"[[49, 19, 692, 665]]",Person,0,1024,685,annotator273,0bb8c226cb97b705_Girl_3,0bb8c226cb97b705_Girl_3_annotator273
