category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
0,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,0,2,0,6,8,8,6,6,4a197f10b93d99d8.jpg,1,"[[0, 31, 975, 648]]",Person,0,1024,680,annotator527,4a197f10b93d99d8_Human body_4,4a197f10b93d99d8_Human body_4_annotator527
4,"[1, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,0,2,0,6,8,8,6,6,4a197f10b93d99d8.jpg,1,"[[0, 167, 108, 434], [97, 176, 111, 361], [129, 31, 373, 646], [275, 152, 81, 336], [328, 241, 191, 389], [465, 161, 368, 517], [758, 158, 167, 189], [771, 137, 84, 88], [802, 275, 57, 140], [856, 269, 117, 345]]",Others,0,1024,680,annotator527,4a197f10b93d99d8_Mammal_5-6-7-8-9-10-11-12-13-14,4a197f10b93d99d8_Mammal_5-6-7-8-9-10-11-12-13-14_annotator527
5,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,0,2,0,6,8,8,6,6,4a197f10b93d99d8.jpg,1,"[[328, 238, 195, 382], [466, 161, 362, 517], [757, 161, 155, 220], [774, 131, 81, 96]]",Person,0,1024,680,annotator527,4a197f10b93d99d8_Man_16-17-18-19,4a197f10b93d99d8_Man_16-17-18-19_annotator527
6,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,0,2,0,6,8,8,6,6,00ec4ba83d648c33.jpg,1,"[[509, 260, 211, 281]]",Others,0,1024,768,annotator527,00ec4ba83d648c33_Person_2,00ec4ba83d648c33_Person_2_annotator527
8,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,0,2,0,6,8,8,6,6,4a197f10b93d99d8.jpg,1,"[[0, 31, 974, 648]]",Person,0,1024,680,annotator527,4a197f10b93d99d8_Woman_15,4a197f10b93d99d8_Woman_15_annotator527
2,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,0,2,0,6,8,8,6,6,00ec4ba83d648c33.jpg,1,"[[590, 262, 70, 89]]",Person,0,1024,768,annotator527,00ec4ba83d648c33_Human head_3,00ec4ba83d648c33_Human head_3_annotator527
1,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",27,0,2,0,6,8,8,6,6,34b65dafe328d39e.jpg,1,"[[156, 137, 52, 80]]",Person,0,1024,768,annotator527,34b65dafe328d39e_Human face_0,34b65dafe328d39e_Human face_0_annotator527
9,"[1, 0, 0, 1, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,0,2,0,6,8,8,6,6,04f90c7bbd46cb4b.jpg,1,"[[0, 4, 729, 546]]",Others,0,729,550,annotator527,04f90c7bbd46cb4b_identity_0,04f90c7bbd46cb4b_identity_0_annotator527
6,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,0,2,0,6,8,8,6,6,79ca3f2ab67af190.jpg,1,"[[171, 0, 393, 642]]",Others,0,1024,680,annotator527,79ca3f2ab67af190_Person_0,79ca3f2ab67af190_Person_0_annotator527
5,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",27,0,2,0,6,8,8,6,6,3fefc0feb476ed7e.jpg,1,"[[24, 64, 587, 613]]",Person,0,1024,680,annotator527,3fefc0feb476ed7e_Man_1,3fefc0feb476ed7e_Man_1_annotator527
11,"[1, 0, 1, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",27,0,2,0,6,8,8,6,6,11511.jpg,0,"[[224, 27, 176, 324], [40, 69, 44, 121], [139, 32, 50, 139], [89, 47, 41, 143], [15, 90, 44, 123]]",Person,0,640,464,annotator527,11511_person_4-5-6-7-8,11511_person_4-5-6-7-8_annotator527
