category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Building,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",25,Male,2,Prolific,6,8,8,8,6,01a6c89f9885d483.jpg,OpenImages,"[[0, 0, 1022, 568]]",Others,UK,1024,683,annotator503,01a6c89f9885d483_Building_0,01a6c89f9885d483_Building_0_annotator503
Dress,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,8,8,8,6,021fffa3d66f9b77.jpg,OpenImages,"[[241, 155, 347, 528]]",Others,UK,1024,684,annotator503,021fffa3d66f9b77_Dress_3,021fffa3d66f9b77_Dress_3_annotator503
Human face,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,8,8,8,6,021fffa3d66f9b77.jpg,OpenImages,"[[117, 68, 46, 62], [441, 46, 67, 93], [764, 77, 51, 54]]",Person,UK,1024,684,annotator503,021fffa3d66f9b77_Human face_0-1-2,021fffa3d66f9b77_Human face_0-1-2_annotator503
Human hair,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,8,8,8,6,021fffa3d66f9b77.jpg,OpenImages,"[[67, 22, 102, 101], [437, 46, 72, 84], [770, 52, 54, 46]]",Person,UK,1024,684,annotator503,021fffa3d66f9b77_Human hair_5-6-7,021fffa3d66f9b77_Human hair_5-6-7_annotator503
Luggage and bags,"[0, 0, 0, 0, 0, 1]",5,"[0, 0, 1, 1, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0]",25,Male,2,Prolific,6,8,8,8,6,0b19fbf13f8296d6.jpg,OpenImages,"[[164, 30, 808, 680]]",Others,UK,1024,768,annotator503,0b19fbf13f8296d6_Luggage and bags_0,0b19fbf13f8296d6_Luggage and bags_0_annotator503
Man,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,8,8,8,6,021fffa3d66f9b77.jpg,OpenImages,"[[19, 25, 347, 658], [592, 57, 309, 599]]",Person,UK,1024,684,annotator503,021fffa3d66f9b77_Man_21-22,021fffa3d66f9b77_Man_21-22_annotator503
Person,"[0, 1, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",25,Male,2,Prolific,6,8,8,8,6,01a6c89f9885d483.jpg,OpenImages,"[[120, 380, 40, 120], [480, 271, 93, 294], [546, 226, 140, 361]]",Others,UK,1024,683,annotator503,01a6c89f9885d483_Person_1-2-3,01a6c89f9885d483_Person_1-2-3_annotator503
Suit,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,8,8,8,6,021fffa3d66f9b77.jpg,OpenImages,"[[19, 121, 271, 562]]",Others,UK,1024,684,annotator503,021fffa3d66f9b77_Suit_4,021fffa3d66f9b77_Suit_4_annotator503
Woman,"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",25,Male,2,Prolific,6,8,8,8,6,01a6c89f9885d483.jpg,OpenImages,"[[98, 383, 57, 117], [110, 380, 54, 122], [279, 418, 28, 49], [376, 288, 48, 84], [675, 157, 226, 503]]",Person,UK,1024,683,annotator503,01a6c89f9885d483_Woman_4-5-6-7-8,01a6c89f9885d483_Woman_4-5-6-7-8_annotator503
envelope,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Male,2,Prolific,6,8,8,8,6,147415.jpg,LVIS,"[[2, 370, 112, 46], [10, 382, 105, 28], [0, 357, 116, 47]]",Others,UK,640,480,annotator503,147415_envelope_3-4-5,147415_envelope_3-4-5_annotator503
