category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Bookcase,"[1, 0, 1, 1, 0, 0]",0,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,831ef1ed000ea182.jpg,OpenImages,"[[356, 168, 358, 600]]",Others,UK,1024,768,annotator495,831ef1ed000ea182_Bookcase_10,831ef1ed000ea182_Bookcase_10_annotator495
Boy,"[1, 0, 0, 0, 1, 0]",1,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,25ce96bd10afe1b0.jpg,OpenImages,"[[536, 401, 366, 364]]",Person,UK,1024,768,annotator495,25ce96bd10afe1b0_Boy_11,25ce96bd10afe1b0_Boy_11_annotator495
Cabinetry,"[1, 0, 1, 1, 1, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,831ef1ed000ea182.jpg,OpenImages,"[[348, 163, 372, 603]]",Others,UK,1024,768,annotator495,831ef1ed000ea182_Cabinetry_7,831ef1ed000ea182_Cabinetry_7_annotator495
House,"[0, 1, 1, 0, 1, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,3ac1cccd3f2246eb.jpg,OpenImages,"[[0, 0, 1022, 762]]",Others,UK,1024,766,annotator495,3ac1cccd3f2246eb_House_0,3ac1cccd3f2246eb_House_0_annotator495
House,"[0, 1, 1, 0, 1, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,831ef1ed000ea182.jpg,OpenImages,"[[0, 0, 1022, 766]]",Others,UK,1024,768,annotator495,831ef1ed000ea182_House_14,831ef1ed000ea182_House_14_annotator495
Human face,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,25ce96bd10afe1b0.jpg,OpenImages,"[[342, 310, 155, 185], [659, 435, 108, 148], [744, 275, 120, 161]]",Person,UK,1024,768,annotator495,25ce96bd10afe1b0_Human face_0-1-2,25ce96bd10afe1b0_Human face_0-1-2_annotator495
Human head,"[0, 0, 1, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,25ce96bd10afe1b0.jpg,OpenImages,"[[267, 278, 275, 316], [627, 399, 168, 184], [726, 225, 153, 215]]",Person,UK,1024,768,annotator495,25ce96bd10afe1b0_Human head_5-6-7,25ce96bd10afe1b0_Human head_5-6-7_annotator495
Object 0,"[0, 0, 0, 0, 0, 1]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,112798.jpg,LVIS,"[[391, 252, 249, 119]]",Others,UK,640,359,annotator495,112798_Object 0_1,112798_Object 0_1_annotator495
Object 0,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",30,Male,2,Prolific,6,6,9,4,9,112860.jpg,LVIS,"[[134, 215, 119, 64]]",Others,UK,640,360,annotator495,112860_Object 0_6,112860_Object 0_6_annotator495
Person,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,25ce96bd10afe1b0.jpg,OpenImages,"[[739, 238, 283, 428]]",Others,UK,1024,768,annotator495,25ce96bd10afe1b0_Person_4,25ce96bd10afe1b0_Person_4_annotator495
Shelf,"[0, 0, 1, 1, 1, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,831ef1ed000ea182.jpg,OpenImages,"[[355, 168, 360, 600]]",Others,UK,1024,768,annotator495,831ef1ed000ea182_Shelf_8,831ef1ed000ea182_Shelf_8_annotator495
laptop_computer,"[0, 0, 0, 0, 0, 1]",4,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,112798.jpg,LVIS,"[[0, 45, 95, 182]]",Screen,UK,640,359,annotator495,112798_laptop_computer_0,112798_laptop_computer_0_annotator495
magazine,"[0, 0, 1, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,154705.jpg,LVIS,"[[198, 204, 31, 37], [169, 200, 38, 41]]",Book,UK,640,464,annotator495,154705_magazine_1-2,154705_magazine_1-2_annotator495
telephone,"[1, 0, 0, 0, 1, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Male,2,Prolific,6,6,9,4,9,154705.jpg,LVIS,"[[469, 249, 13, 36]]",Others,UK,640,464,annotator495,154705_telephone_10,154705_telephone_10_annotator495
