category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Book,"[0, 1, 0, 1, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Other,4,CrowdWorks,3,7,6,7,7,4659ae93e8c76102.jpg,OpenImages,"[[0, 638, 163, 45], [88, 43, 933, 522], [206, 532, 149, 81], [380, 571, 198, 75]]",Book,Japan,1024,686,annotator299,4659ae93e8c76102_Book_6-7-8-9,4659ae93e8c76102_Book_6-7-8-9_annotator299
Bookcase,"[0, 1, 0, 1, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Other,4,CrowdWorks,3,7,6,7,7,4659ae93e8c76102.jpg,OpenImages,"[[92, 43, 931, 528]]",Others,Japan,1024,686,annotator299,4659ae93e8c76102_Bookcase_2,4659ae93e8c76102_Bookcase_2_annotator299
Building,"[0, 1, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Other,4,CrowdWorks,3,7,6,7,7,4659ae93e8c76102.jpg,OpenImages,"[[0, 0, 1021, 683]]",Others,Japan,1024,686,annotator299,4659ae93e8c76102_Building_3,4659ae93e8c76102_Building_3_annotator299
Clothing,"[0, 1, 0, 1, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Other,4,CrowdWorks,3,7,6,7,7,4659ae93e8c76102.jpg,OpenImages,"[[131, 200, 270, 337], [446, 225, 307, 378]]",Clothing,Japan,1024,686,annotator299,4659ae93e8c76102_Clothing_4-5,4659ae93e8c76102_Clothing_4-5_annotator299
Man,"[1, 0, 0, 0, 1, 0]",6,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0]",29,Other,4,CrowdWorks,3,7,6,7,7,4659ae93e8c76102.jpg,OpenImages,"[[124, 104, 280, 466], [389, 153, 356, 473]]",Person,Japan,1024,686,annotator299,4659ae93e8c76102_Man_10-11,4659ae93e8c76102_Man_10-11_annotator299
Personal care,"[0, 1, 0, 1, 0, 0]",3,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",29,Other,4,CrowdWorks,3,7,6,7,7,6da92952466f61c9.jpg,OpenImages,"[[0, 0, 453, 761], [407, 0, 321, 761], [696, 0, 241, 761], [891, 0, 129, 709]]",Others,Japan,1024,765,annotator299,6da92952466f61c9_Personal care_0-1-2-3,6da92952466f61c9_Personal care_0-1-2-3_annotator299
identity,"[1, 1, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Other,4,CrowdWorks,3,7,6,7,7,184005627de725cb.jpg,OpenImages,"[[34, 296, 297, 250]]",Others,Japan,1024,768,annotator299,184005627de725cb_identity_0,184005627de725cb_identity_0_annotator299
license_plate,"[1, 1, 0, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Other,4,CrowdWorks,3,7,6,7,7,146667.jpg,LVIS,"[[478, 402, 25, 59]]",Vehicle Plate,Japan,640,539,annotator299,146667_license_plate_1,146667_license_plate_1_annotator299
motor_scooter,"[1, 1, 1, 1, 1, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Other,4,CrowdWorks,3,7,6,7,7,146667.jpg,LVIS,"[[0, 60, 561, 478]]",Others,Japan,640,539,annotator299,146667_motor_scooter_0,146667_motor_scooter_0_annotator299
painting,"[1, 1, 1, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Other,4,CrowdWorks,3,7,6,7,7,195211.jpg,LVIS,"[[58, 48, 32, 86], [520, 1, 57, 110], [0, 0, 36, 37], [391, 63, 31, 23], [99, 74, 27, 92], [397, 135, 21, 12], [397, 101, 20, 13], [0, 62, 41, 106]]",Others,Japan,640,480,annotator299,195211_painting_7-8-9-10-11-12-13-14,195211_painting_7-8-9-10-11-12-13-14_annotator299
