category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Human body,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",27,Male,3,Prolific,8,7,9,2,6,0065e1098f7a353b.jpg,OpenImages,"[[307, 182, 236, 94], [310, 198, 486, 176]]",Person,UK,1024,768,annotator460,0065e1098f7a353b_Human body_2-3,0065e1098f7a353b_Human body_2-3_annotator460
Person,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",27,Male,3,Prolific,8,7,9,2,6,0065e1098f7a353b.jpg,OpenImages,"[[307, 182, 235, 86], [313, 199, 481, 174]]",Others,UK,1024,768,annotator460,0065e1098f7a353b_Person_0-1,0065e1098f7a353b_Person_0-1_annotator460
Tablet computer,"[1, 0, 1, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Male,3,Prolific,8,7,9,2,6,50cf0e2640533c1b.jpg,OpenImages,"[[164, 128, 693, 896]]",Screen,UK,1024,1024,annotator460,50cf0e2640533c1b_Tablet computer_0,50cf0e2640533c1b_Tablet computer_0_annotator460
banner,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Male,3,Prolific,8,7,9,2,6,117796.jpg,LVIS,"[[10, 33, 124, 136], [353, 299, 14, 21]]",Place Identifier,UK,640,608,annotator460,117796_banner_0-1,117796_banner_0-1_annotator460
bus_(vehicle),"[0, 1, 0, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",27,Male,3,Prolific,8,7,9,2,6,139586.jpg,LVIS,"[[188, 468, 119, 97]]",Others,UK,480,640,annotator460,139586_bus_(vehicle)_0,139586_bus_(vehicle)_0_annotator460
horse,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Male,3,Prolific,8,7,9,2,6,134586.jpg,LVIS,"[[257, 512, 126, 125]]",Others,UK,513,640,annotator460,134586_horse_0,134586_horse_0_annotator460
newspaper,"[0, 0, 1, 0, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",27,Male,3,Prolific,8,7,9,2,6,146481.jpg,LVIS,"[[68, 200, 303, 261]]",Printed Material,UK,640,480,annotator460,146481_newspaper_4,146481_newspaper_4_annotator460
ring,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",27,Male,3,Prolific,8,7,9,2,6,134586.jpg,LVIS,"[[140, 279, 115, 103]]",Accessory,UK,513,640,annotator460,134586_ring_1,134586_ring_1_annotator460
tag,"[1, 1, 0, 0, 1, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",27,Male,3,Prolific,8,7,9,2,6,155253.jpg,LVIS,"[[222, 382, 26, 5], [256, 369, 24, 23], [185, 233, 41, 11], [217, 205, 16, 29], [323, 202, 20, 29], [240, 367, 29, 32], [298, 347, 76, 44]]",Printed Material,UK,640,428,annotator460,155253_tag_2-3-4-5-6-7-8,155253_tag_2-3-4-5-6-7-8_annotator460
vending_machine,"[0, 1, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",27,Male,3,Prolific,8,7,9,2,6,155253.jpg,LVIS,"[[138, 84, 12, 20], [152, 86, 9, 18]]",Others,UK,640,428,annotator460,155253_vending_machine_0-1,155253_vending_machine_0-1_annotator460
