category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Cart,"[0, 1, 1, 0, 0, 0]",1,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0]",24,Female,1,Prolific,6,8,6,8,7,02b7e70979560df7.jpg,OpenImages,"[[88, 377, 407, 358]]",Others,UK,768,1024,annotator399,02b7e70979560df7_Cart_5,02b7e70979560df7_Cart_5_annotator399
Clothing,"[0, 1, 1, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",24,Female,1,Prolific,6,8,6,8,7,02b7e70979560df7.jpg,OpenImages,"[[138, 307, 131, 204], [274, 336, 88, 54], [564, 366, 47, 175]]",Clothing,UK,768,1024,annotator399,02b7e70979560df7_Clothing_8-9-10,02b7e70979560df7_Clothing_8-9-10_annotator399
Human hair,"[1, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",24,Female,1,Prolific,6,8,6,8,7,02b7e70979560df7.jpg,OpenImages,"[[0, 325, 44, 49], [174, 261, 44, 32], [291, 293, 42, 32], [549, 354, 25, 17], [558, 348, 22, 13]]",Person,UK,768,1024,annotator399,02b7e70979560df7_Human hair_0-1-2-3-4,02b7e70979560df7_Human hair_0-1-2-3-4_annotator399
Object 0,"[1, 1, 0, 0, 0, 0]",6,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",24,Female,1,Prolific,6,8,6,8,7,150599.jpg,LVIS,"[[114, 169, 195, 189]]",Others,UK,640,480,annotator399,150599_Object 0_3,150599_Object 0_3_annotator399
Object 0,"[1, 1, 0, 0, 0, 0]",6,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",24,Female,1,Prolific,6,8,6,8,7,162557.jpg,LVIS,"[[295, 259, 285, 112]]",Others,UK,640,480,annotator399,162557_Object 0_15,162557_Object 0_15_annotator399
Person,"[1, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",24,Female,1,Prolific,6,8,6,8,7,02b7e70979560df7.jpg,OpenImages,"[[0, 252, 609, 307]]",Others,UK,768,1024,annotator399,02b7e70979560df7_Person_7,02b7e70979560df7_Person_7_annotator399
Vehicle,"[1, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",24,Female,1,Prolific,6,8,6,8,7,02b7e70979560df7.jpg,OpenImages,"[[0, 423, 30, 97], [109, 303, 460, 529]]",Others,UK,768,1024,annotator399,02b7e70979560df7_Vehicle_19-20,02b7e70979560df7_Vehicle_19-20_annotator399
banner,"[0, 1, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",24,Female,1,Prolific,6,8,6,8,7,1375.jpg,LVIS,"[[155, 0, 270, 149], [0, 0, 118, 246]]",Place Identifier,UK,640,428,annotator399,1375_banner_2-3,1375_banner_2-3_annotator399
bench,"[0, 1, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0]",24,Female,1,Prolific,6,8,6,8,7,150599.jpg,LVIS,"[[0, 132, 473, 347]]",Others,UK,640,480,annotator399,150599_bench_1,150599_bench_1_annotator399
billboard,"[0, 1, 0, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",24,Female,1,Prolific,6,8,6,8,7,1375.jpg,LVIS,"[[0, 0, 118, 246], [154, 0, 270, 149]]",Others,UK,640,428,annotator399,1375_billboard_4-5,1375_billboard_4-5_annotator399
card,"[0, 0, 0, 0, 0, 1]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",24,Female,1,Prolific,6,8,6,8,7,218855.jpg,LVIS,"[[145, 0, 20, 38], [50, 0, 41, 43]]",Others,UK,640,480,annotator399,218855_card_4-5,218855_card_4-5_annotator399
