category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Clothing,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,1,Prolific,6,6,4,6,6,2908288f0c371f1f.jpg,OpenImages,"[[0, 128, 240, 892], [155, 491, 412, 334], [551, 102, 131, 471]]",Clothing,UK,685,1024,annotator418,2908288f0c371f1f_Clothing_2-3-4,2908288f0c371f1f_Clothing_2-3-4_annotator418
Computer monitor,"[1, 0, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,6,6,4,6,6,2908288f0c371f1f.jpg,OpenImages,"[[229, 145, 182, 145]]",Screen,UK,685,1024,annotator418,2908288f0c371f1f_Computer monitor_0,2908288f0c371f1f_Computer monitor_0_annotator418
Computer monitor,"[1, 0, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,6,6,4,6,6,36c17bace8e698ff.jpg,OpenImages,"[[0, 0, 1024, 768]]",Screen,UK,1024,768,annotator418,36c17bace8e698ff_Computer monitor_0,36c17bace8e698ff_Computer monitor_0_annotator418
Human body,"[0, 1, 0, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,1,Prolific,6,6,4,6,6,2908288f0c371f1f.jpg,OpenImages,"[[0, 45, 258, 975], [154, 402, 376, 406]]",Person,UK,685,1024,annotator418,2908288f0c371f1f_Human body_5-6,2908288f0c371f1f_Human body_5-6_annotator418
Human hand,"[0, 0, 1, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,6,6,4,6,6,2908288f0c371f1f.jpg,OpenImages,"[[57, 677, 74, 65], [163, 603, 90, 99], [373, 397, 96, 54], [468, 533, 65, 40]]",Person,UK,685,1024,annotator418,2908288f0c371f1f_Human hand_7-8-9-10,2908288f0c371f1f_Human hand_7-8-9-10_annotator418
Medical equipment,"[0, 1, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,6,6,4,6,6,2908288f0c371f1f.jpg,OpenImages,"[[172, 611, 30, 84], [247, 358, 249, 282], [251, 284, 107, 111]]",Others,UK,685,1024,annotator418,2908288f0c371f1f_Medical equipment_11-12-13,2908288f0c371f1f_Medical equipment_11-12-13_annotator418
Object 0,"[1, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,1,Prolific,6,6,4,6,6,2908288f0c371f1f.jpg,OpenImages,"[[443, 229, 91, 128]]",Others,UK,685,1024,annotator418,2908288f0c371f1f_Object 0_20,2908288f0c371f1f_Object 0_20_annotator418
Object 1,"[1, 0, 0, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,1,Prolific,6,6,4,6,6,237064.jpg,LVIS,"[[262, 237, 73, 81]]",Others,UK,478,640,annotator418,237064_Object 1_1,237064_Object 1_1_annotator418
Person,"[0, 0, 1, 1, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,1,Prolific,6,6,4,6,6,e034b5124fbd1d53.jpg,OpenImages,"[[57, 332, 710, 435], [519, 414, 248, 353]]",Others,UK,768,1024,annotator418,e034b5124fbd1d53_Person_3-4,e034b5124fbd1d53_Person_3-4_annotator418
Tool,"[0, 0, 1, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",33,Female,1,Prolific,6,6,4,6,6,43559ae2545c628f.jpg,OpenImages,"[[27, 0, 943, 846]]",Machine,UK,1024,883,annotator418,43559ae2545c628f_Tool_1,43559ae2545c628f_Tool_1_annotator418
