category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Baked goods,"[0, 0, 1, 0, 0, 0]",3,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,2a509a3520ada9ca.jpg,OpenImages,"[[0, 201, 1024, 566]]",Others,UK,1024,768,annotator494,2a509a3520ada9ca_Baked goods_0,2a509a3520ada9ca_Baked goods_0_annotator494
Boy,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[0, 57, 1024, 710], [567, 529, 456, 238]]",Person,UK,1024,768,annotator494,319305414bb65188_Boy_20-21,319305414bb65188_Boy_20-21_annotator494
Clothing,"[1, 0, 1, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,022caa5e84da4026.jpg,OpenImages,"[[0, 0, 1024, 671]]",Clothing,UK,1024,671,annotator494,022caa5e84da4026_Clothing_16,022caa5e84da4026_Clothing_16_annotator494
Clothing,"[1, 0, 1, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,03feb3e6845bc3aa.jpg,OpenImages,"[[0, 513, 212, 510], [223, 225, 444, 619]]",Clothing,UK,768,1024,annotator494,03feb3e6845bc3aa_Clothing_0-1,03feb3e6845bc3aa_Clothing_0-1_annotator494
Clothing,"[1, 0, 1, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[0, 422, 829, 343], [567, 512, 454, 253]]",Clothing,UK,1024,768,annotator494,319305414bb65188_Clothing_8-9,319305414bb65188_Clothing_8-9_annotator494
Girl,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[0, 57, 1024, 710]]",Person,UK,1024,768,annotator494,319305414bb65188_Girl_5,319305414bb65188_Girl_5_annotator494
Glasses,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[488, 202, 283, 108]]",Accessory,UK,1024,768,annotator494,319305414bb65188_Glasses_4,319305414bb65188_Glasses_4_annotator494
Human arm,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[0, 317, 1024, 450], [759, 616, 264, 151], [983, 546, 40, 147]]",Person,UK,1024,768,annotator494,319305414bb65188_Human arm_22-23-24,319305414bb65188_Human arm_22-23-24_annotator494
Human body,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[0, 57, 1024, 710], [433, 64, 590, 703]]",Person,UK,1024,768,annotator494,319305414bb65188_Human body_10-11,319305414bb65188_Human body_10-11_annotator494
Human eye,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[194, 313, 70, 36], [328, 294, 76, 38]]",Person,UK,1024,768,annotator494,319305414bb65188_Human eye_14-15,319305414bb65188_Human eye_14-15_annotator494
Human face,"[1, 0, 0, 0, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[136, 145, 305, 439], [443, 106, 345, 407]]",Person,UK,1024,768,annotator494,319305414bb65188_Human face_0-1,319305414bb65188_Human face_0-1_annotator494
Human hair,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,022caa5e84da4026.jpg,OpenImages,"[[20, 59, 29, 22], [100, 46, 29, 23], [178, 64, 23, 19], [182, 287, 38, 38], [220, 64, 29, 25], [311, 166, 35, 62], [336, 47, 16, 14], [393, 4, 28, 26], [419, 244, 28, 37], [491, 19, 26, 23], [552, 31, 26, 26], [595, 459, 35, 44], [645, 10, 28, 26], [664, 292, 26, 32], [723, 250, 35, 46], [779, 596, 40, 50]]",Person,UK,1024,671,annotator494,022caa5e84da4026_Human hair_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15,022caa5e84da4026_Human hair_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15_annotator494
Human hair,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[59, 55, 428, 364], [601, 59, 313, 360]]",Person,UK,1024,768,annotator494,319305414bb65188_Human hair_2-3,319305414bb65188_Human hair_2-3_annotator494
Human head,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[138, 57, 302, 518], [435, 64, 480, 437]]",Person,UK,1024,768,annotator494,319305414bb65188_Human head_12-13,319305414bb65188_Human head_12-13_annotator494
Human mouth,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[241, 450, 136, 53]]",Person,UK,1024,768,annotator494,319305414bb65188_Human mouth_19,319305414bb65188_Human mouth_19_annotator494
Human nose,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[268, 334, 85, 89], [428, 223, 74, 93]]",Person,UK,1024,768,annotator494,319305414bb65188_Human nose_6-7,319305414bb65188_Human nose_6-7_annotator494
Man,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[435, 81, 586, 684]]",Person,UK,1024,768,annotator494,319305414bb65188_Man_26,319305414bb65188_Man_26_annotator494
Man,"[1, 1, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,022caa5e84da4026.jpg,OpenImages,"[[0, 0, 46, 70], [0, 58, 77, 173], [0, 76, 110, 236], [47, 0, 70, 53], [74, 50, 91, 184], [118, 0, 65, 47], [127, 271, 218, 348], [149, 61, 164, 278], [157, 64, 61, 64], [173, 0, 65, 43], [244, 41, 70, 77], [309, 44, 70, 70], [321, 136, 115, 374], [341, 244, 176, 319], [363, 8, 83, 101], [398, 179, 92, 236], [459, 17, 85, 91], [538, 31, 76, 70], [552, 456, 160, 212], [577, 293, 185, 269], [613, 16, 83, 82], [687, 245, 158, 304], [738, 593, 115, 76], [989, 52, 32, 94]]",Person,UK,1024,671,annotator494,022caa5e84da4026_Man_46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69,022caa5e84da4026_Man_46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69_annotator494
Man,"[1, 1, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,03feb3e6845bc3aa.jpg,OpenImages,"[[228, 136, 435, 755]]",Person,UK,768,1024,annotator494,03feb3e6845bc3aa_Man_2,03feb3e6845bc3aa_Man_2_annotator494
Object 0,"[1, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,252576.jpg,LVIS,"[[126, 147, 142, 99]]",Others,UK,426,640,annotator494,252576_Object 0_1,252576_Object 0_1_annotator494
Person,"[1, 0, 1, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,4aa5d7328d424408.jpg,OpenImages,"[[548, 340, 140, 220]]",Others,UK,1024,768,annotator494,4aa5d7328d424408_Person_0,4aa5d7328d424408_Person_0_annotator494
Sports uniform,"[1, 0, 1, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,022caa5e84da4026.jpg,OpenImages,"[[76, 71, 88, 97], [161, 116, 115, 169], [161, 328, 88, 197], [163, 83, 59, 41], [250, 68, 59, 47], [315, 74, 59, 50], [317, 197, 91, 199], [360, 281, 110, 197], [387, 37, 53, 80], [471, 47, 68, 67], [537, 59, 82, 47], [576, 512, 91, 154], [591, 301, 113, 142], [613, 35, 88, 64], [693, 293, 127, 175], [753, 651, 95, 17]]",Others,UK,1024,671,annotator494,022caa5e84da4026_Sports uniform_17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32,022caa5e84da4026_Sports uniform_17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32_annotator494
Woman,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,319305414bb65188.jpg,OpenImages,"[[0, 51, 1024, 716]]",Person,UK,1024,768,annotator494,319305414bb65188_Woman_25,319305414bb65188_Woman_25_annotator494
bed,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,105767.jpg,LVIS,"[[3, 306, 131, 81]]",Home interior,UK,640,427,annotator494,105767_bed_0,105767_bed_0_annotator494
dog,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,110735.jpg,LVIS,"[[175, 188, 212, 100]]",Pet,UK,640,480,annotator494,110735_dog_0,110735_dog_0_annotator494
flag,"[0, 1, 1, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,0,Prolific,5,8,6,7,8,252576.jpg,LVIS,"[[75, 132, 41, 25]]",Others,UK,426,640,annotator494,252576_flag_0,252576_flag_0_annotator494
