category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Building,"[0, 1, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,273121f76dc580cb.jpg,OpenImages,"[[0, 0, 1024, 768]]",Others,Japan,1024,768,annotator190,273121f76dc580cb_Building_0,273121f76dc580cb_Building_0_annotator190
Clothing,"[0, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,022c1f420446d118.jpg,OpenImages,"[[494, 126, 235, 305]]",Clothing,Japan,1024,768,annotator190,022c1f420446d118_Clothing_3,022c1f420446d118_Clothing_3_annotator190
Footwear,"[0, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,022c1f420446d118.jpg,OpenImages,"[[441, 564, 116, 54], [542, 590, 115, 67]]",Others,Japan,1024,768,annotator190,022c1f420446d118_Footwear_9-10,022c1f420446d118_Footwear_9-10_annotator190
Girl,"[1, 0, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,022c1f420446d118.jpg,OpenImages,"[[313, 32, 411, 652]]",Person,Japan,1024,768,annotator190,022c1f420446d118_Girl_2,022c1f420446d118_Girl_2_annotator190
Human arm,"[0, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,022c1f420446d118.jpg,OpenImages,"[[307, 166, 227, 222]]",Person,Japan,1024,768,annotator190,022c1f420446d118_Human arm_17,022c1f420446d118_Human arm_17_annotator190
Human body,"[1, 0, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,022c1f420446d118.jpg,OpenImages,"[[310, 36, 417, 640]]",Person,Japan,1024,768,annotator190,022c1f420446d118_Human body_4,022c1f420446d118_Human body_4_annotator190
Human head,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,022c1f420446d118.jpg,OpenImages,"[[408, 68, 110, 91]]",Person,Japan,1024,768,annotator190,022c1f420446d118_Human head_7,022c1f420446d118_Human head_7_annotator190
Human leg,"[0, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,022c1f420446d118.jpg,OpenImages,"[[441, 336, 124, 276], [491, 336, 163, 327]]",Person,Japan,1024,768,annotator190,022c1f420446d118_Human leg_0-1,022c1f420446d118_Human leg_0-1_annotator190
Mammal,"[1, 0, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,022c1f420446d118.jpg,OpenImages,"[[308, 36, 419, 638]]",Others,Japan,1024,768,annotator190,022c1f420446d118_Mammal_8,022c1f420446d118_Mammal_8_annotator190
Manual Label,"[0, 1, 0, 1, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,273121f76dc580cb.jpg,OpenImages,"[[13, 8, 822, 655]]",Others,Japan,1024,768,annotator190,273121f76dc580cb_Manual Label_0,273121f76dc580cb_Manual Label_0_annotator190
Person,"[1, 1, 0, 1, 1, 0]",0,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,020feca9b536f1fe.jpg,OpenImages,"[[252, 236, 51, 94], [286, 238, 33, 78], [387, 249, 25, 22], [483, 251, 22, 25]]",Others,Japan,1024,768,annotator190,020feca9b536f1fe_Person_2-3-4-5,020feca9b536f1fe_Person_2-3-4-5_annotator190
Roller skates,"[0, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",50,Male,0,CrowdWorks,8,3,6,7,7,022c1f420446d118.jpg,OpenImages,"[[433, 561, 124, 104], [534, 590, 131, 111]]",Others,Japan,1024,768,annotator190,022c1f420446d118_Roller skates_5-6,022c1f420446d118_Roller skates_5-6_annotator190
