category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Building,"[0, 1, 0, 0, 1, 0]",4,"[0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,ac14e7cec3fe432b.jpg,OpenImages,"[[0, 179, 708, 205]]",Others,Japan,1024,769,annotator216,ac14e7cec3fe432b_Building_2,ac14e7cec3fe432b_Building_2_annotator216
Object 0,"[1, 0, 0, 0, 0, 0]",2,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,103935.jpg,LVIS,"[[221, 83, 74, 55]]",Others,Japan,640,427,annotator216,103935_Object 0_0,103935_Object 0_0_annotator216
Skyscraper,"[0, 0, 0, 0, 1, 0]",5,"[0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,ac14e7cec3fe432b.jpg,OpenImages,"[[36, 179, 245, 203], [285, 240, 169, 97]]",Scenery,Japan,1024,769,annotator216,ac14e7cec3fe432b_Skyscraper_0-1,ac14e7cec3fe432b_Skyscraper_0-1_annotator216
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,0bc614727f291c44.jpg,OpenImages,"[[373, 585, 280, 64]]",Vehicle Plate,Japan,1024,1024,annotator216,0bc614727f291c44_Vehicle registration plate_0,0bc614727f291c44_Vehicle registration plate_0_annotator216
alcohol,"[0, 0, 1, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,416451.jpg,LVIS,"[[522, 381, 26, 97], [615, 347, 24, 86], [600, 368, 20, 36], [570, 369, 19, 12]]",Food,Japan,640,480,annotator216,416451_alcohol_0-1-2-3,416451_alcohol_0-1-2-3_annotator216
book,"[0, 0, 0, 1, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,133146.jpg,LVIS,"[[435, 237, 2, 13], [436, 214, 4, 20], [424, 234, 2, 14], [415, 232, 2, 14], [411, 204, 20, 24], [409, 202, 19, 26], [421, 214, 1, 17], [439, 214, 4, 20], [411, 231, 3, 14], [429, 235, 1, 14], [422, 233, 2, 14], [434, 215, 4, 18], [426, 213, 5, 18], [424, 212, 7, 19]]",Book,Japan,640,480,annotator216,133146_book_26-27-28-29-30-31-32-33-34-35-36-37-38-39,133146_book_26-27-28-29-30-31-32-33-34-35-36-37-38-39_annotator216
identity,"[0, 1, 0, 1, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,167874c7ee88ffae.jpg,OpenImages,"[[28, 43, 596, 563]]",Others,Japan,640,640,annotator216,167874c7ee88ffae_identity_0,167874c7ee88ffae_identity_0_annotator216
license_plate,"[0, 1, 0, 0, 1, 0]",3,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,171298.jpg,LVIS,"[[319, 406, 61, 31]]",Vehicle Plate,Japan,640,480,annotator216,171298_license_plate_0,171298_license_plate_0_annotator216
magazine,"[0, 0, 0, 1, 0, 0]",3,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,133766.jpg,LVIS,"[[594, 72, 45, 88], [157, 63, 87, 94], [516, 70, 86, 90], [222, 0, 37, 9], [364, 0, 79, 13], [455, 211, 43, 54], [142, 208, 89, 109], [401, 71, 86, 89], [503, 210, 88, 106], [518, 0, 84, 17], [271, 64, 29, 94], [584, 212, 55, 93], [294, 0, 69, 12], [442, 0, 65, 15]]",Book,Japan,640,480,annotator216,133766_magazine_0-1-2-3-4-5-6-7-8-9-10-11-12-13,133766_magazine_0-1-2-3-4-5-6-7-8-9-10-11-12-13_annotator216
poster,"[0, 0, 0, 1, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,133146.jpg,LVIS,"[[506, 85, 41, 67], [290, 150, 30, 22]]",Others,Japan,640,480,annotator216,133146_poster_22-23,133146_poster_22-23_annotator216
spectacles,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,416451.jpg,LVIS,"[[438, 254, 34, 9], [97, 133, 65, 24]]",Others,Japan,640,480,annotator216,416451_spectacles_4-5,416451_spectacles_4-5_annotator216
sweater,"[1, 0, 0, 1, 1, 0]",4,"[0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1, 0]",33,Male,1,CrowdWorks,4,6,7,8,8,133766.jpg,LVIS,"[[188, 164, 312, 224]]",Others,Japan,640,480,annotator216,133766_sweater_14,133766_sweater_14_annotator216
