category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Building,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,01f26ca52e27a8d9.jpg,OpenImages,"[[0, 0, 1021, 765]]",Others,Japan,1024,768,annotator264,01f26ca52e27a8d9_Building_5,01f26ca52e27a8d9_Building_5_annotator264
Clothing,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,01f26ca52e27a8d9.jpg,OpenImages,"[[0, 208, 1024, 559]]",Clothing,Japan,1024,768,annotator264,01f26ca52e27a8d9_Clothing_23,01f26ca52e27a8d9_Clothing_23_annotator264
Clothing,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,02f5d2bc887486c6.jpg,OpenImages,"[[311, 188, 106, 254], [421, 224, 118, 229], [527, 223, 143, 239]]",Clothing,Japan,1024,680,annotator264,02f5d2bc887486c6_Clothing_2-3-4,02f5d2bc887486c6_Clothing_2-3-4_annotator264
Clothing,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,5ba4992a5dec8a7a.jpg,OpenImages,"[[171, 502, 439, 519], [735, 212, 286, 809]]",Clothing,Japan,1024,1024,annotator264,5ba4992a5dec8a7a_Clothing_8-9,5ba4992a5dec8a7a_Clothing_8-9_annotator264
Girl,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,5ba4992a5dec8a7a.jpg,OpenImages,"[[181, 373, 425, 650], [667, 0, 356, 1024]]",Person,Japan,1024,1024,annotator264,5ba4992a5dec8a7a_Girl_6-7,5ba4992a5dec8a7a_Girl_6-7_annotator264
Girl,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,01f26ca52e27a8d9.jpg,OpenImages,"[[331, 176, 57, 121], [500, 205, 105, 125], [733, 214, 100, 102]]",Person,Japan,1024,768,annotator264,01f26ca52e27a8d9_Girl_6-7-8,01f26ca52e27a8d9_Girl_6-7-8_annotator264
House,"[1, 1, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,4416c2f5a9b33f21.jpg,OpenImages,"[[0, 0, 1022, 764]]",Others,Japan,1024,768,annotator264,4416c2f5a9b33f21_House_2,4416c2f5a9b33f21_House_2_annotator264
Human arm,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,01f26ca52e27a8d9.jpg,OpenImages,"[[0, 230, 994, 361]]",Person,Japan,1024,768,annotator264,01f26ca52e27a8d9_Human arm_54,01f26ca52e27a8d9_Human arm_54_annotator264
Human body,"[0, 1, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,02f5d2bc887486c6.jpg,OpenImages,"[[15, 309, 185, 147], [73, 223, 96, 87], [183, 196, 159, 200], [287, 128, 132, 455], [412, 156, 129, 411], [519, 156, 149, 431], [661, 272, 88, 162], [755, 290, 143, 214]]",Person,Japan,1024,680,annotator264,02f5d2bc887486c6_Human body_5-6-7-8-9-10-11-12,02f5d2bc887486c6_Human body_5-6-7-8-9-10-11-12_annotator264
Human body,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,2,CrowdWorks,4,6,9,7,4,5ba4992a5dec8a7a.jpg,OpenImages,"[[177, 378, 428, 645], [669, 0, 354, 1024]]",Person,Japan,1024,1024,annotator264,5ba4992a5dec8a7a_Human body_10-11,5ba4992a5dec8a7a_Human body_10-11_annotator264
