category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Clothing,"[1, 0, 0, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Female,0,CrowdWorks,2,3,7,10,9,00dc0530e6779ca6.jpg,OpenImages,"[[9, 161, 673, 773], [167, 185, 119, 214], [175, 188, 113, 324], [250, 285, 57, 132], [344, 354, 80, 152], [356, 353, 72, 141], [456, 415, 60, 58], [479, 410, 48, 51], [548, 300, 134, 516], [581, 299, 101, 566], [619, 741, 61, 138]]",Clothing,Japan,683,1024,annotator223,00dc0530e6779ca6_Clothing_5-6-7-8-9-10-11-12-13-14-15,00dc0530e6779ca6_Clothing_5-6-7-8-9-10-11-12-13-14-15_annotator223
Human face,"[1, 0, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Female,0,CrowdWorks,2,3,7,10,9,19e3ac5e567dbd8a.jpg,OpenImages,"[[473, 190, 216, 260]]",Person,Japan,1024,768,annotator223,19e3ac5e567dbd8a_Human face_0,19e3ac5e567dbd8a_Human face_0_annotator223
Human head,"[1, 0, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Female,0,CrowdWorks,2,3,7,10,9,19e3ac5e567dbd8a.jpg,OpenImages,"[[473, 102, 278, 348]]",Person,Japan,1024,768,annotator223,19e3ac5e567dbd8a_Human head_1,19e3ac5e567dbd8a_Human head_1_annotator223
Land vehicle,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Female,0,CrowdWorks,2,3,7,10,9,00dc0530e6779ca6.jpg,OpenImages,"[[0, 0, 427, 682]]",Others,Japan,683,1024,annotator223,00dc0530e6779ca6_Land vehicle_16,00dc0530e6779ca6_Land vehicle_16_annotator223
Mammal,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Female,0,CrowdWorks,2,3,7,10,9,00dc0530e6779ca6.jpg,OpenImages,"[[151, 135, 142, 386], [213, 255, 110, 188], [352, 333, 74, 178], [554, 303, 126, 492], [625, 756, 55, 123]]",Others,Japan,683,1024,annotator223,00dc0530e6779ca6_Mammal_17-18-19-20-21,00dc0530e6779ca6_Mammal_17-18-19-20-21_annotator223
Mammal,"[1, 0, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Female,0,CrowdWorks,2,3,7,10,9,3cf84110ea52ff43.jpg,OpenImages,"[[70, 20, 458, 594], [697, 83, 156, 531], [886, 100, 136, 481]]",Others,Japan,1024,616,annotator223,3cf84110ea52ff43_Mammal_1-2-3,3cf84110ea52ff43_Mammal_1-2-3_annotator223
Object 0,"[1, 0, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",30,Female,0,CrowdWorks,2,3,7,10,9,145645.jpg,LVIS,"[[308, 174, 30, 37]]",Others,Japan,640,481,annotator223,145645_Object 0_1,145645_Object 0_1_annotator223
Person,"[0, 1, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Female,0,CrowdWorks,2,3,7,10,9,3cf84110ea52ff43.jpg,OpenImages,"[[0, 20, 1024, 595]]",Others,Japan,1024,616,annotator223,3cf84110ea52ff43_Person_0,3cf84110ea52ff43_Person_0_annotator223
Person,"[1, 1, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Female,0,CrowdWorks,2,3,7,10,9,00dc0530e6779ca6.jpg,OpenImages,"[[145, 138, 140, 356], [241, 256, 81, 178], [347, 341, 84, 172], [412, 385, 117, 138], [557, 293, 123, 589]]",Others,Japan,683,1024,annotator223,00dc0530e6779ca6_Person_0-1-2-3-4,00dc0530e6779ca6_Person_0-1-2-3-4_annotator223
Vehicle,"[1, 0, 1, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",30,Female,0,CrowdWorks,2,3,7,10,9,00dc0530e6779ca6.jpg,OpenImages,"[[92, 400, 590, 623]]",Others,Japan,683,1024,annotator223,00dc0530e6779ca6_Vehicle_22,00dc0530e6779ca6_Vehicle_22_annotator223
