category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Limousine,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Female,1,CrowdWorks,5,5,2,10,5,06b024413ad385a7.jpg,OpenImages,"[[43, 207, 950, 440]]",Others,Japan,1024,773,annotator29,06b024413ad385a7_Limousine_0,06b024413ad385a7_Limousine_0_annotator29
Object 0,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Female,1,CrowdWorks,5,5,2,10,5,133645.jpg,LVIS,"[[199, 178, 170, 118]]",Others,Japan,640,427,annotator29,133645_Object 0_7,133645_Object 0_7_annotator29
Object 0,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Female,1,CrowdWorks,5,5,2,10,5,146162.jpg,LVIS,"[[217, 15, 210, 227]]",Others,Japan,640,574,annotator29,146162_Object 0_3,146162_Object 0_3_annotator29
Object 0,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Female,1,CrowdWorks,5,5,2,10,5,150874.jpg,LVIS,"[[203, 97, 111, 118]]",Others,Japan,640,353,annotator29,150874_Object 0_0,150874_Object 0_0_annotator29
Object 0,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Female,1,CrowdWorks,5,5,2,10,5,276476.jpg,LVIS,"[[255, 186, 128, 141]]",Others,Japan,640,429,annotator29,276476_Object 0_2,276476_Object 0_2_annotator29
Vehicle registration plate,"[0, 0, 0, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Female,1,CrowdWorks,5,5,2,10,5,06b024413ad385a7.jpg,OpenImages,"[[837, 485, 78, 40]]",Vehicle Plate,Japan,1024,773,annotator29,06b024413ad385a7_Vehicle registration plate_1,06b024413ad385a7_Vehicle registration plate_1_annotator29
jersey,"[1, 1, 0, 1, 1, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Female,1,CrowdWorks,5,5,2,10,5,10764.jpg,LVIS,"[[220, 140, 139, 159]]",Clothing,Japan,640,424,annotator29,10764_jersey_0,10764_jersey_0_annotator29
license_plate,"[0, 0, 0, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",29,Female,1,CrowdWorks,5,5,2,10,5,104381.jpg,LVIS,"[[138, 311, 3, 1], [127, 314, 3, 2], [173, 316, 3, 2], [244, 359, 43, 22]]",Vehicle Plate,Japan,375,500,annotator29,104381_license_plate_0-1-2-3,104381_license_plate_0-1-2-3_annotator29
skateboard,"[0, 0, 0, 1, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Female,1,CrowdWorks,5,5,2,10,5,276476.jpg,LVIS,"[[254, 243, 172, 89], [318, 320, 49, 13]]",Others,Japan,640,429,annotator29,276476_skateboard_0-1,276476_skateboard_0-1_annotator29
tennis_racket,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Female,1,CrowdWorks,5,5,2,10,5,146162.jpg,LVIS,"[[325, 175, 220, 210]]",Others,Japan,640,574,annotator29,146162_tennis_racket_1,146162_tennis_racket_1_annotator29
visor,"[0, 0, 0, 1, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",29,Female,1,CrowdWorks,5,5,2,10,5,146162.jpg,LVIS,"[[224, 17, 201, 98]]",Others,Japan,640,574,annotator29,146162_visor_2,146162_visor_2_annotator29
