category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId,ObjectAnnotatorId
Car,"[0, 1, 0, 1, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,0c756c9366a8cb10.jpg,OpenImages,"[[27, 347, 89, 32], [185, 331, 152, 116], [240, 315, 708, 452]]",Others,Japan,1024,768,annotator106,0c756c9366a8cb10_Car_0-1-2,0c756c9366a8cb10_Car_0-1-2_annotator106
Dog,"[0, 0, 0, 0, 0, 1]",2,"[0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,03cb0e5ef257ad9e.jpg,OpenImages,"[[0, 406, 646, 617], [109, 1, 824, 872]]",Pet,Japan,1024,1024,annotator106,03cb0e5ef257ad9e_Dog_0-1,03cb0e5ef257ad9e_Dog_0-1_annotator106
Human body,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,484dd70be82c3092.jpg,OpenImages,"[[305, 116, 469, 563]]",Person,Japan,1024,683,annotator106,484dd70be82c3092_Human body_1,484dd70be82c3092_Human body_1_annotator106
Man,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,484dd70be82c3092.jpg,OpenImages,"[[300, 111, 475, 568]]",Person,Japan,1024,683,annotator106,484dd70be82c3092_Man_4,484dd70be82c3092_Man_4_annotator106
Object 1,"[1, 1, 0, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,106123.jpg,LVIS,"[[372, 124, 165, 327]]",Others,Japan,640,423,annotator106,106123_Object 1_1,106123_Object 1_1_annotator106
Person,"[1, 1, 1, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,06845739ca91dd3e.jpg,OpenImages,"[[126, 154, 457, 462], [418, 161, 144, 219], [569, 255, 93, 101], [626, 273, 87, 86], [702, 265, 58, 89], [836, 210, 187, 185], [845, 259, 60, 87], [886, 231, 75, 125]]",Others,Japan,1024,683,annotator106,06845739ca91dd3e_Person_0-1-2-3-4-5-6-7,06845739ca91dd3e_Person_0-1-2-3-4-5-6-7_annotator106
Vehicle,"[1, 0, 0, 1, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,0c756c9366a8cb10.jpg,OpenImages,"[[0, 307, 944, 460]]",Others,Japan,1024,768,annotator106,0c756c9366a8cb10_Vehicle_3,0c756c9366a8cb10_Vehicle_3_annotator106
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,0c756c9366a8cb10.jpg,OpenImages,"[[225, 382, 28, 11], [635, 580, 121, 57]]",Vehicle Plate,Japan,1024,768,annotator106,0c756c9366a8cb10_Vehicle registration plate_4-5,0c756c9366a8cb10_Vehicle registration plate_4-5_annotator106
fire_engine,"[1, 0, 0, 1, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,115639.jpg,LVIS,"[[375, 181, 137, 83], [91, 101, 239, 250]]",Others,Japan,640,427,annotator106,115639_fire_engine_0-1,115639_fire_engine_0-1_annotator106
license_plate,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,7,7,7,6,115639.jpg,LVIS,"[[253, 320, 40, 12]]",Vehicle Plate,Japan,640,427,annotator106,115639_license_plate_2,115639_license_plate_2_annotator106
