category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Bookcase,"[0, 1, 1, 0, 0, 0]",1,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,1b5a2df8bba6d498.jpg,OpenImages,"[[0, 0, 228, 495], [344, 0, 679, 675]]",Others,UK,1024,683,annotator322,1b5a2df8bba6d498_Bookcase_16-17
Clothing,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,0c3faec726e97005.jpg,OpenImages,"[[0, 84, 176, 504], [161, 356, 99, 113], [243, 229, 77, 214], [360, 262, 217, 220], [625, 333, 152, 132], [746, 61, 45, 45], [786, 346, 122, 120], [788, 66, 39, 34], [832, 69, 37, 19]]",Clothing,UK,1024,683,annotator322,0c3faec726e97005_Clothing_3-4-5-6-7-8-9-10-11
Clothing,"[0, 1, 1, 1, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,0c78bb26de5c0090.jpg,OpenImages,"[[0, 845, 148, 178]]",Clothing,UK,683,1024,annotator322,0c78bb26de5c0090_Clothing_5
Crown,"[0, 0, 1, 0, 0, 0]",1,"[0, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,0c78bb26de5c0090.jpg,OpenImages,"[[22, 0, 592, 286]]",Others,UK,683,1024,annotator322,0c78bb26de5c0090_Crown_3
Girl,"[0, 0, 1, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0]",25,Female,1,Prolific,6,7,5,7,7,0c3faec726e97005.jpg,OpenImages,"[[0, 0, 176, 679], [265, 188, 459, 482]]",Person,UK,1024,683,annotator322,0c3faec726e97005_Girl_0-1
Girl,"[0, 0, 1, 0, 0, 0]",5,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,0c78bb26de5c0090.jpg,OpenImages,"[[0, 0, 681, 1020]]",Person,UK,683,1024,annotator322,0c78bb26de5c0090_Girl_2
Human body,"[1, 0, 1, 1, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,0c78bb26de5c0090.jpg,OpenImages,"[[0, 0, 683, 1024]]",Person,UK,683,1024,annotator322,0c78bb26de5c0090_Human body_6
Human eye,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,0c78bb26de5c0090.jpg,OpenImages,"[[297, 427, 142, 95], [515, 472, 117, 75]]",Person,UK,683,1024,annotator322,0c78bb26de5c0090_Human eye_7-8
Human face,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,0c78bb26de5c0090.jpg,OpenImages,"[[69, 253, 559, 628]]",Person,UK,683,1024,annotator322,0c78bb26de5c0090_Human face_0
Human head,"[1, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,1b5a2df8bba6d498.jpg,OpenImages,"[[108, 365, 170, 210], [460, 575, 24, 63], [540, 462, 34, 71], [706, 57, 166, 228], [954, 202, 69, 169]]",Person,UK,1024,683,annotator322,1b5a2df8bba6d498_Human head_3-4-5-6-7
Human mouth,"[1, 0, 0, 0, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,0c78bb26de5c0090.jpg,OpenImages,"[[302, 649, 207, 135]]",Person,UK,683,1024,annotator322,0c78bb26de5c0090_Human mouth_10
Object 0,"[0, 1, 0, 0, 0, 0]",3,"[0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 0]",25,Female,1,Prolific,6,7,5,7,7,170017.jpg,LVIS,"[[310, 55, 195, 61]]",Others,UK,640,427,annotator322,170017_Object 0_1
Person,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,0c3faec726e97005.jpg,OpenImages,"[[0, 0, 995, 683]]",Others,UK,1024,683,annotator322,0c3faec726e97005_Person_2
Woman,"[1, 0, 1, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,0c78bb26de5c0090.jpg,OpenImages,"[[0, 0, 683, 1024]]",Person,UK,683,1024,annotator322,0c78bb26de5c0090_Woman_11
monitor_(computer_equipment) computer_monitor,"[1, 0, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",25,Female,1,Prolific,6,7,5,7,7,328780.jpg,LVIS,"[[0, 0, 207, 424]]",Screen,UK,640,534,annotator322,328780_monitor_(computer_equipment) computer_monitor_3
