category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Boy,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",46,Female,1,CrowdWorks,6,6,6,9,9,00146ba1e50ed8d8.jpg,OpenImages,"[[0, 0, 607, 702], [0, 351, 655, 441]]",Person,Japan,1024,793,annotator194,00146ba1e50ed8d8_Boy_8-9
Car,"[0, 1, 0, 1, 0, 1]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",46,Female,1,CrowdWorks,6,6,6,9,9,003a5aaf6d17c917.jpg,OpenImages,"[[48, 45, 939, 604]]",Others,Japan,1024,683,annotator194,003a5aaf6d17c917_Car_1
Human arm,"[1, 0, 0, 0, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",46,Female,1,CrowdWorks,6,6,6,9,9,00146ba1e50ed8d8.jpg,OpenImages,"[[0, 259, 604, 290], [34, 555, 574, 153], [188, 682, 467, 110]]",Person,Japan,1024,793,annotator194,00146ba1e50ed8d8_Human arm_10-11-12
Human body,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",46,Female,1,CrowdWorks,6,6,6,9,9,0472586d97db6daf.jpg,OpenImages,"[[0, 0, 1024, 604]]",Person,Japan,1024,683,annotator194,0472586d97db6daf_Human body_2
Human eye,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",46,Female,1,CrowdWorks,6,6,6,9,9,0472586d97db6daf.jpg,OpenImages,"[[439, 181, 34, 21], [499, 182, 31, 21]]",Person,Japan,1024,683,annotator194,0472586d97db6daf_Human eye_5-6
Human face,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",46,Female,1,CrowdWorks,6,6,6,9,9,00146ba1e50ed8d8.jpg,OpenImages,"[[102, 95, 234, 226], [112, 145, 206, 168]]",Person,Japan,1024,793,annotator194,00146ba1e50ed8d8_Human face_0-1
Human hair,"[1, 0, 0, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",46,Female,1,CrowdWorks,6,6,6,9,9,0472586d97db6daf.jpg,OpenImages,"[[397, 75, 158, 117], [537, 163, 70, 81]]",Person,Japan,1024,683,annotator194,0472586d97db6daf_Human hair_0-1
Human hair,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",46,Female,1,CrowdWorks,6,6,6,9,9,00146ba1e50ed8d8.jpg,OpenImages,"[[77, 90, 267, 180]]",Person,Japan,1024,793,annotator194,00146ba1e50ed8d8_Human hair_2
Human head,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",46,Female,1,CrowdWorks,6,6,6,9,9,00146ba1e50ed8d8.jpg,OpenImages,"[[127, 90, 218, 221], [292, 346, 170, 211]]",Person,Japan,1024,793,annotator194,00146ba1e50ed8d8_Human head_4-5
Human head,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",46,Female,1,CrowdWorks,6,6,6,9,9,0472586d97db6daf.jpg,OpenImages,"[[382, 80, 161, 217], [930, 0, 93, 51]]",Person,Japan,1024,683,annotator194,0472586d97db6daf_Human head_3-4
