category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Boy,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,24b14dbf64eeced1.jpg,OpenImages,"[[27, 364, 382, 318], [460, 247, 350, 435]]",Person,UK,1024,683,annotator467,24b14dbf64eeced1_Boy_14-15
Human eye,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,24b14dbf64eeced1.jpg,OpenImages,"[[58, 436, 15, 13], [90, 415, 16, 12], [495, 379, 25, 21], [551, 362, 30, 15]]",Person,UK,1024,683,annotator467,24b14dbf64eeced1_Human eye_7-8-9-10
Human face,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,24b14dbf64eeced1.jpg,OpenImages,"[[37, 382, 101, 101], [475, 302, 149, 164]]",Person,UK,1024,683,annotator467,24b14dbf64eeced1_Human face_0-1
Human head,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,24b14dbf64eeced1.jpg,OpenImages,"[[19, 362, 123, 119], [459, 247, 175, 216]]",Person,UK,1024,683,annotator467,24b14dbf64eeced1_Human head_5-6
Manual Label,"[0, 0, 0, 0, 1, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,126110.jpg,LVIS,"[[249, 96, 42, 80]]",Others,UK,320,240,annotator467,126110_Manual Label_1
Manual Label,"[1, 0, 0, 0, 0, 0]",3,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,283548.jpg,LVIS,"[[137, 233, 88, 94]]",Others,UK,443,640,annotator467,283548_Manual Label_0
Manual Label,"[1, 0, 0, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,126110.jpg,LVIS,"[[106, 53, 56, 117]]",Others,UK,320,240,annotator467,126110_Manual Label_0
Person,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,24b14dbf64eeced1.jpg,OpenImages,"[[0, 309, 137, 308]]",Others,UK,1024,683,annotator467,24b14dbf64eeced1_Person_4
cigarette,"[0, 0, 1, 0, 0, 0]",3,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,255375.jpg,LVIS,"[[276, 219, 12, 21]]",Cigarettes,UK,640,427,annotator467,255375_cigarette_2
dog,"[0, 0, 1, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,126110.jpg,LVIS,"[[104, 53, 57, 129]]",Pet,UK,320,240,annotator467,126110_dog_0
monitor_(computer_equipment) computer_monitor,"[0, 0, 0, 0, 1, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,149222.jpg,LVIS,"[[1, 0, 286, 247]]",Screen,UK,500,383,annotator467,149222_monitor_(computer_equipment) computer_monitor_0
sofa,"[0, 1, 0, 0, 0, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,173825.jpg,LVIS,"[[0, 226, 505, 234], [78, 190, 202, 79]]",Home interior,UK,640,480,annotator467,173825_sofa_0-1
swimsuit,"[0, 1, 0, 0, 0, 0]",1,"[0, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,1,Prolific,5,7,9,7,9,235933.jpg,LVIS,"[[104, 167, 59, 91]]",Others,UK,338,450,annotator467,235933_swimsuit_0
