category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[0, 1, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,2908288f0c371f1f.jpg,OpenImages,"[[0, 0, 683, 1020]]",Others,Japan,685,1024,annotator275,2908288f0c371f1f_Building_1
Clothing,"[0, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,2908288f0c371f1f.jpg,OpenImages,"[[0, 128, 240, 892], [155, 491, 412, 334], [551, 102, 131, 471]]",Clothing,Japan,685,1024,annotator275,2908288f0c371f1f_Clothing_2-3-4
Clothing,"[0, 0, 0, 1, 1, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,e034b5124fbd1d53.jpg,OpenImages,"[[123, 390, 78, 137], [193, 476, 204, 227], [264, 390, 100, 169], [348, 433, 123, 260], [524, 473, 243, 272]]",Clothing,Japan,768,1024,annotator275,e034b5124fbd1d53_Clothing_5-6-7-8-9
Clothing,"[0, 1, 0, 1, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,0490dbf686cc0da2.jpg,OpenImages,"[[340, 104, 447, 427]]",Clothing,Japan,1024,768,annotator275,0490dbf686cc0da2_Clothing_3
Computer monitor,"[1, 0, 1, 1, 1, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,36c17bace8e698ff.jpg,OpenImages,"[[0, 0, 1024, 768]]",Screen,Japan,1024,768,annotator275,36c17bace8e698ff_Computer monitor_0
Computer monitor,"[1, 1, 0, 0, 1, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,2908288f0c371f1f.jpg,OpenImages,"[[229, 145, 182, 145]]",Screen,Japan,685,1024,annotator275,2908288f0c371f1f_Computer monitor_0
Dress,"[0, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,e034b5124fbd1d53.jpg,OpenImages,"[[67, 472, 198, 270], [337, 435, 116, 254], [420, 396, 134, 265]]",Others,Japan,768,1024,annotator275,e034b5124fbd1d53_Dress_0-1-2
Footwear,"[0, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,0490dbf686cc0da2.jpg,OpenImages,"[[307, 464, 161, 55], [633, 467, 126, 65]]",Others,Japan,1024,768,annotator275,0490dbf686cc0da2_Footwear_8-9
Human arm,"[0, 0, 0, 1, 1, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,2908288f0c371f1f.jpg,OpenImages,"[[43, 636, 90, 111], [122, 210, 136, 500], [251, 399, 220, 204], [364, 529, 173, 198]]",Person,Japan,685,1024,annotator275,2908288f0c371f1f_Human arm_14-15-16-17
Human body,"[1, 1, 0, 1, 1, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,2908288f0c371f1f.jpg,OpenImages,"[[0, 45, 258, 975], [154, 402, 376, 406]]",Person,Japan,685,1024,annotator275,2908288f0c371f1f_Human body_5-6
Human eye,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,03b9130b70a5adcf.jpg,OpenImages,"[[293, 143, 28, 16], [346, 144, 27, 16]]",Person,Japan,683,1024,annotator275,03b9130b70a5adcf_Human eye_2-3
Human face,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,03b9130b70a5adcf.jpg,OpenImages,"[[244, 46, 197, 203]]",Person,Japan,683,1024,annotator275,03b9130b70a5adcf_Human face_0
Human face,"[1, 1, 0, 1, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,0490dbf686cc0da2.jpg,OpenImages,"[[566, 177, 89, 54]]",Person,Japan,1024,768,annotator275,0490dbf686cc0da2_Human face_0
Human hand,"[0, 1, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,2908288f0c371f1f.jpg,OpenImages,"[[57, 677, 74, 65], [163, 603, 90, 99], [373, 397, 96, 54], [468, 533, 65, 40]]",Person,Japan,685,1024,annotator275,2908288f0c371f1f_Human hand_7-8-9-10
Human head,"[1, 0, 0, 0, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,0490dbf686cc0da2.jpg,OpenImages,"[[553, 104, 110, 128]]",Person,Japan,1024,768,annotator275,0490dbf686cc0da2_Human head_5
Mammal,"[0, 1, 0, 1, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,0490dbf686cc0da2.jpg,OpenImages,"[[308, 97, 478, 433]]",Others,Japan,1024,768,annotator275,0490dbf686cc0da2_Mammal_6
Medical equipment,"[0, 1, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,2908288f0c371f1f.jpg,OpenImages,"[[172, 611, 30, 84], [247, 358, 249, 282], [251, 284, 107, 111]]",Others,Japan,685,1024,annotator275,2908288f0c371f1f_Medical equipment_11-12-13
Object 0,"[0, 1, 0, 1, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,2908288f0c371f1f.jpg,OpenImages,"[[443, 229, 91, 128]]",Others,Japan,685,1024,annotator275,2908288f0c371f1f_Object 0_20
Object 1,"[1, 1, 0, 1, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,237064.jpg,LVIS,"[[262, 237, 73, 81]]",Others,Japan,478,640,annotator275,237064_Object 1_1
Person,"[0, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,0490dbf686cc0da2.jpg,OpenImages,"[[313, 105, 472, 428]]",Others,Japan,1024,768,annotator275,0490dbf686cc0da2_Person_1
Person,"[1, 0, 1, 1, 1, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,e034b5124fbd1d53.jpg,OpenImages,"[[57, 332, 710, 435], [519, 414, 248, 353]]",Others,Japan,768,1024,annotator275,e034b5124fbd1d53_Person_3-4
Snowboard,"[0, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,0490dbf686cc0da2.jpg,OpenImages,"[[0, 494, 1017, 142]]",Others,Japan,1024,768,annotator275,0490dbf686cc0da2_Snowboard_4
Sports equipment,"[0, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,0490dbf686cc0da2.jpg,OpenImages,"[[315, 457, 126, 62], [561, 148, 110, 75], [646, 462, 116, 68], [665, 462, 89, 67]]",Others,Japan,1024,768,annotator275,0490dbf686cc0da2_Sports equipment_10-11-12-13
Vehicle,"[0, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,0490dbf686cc0da2.jpg,OpenImages,"[[0, 495, 1016, 140]]",Others,Japan,1024,768,annotator275,0490dbf686cc0da2_Vehicle_7
Woman,"[1, 0, 0, 1, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,e034b5124fbd1d53.jpg,OpenImages,"[[60, 417, 211, 323], [312, 385, 192, 339], [416, 334, 151, 329]]",Person,Japan,768,1024,annotator275,e034b5124fbd1d53_Woman_11-12-13
Woman,"[1, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,03b9130b70a5adcf.jpg,OpenImages,"[[142, 46, 504, 977]]",Person,Japan,683,1024,annotator275,03b9130b70a5adcf_Woman_5
Woman,"[1, 1, 0, 1, 1, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,2908288f0c371f1f.jpg,OpenImages,"[[0, 52, 255, 968], [158, 397, 397, 425]]",Person,Japan,685,1024,annotator275,2908288f0c371f1f_Woman_18-19
bicycle,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,115005.jpg,LVIS,"[[75, 14, 244, 149]]",Others,Japan,640,480,annotator275,115005_bicycle_6
cigarette,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,207215.jpg,LVIS,"[[400, 315, 11, 12]]",Cigarettes,Japan,640,480,annotator275,207215_cigarette_0
monitor_(computer_equipment) computer_monitor,"[1, 1, 1, 1, 1, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,115005.jpg,LVIS,"[[3, 203, 116, 145], [500, 101, 139, 134], [321, 94, 178, 152], [119, 99, 209, 218]]",Screen,Japan,640,480,annotator275,115005_monitor_(computer_equipment) computer_monitor_11-12-13-14
notebook,"[1, 0, 1, 1, 1, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,115005.jpg,LVIS,"[[89, 364, 112, 91]]",Printed Material,Japan,640,480,annotator275,115005_notebook_10
shoe,"[0, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 0]",33,Female,2,CrowdWorks,3,7,4,9,4,115005.jpg,LVIS,"[[303, 378, 74, 39], [245, 405, 81, 45], [330, 359, 65, 30]]",Others,Japan,640,480,annotator275,115005_shoe_7-8-9
