category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,00f3dbbbf5bdf2cf.jpg,OpenImages,"[[0, 0, 768, 413]]",Others,Japan,768,768,annotator80,00f3dbbbf5bdf2cf_Building_0
House,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,00f3dbbbf5bdf2cf.jpg,OpenImages,"[[0, 133, 768, 634]]",Others,Japan,768,768,annotator80,00f3dbbbf5bdf2cf_House_1
Human face,"[1, 0, 1, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,5feb53a3d3a241a8.jpg,OpenImages,"[[87, 92, 77, 110], [185, 39, 55, 72], [199, 163, 61, 90], [392, 134, 63, 74], [441, 37, 51, 57], [466, 83, 55, 69], [498, 211, 83, 92], [575, 166, 25, 63], [638, 64, 49, 80], [788, 87, 57, 72], [909, 58, 57, 77]]",Person,Japan,1024,683,annotator80,5feb53a3d3a241a8_Human face_0-1-2-3-4-5-6-7-8-9-10
Man,"[1, 0, 1, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,5feb53a3d3a241a8.jpg,OpenImages,"[[0, 7, 1024, 675]]",Person,Japan,1024,683,annotator80,5feb53a3d3a241a8_Man_26
Manual Label,"[1, 0, 1, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,202099.jpg,LVIS,"[[52, 28, 425, 228]]",Others,Japan,640,480,annotator80,202099_Manual Label_0
Person,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,15e2134bf1363429.jpg,OpenImages,"[[436, 232, 137, 450]]",Others,Japan,1024,683,annotator80,15e2134bf1363429_Person_0
Swimming pool,"[0, 1, 0, 0, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,00f3dbbbf5bdf2cf.jpg,OpenImages,"[[203, 375, 564, 140]]",Others,Japan,768,768,annotator80,00f3dbbbf5bdf2cf_Swimming pool_2
Woman,"[1, 0, 1, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,5feb53a3d3a241a8.jpg,OpenImages,"[[169, 69, 688, 613]]",Person,Japan,1024,683,annotator80,5feb53a3d3a241a8_Woman_25
boot,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,114535.jpg,LVIS,"[[315, 294, 25, 47], [280, 296, 18, 50]]",Others,Japan,640,424,annotator80,114535_boot_4-5
cellular_telephone,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,108688.jpg,LVIS,"[[163, 55, 69, 65]]",Others,Japan,640,487,annotator80,108688_cellular_telephone_2
identity,"[0, 0, 0, 0, 0, 1]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,12e3b493707841ab.jpg,OpenImages,"[[7, 9, 1157, 606]]",Others,Japan,1170,625,annotator80,12e3b493707841ab_identity_0
jersey,"[0, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,114535.jpg,LVIS,"[[283, 169, 61, 73], [399, 132, 68, 97]]",Clothing,Japan,640,424,annotator80,114535_jersey_2-3
monitor_(computer_equipment) computer_monitor,"[0, 0, 0, 0, 0, 1]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",55,Male,1,CrowdWorks,5,6,6,8,6,108688.jpg,LVIS,"[[419, 202, 176, 162], [425, 103, 112, 73]]",Screen,Japan,640,487,annotator80,108688_monitor_(computer_equipment) computer_monitor_0-1
