category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Chair,"[0, 1, 0, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,5b5f5c5c05f700b3.jpg,OpenImages,"[[73, 421, 407, 602], [105, 286, 125, 143], [411, 448, 110, 198], [416, 307, 125, 206]]",Finger,Japan,680,1024,annotator64,5b5f5c5c05f700b3_Chair_5-6-7-8
Clothing,"[0, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,02b85aaf5e24630e.jpg,OpenImages,"[[592, 337, 129, 428], [593, 321, 283, 446]]",Clothing,Japan,1024,768,annotator64,02b85aaf5e24630e_Clothing_2-3
Clothing,"[0, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,0d16c88ec322340f.jpg,OpenImages,"[[66, 229, 395, 452], [442, 178, 427, 503]]",Clothing,Japan,1024,682,annotator64,0d16c88ec322340f_Clothing_10-11
Desk,"[0, 0, 0, 1, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,4afc9fce9b1398c0.jpg,OpenImages,"[[8, 444, 268, 316], [688, 507, 334, 227], [713, 387, 308, 65]]",Others,Japan,1024,768,annotator64,4afc9fce9b1398c0_Desk_0-1-2
Dress,"[0, 0, 0, 1, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,5b5f5c5c05f700b3.jpg,OpenImages,"[[0, 75, 45, 218], [140, 341, 480, 674], [411, 168, 180, 403], [440, 521, 120, 153]]",Others,Japan,680,1024,annotator64,5b5f5c5c05f700b3_Dress_1-2-3-4
Fashion accessory,"[0, 0, 0, 1, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,5b5f5c5c05f700b3.jpg,OpenImages,"[[503, 766, 10, 7], [598, 897, 79, 123]]",Others,Japan,680,1024,annotator64,5b5f5c5c05f700b3_Fashion accessory_14-15
Footwear,"[0, 0, 0, 1, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,5b5f5c5c05f700b3.jpg,OpenImages,"[[496, 671, 82, 51], [535, 665, 42, 33]]",Others,Japan,680,1024,annotator64,5b5f5c5c05f700b3_Footwear_25-26
Furniture,"[0, 1, 0, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,5b5f5c5c05f700b3.jpg,OpenImages,"[[82, 281, 149, 159], [402, 478, 110, 159]]",Others,Japan,680,1024,annotator64,5b5f5c5c05f700b3_Furniture_12-13
Human arm,"[0, 0, 0, 1, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,5b5f5c5c05f700b3.jpg,OpenImages,"[[238, 403, 265, 353], [443, 733, 99, 112]]",Person,Japan,680,1024,annotator64,5b5f5c5c05f700b3_Human arm_27-28
Human body,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,0d16c88ec322340f.jpg,OpenImages,"[[69, 75, 382, 606], [441, 61, 430, 620]]",Person,Japan,1024,682,annotator64,0d16c88ec322340f_Human body_12-13
Human body,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,5b5f5c5c05f700b3.jpg,OpenImages,"[[0, 42, 48, 260], [132, 164, 483, 859], [417, 76, 186, 496], [437, 515, 146, 212]]",Person,Japan,680,1024,annotator64,5b5f5c5c05f700b3_Human body_16-17-18-19
Human eye,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,5b5f5c5c05f700b3.jpg,OpenImages,"[[389, 256, 25, 16], [435, 275, 22, 18]]",Person,Japan,680,1024,annotator64,5b5f5c5c05f700b3_Human eye_23-24
Human face,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,0d16c88ec322340f.jpg,OpenImages,"[[265, 104, 92, 172], [528, 95, 116, 164]]",Person,Japan,1024,682,annotator64,0d16c88ec322340f_Human face_0-1
Human face,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,5b5f5c5c05f700b3.jpg,OpenImages,"[[354, 203, 119, 156]]",Person,Japan,680,1024,annotator64,5b5f5c5c05f700b3_Human face_0
Human hair,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,0d16c88ec322340f.jpg,OpenImages,"[[138, 75, 166, 184], [533, 60, 146, 158]]",Person,Japan,1024,682,annotator64,0d16c88ec322340f_Human hair_8-9
Human hair,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,5b5f5c5c05f700b3.jpg,OpenImages,"[[0, 40, 25, 36], [196, 140, 309, 355], [523, 81, 99, 112]]",Person,Japan,680,1024,annotator64,5b5f5c5c05f700b3_Human hair_9-10-11
Human head,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,0d16c88ec322340f.jpg,OpenImages,"[[137, 66, 220, 221], [527, 61, 152, 191]]",Person,Japan,1024,682,annotator64,0d16c88ec322340f_Human head_2-3
Human head,"[1, 0, 0, 0, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,5b5f5c5c05f700b3.jpg,OpenImages,"[[0, 48, 24, 28], [217, 159, 269, 314], [517, 81, 108, 108]]",Person,Japan,680,1024,annotator64,5b5f5c5c05f700b3_Human head_20-21-22
Human mouth,"[0, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",39,Male,0,CrowdWorks,5,4,6,8,7,0d16c88ec322340f.jpg,OpenImages,"[[335, 226, 12, 16], [540, 196, 51, 25]]",Person,Japan,1024,682,annotator64,0d16c88ec322340f_Human mouth_14-15
