category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[0, 1, 0, 0, 0, 0]",5,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,447f05e5d7048794.jpg,OpenImages,"[[0, 0, 765, 1024]]",Others,Japan,765,1024,annotator232,447f05e5d7048794_Building_0
Car,"[0, 1, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,2193ead2acb9cdc7.jpg,OpenImages,"[[0, 0, 1021, 763]]",Others,Japan,1024,766,annotator232,2193ead2acb9cdc7_Car_3
Car,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,0b36a67f496e3001.jpg,OpenImages,"[[11, 160, 801, 568]]",Others,Japan,1024,767,annotator232,0b36a67f496e3001_Car_2
Chair,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,43de98e809efd632.jpg,OpenImages,"[[842, 470, 45, 78]]",Finger,Japan,1024,685,annotator232,43de98e809efd632_Chair_0
Fashion accessory,"[0, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,2193ead2acb9cdc7.jpg,OpenImages,"[[278, 59, 374, 251], [827, 739, 86, 24]]",Others,Japan,1024,766,annotator232,2193ead2acb9cdc7_Fashion accessory_1-2
House,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,43de98e809efd632.jpg,OpenImages,"[[0, 0, 1022, 683]]",Others,Japan,1024,685,annotator232,43de98e809efd632_House_1
Human beard,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,2193ead2acb9cdc7.jpg,OpenImages,"[[280, 329, 325, 264]]",Person,Japan,1024,766,annotator232,2193ead2acb9cdc7_Human beard_8
Human eye,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,2193ead2acb9cdc7.jpg,OpenImages,"[[374, 282, 71, 36], [516, 303, 69, 36]]",Person,Japan,1024,766,annotator232,2193ead2acb9cdc7_Human eye_6-7
Human face,"[1, 0, 0, 0, 0, 0]",6,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,41bece651eeeb9bc.jpg,OpenImages,"[[167, 551, 121, 101], [199, 98, 45, 88], [339, 31, 24, 42], [398, 142, 30, 47], [532, 123, 42, 60]]",Person,Japan,692,1024,annotator232,41bece651eeeb9bc_Human face_0-1-2-3-4
Human face,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,2193ead2acb9cdc7.jpg,OpenImages,"[[282, 147, 327, 446]]",Person,Japan,1024,766,annotator232,2193ead2acb9cdc7_Human face_0
Human hair,"[1, 0, 0, 0, 0, 0]",5,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,41bece651eeeb9bc.jpg,OpenImages,"[[9, 501, 319, 338], [185, 89, 85, 185], [392, 135, 42, 91], [514, 116, 111, 110]]",Person,Japan,692,1024,annotator232,41bece651eeeb9bc_Human hair_5-6-7-8
Human head,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,2193ead2acb9cdc7.jpg,OpenImages,"[[268, 143, 335, 442]]",Person,Japan,1024,766,annotator232,2193ead2acb9cdc7_Human head_5
Human nose,"[1, 0, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,2193ead2acb9cdc7.jpg,OpenImages,"[[430, 317, 96, 110]]",Person,Japan,1024,766,annotator232,2193ead2acb9cdc7_Human nose_4
Man,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,2193ead2acb9cdc7.jpg,OpenImages,"[[77, 59, 837, 706]]",Person,Japan,1024,766,annotator232,2193ead2acb9cdc7_Man_9
Manual Label,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",32,Female,1,CrowdWorks,9,10,5,8,9,0b36a67f496e3001.jpg,OpenImages,"[[237, 125, 433, 297]]",Others,Japan,1024,767,annotator232,0b36a67f496e3001_Manual Label_0
