category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[0, 0, 0, 1, 0, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",59,Male,1,CrowdWorks,4,4,6,9,6,5dfb1f03dcffaa36.jpg,OpenImages,"[[0, 0, 1022, 766]]",Others,Japan,1024,768,annotator115,5dfb1f03dcffaa36_Building_3
Girl,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",59,Male,1,CrowdWorks,4,4,6,9,6,231f3e437626f792.jpg,OpenImages,"[[349, 115, 418, 652]]",Person,Japan,768,768,annotator115,231f3e437626f792_Girl_5
Glasses,"[0, 0, 0, 0, 0, 1]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",59,Male,1,CrowdWorks,4,4,6,9,6,231f3e437626f792.jpg,OpenImages,"[[0, 309, 288, 108]]",Accessory,Japan,768,768,annotator115,231f3e437626f792_Glasses_4
Human beard,"[0, 0, 0, 0, 0, 1]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",59,Male,1,CrowdWorks,4,4,6,9,6,1fb9783df691b0ad.jpg,OpenImages,"[[155, 393, 322, 284]]",Person,Japan,680,1024,annotator115,1fb9783df691b0ad_Human beard_11
Human body,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",59,Male,1,CrowdWorks,4,4,6,9,6,231f3e437626f792.jpg,OpenImages,"[[0, 77, 486, 690], [357, 113, 410, 654]]",Person,Japan,768,768,annotator115,231f3e437626f792_Human body_10-11
Human eye,"[0, 0, 0, 0, 0, 1]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",59,Male,1,CrowdWorks,4,4,6,9,6,1fb9783df691b0ad.jpg,OpenImages,"[[200, 359, 54, 33], [298, 358, 70, 34]]",Person,Japan,680,1024,annotator115,1fb9783df691b0ad_Human eye_7-8
Human face,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",59,Male,1,CrowdWorks,4,4,6,9,6,1fb9783df691b0ad.jpg,OpenImages,"[[180, 224, 259, 349]]",Person,Japan,680,1024,annotator115,1fb9783df691b0ad_Human face_0
Human face,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",59,Male,1,CrowdWorks,4,4,6,9,6,231f3e437626f792.jpg,OpenImages,"[[0, 192, 298, 367], [381, 243, 329, 418]]",Person,Japan,768,768,annotator115,231f3e437626f792_Human face_0-1
Human hair,"[0, 0, 0, 0, 0, 1]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",59,Male,1,CrowdWorks,4,4,6,9,6,1fb9783df691b0ad.jpg,OpenImages,"[[55, 115, 553, 441]]",Person,Japan,680,1024,annotator115,1fb9783df691b0ad_Human hair_1
Human hair,"[0, 0, 0, 0, 0, 1]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",59,Male,1,CrowdWorks,4,4,6,9,6,231f3e437626f792.jpg,OpenImages,"[[0, 85, 354, 390], [360, 112, 407, 607]]",Person,Japan,768,768,annotator115,231f3e437626f792_Human hair_2-3
