category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Bed,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,15e9f230f8f0609f.jpg,OpenImages,"[[0, 723, 768, 300]]",Home interior,Japan,768,1024,annotator66,15e9f230f8f0609f_Bed_1
Book,"[0, 0, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,4b523b5b89444fcf.jpg,OpenImages,"[[22, 16, 948, 672]]",Book,Japan,1024,705,annotator66,4b523b5b89444fcf_Book_0
Building,"[0, 1, 1, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,5dfb1f03dcffaa36.jpg,OpenImages,"[[0, 0, 1022, 766]]",Others,Japan,1024,768,annotator66,5dfb1f03dcffaa36_Building_3
Car,"[1, 1, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,0e360a4689ac06e8.jpg,OpenImages,"[[0, 0, 1022, 125], [108, 83, 915, 551]]",Others,Japan,1024,681,annotator66,0e360a4689ac06e8_Car_0-1
Clothing,"[0, 0, 0, 1, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,231f3e437626f792.jpg,OpenImages,"[[0, 487, 492, 280], [457, 580, 310, 187]]",Clothing,Japan,768,768,annotator66,231f3e437626f792_Clothing_8-9
Fashion accessory,"[1, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,1fb9783df691b0ad.jpg,OpenImages,"[[232, 501, 253, 457], [235, 686, 107, 337]]",Others,Japan,680,1024,annotator66,1fb9783df691b0ad_Fashion accessory_3-4
Furniture,"[0, 1, 1, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,5dfb1f03dcffaa36.jpg,OpenImages,"[[0, 454, 276, 313], [86, 332, 769, 259], [430, 452, 593, 315]]",Others,Japan,1024,768,annotator66,5dfb1f03dcffaa36_Furniture_0-1-2
Girl,"[1, 1, 1, 1, 1, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,231f3e437626f792.jpg,OpenImages,"[[349, 115, 418, 652]]",Person,Japan,768,768,annotator66,231f3e437626f792_Girl_5
Glasses,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,1fb9783df691b0ad.jpg,OpenImages,"[[162, 346, 280, 73]]",Accessory,Japan,680,1024,annotator66,1fb9783df691b0ad_Glasses_2
Glasses,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,231f3e437626f792.jpg,OpenImages,"[[0, 309, 288, 108]]",Accessory,Japan,768,768,annotator66,231f3e437626f792_Glasses_4
House,"[0, 1, 1, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,a16a08b532c78f9e.jpg,OpenImages,"[[0, 350, 60, 46], [59, 67, 379, 483], [161, 526, 182, 86], [411, 473, 81, 57], [440, 339, 32, 40], [475, 187, 161, 292], [494, 420, 153, 89], [638, 340, 43, 44], [681, 27, 222, 563], [900, 339, 121, 54]]",Others,Japan,1024,768,annotator66,a16a08b532c78f9e_House_6-7-8-9-10-11-12-13-14-15
House,"[0, 1, 1, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,15e9f230f8f0609f.jpg,OpenImages,"[[0, 0, 766, 1022]]",Others,Japan,768,1024,annotator66,15e9f230f8f0609f_House_0
Human beard,"[1, 0, 1, 1, 1, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,1fb9783df691b0ad.jpg,OpenImages,"[[155, 393, 322, 284]]",Person,Japan,680,1024,annotator66,1fb9783df691b0ad_Human beard_11
Human body,"[1, 1, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,231f3e437626f792.jpg,OpenImages,"[[0, 77, 486, 690], [357, 113, 410, 654]]",Person,Japan,768,768,annotator66,231f3e437626f792_Human body_10-11
Human ear,"[1, 0, 0, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,231f3e437626f792.jpg,OpenImages,"[[693, 413, 44, 106]]",Person,Japan,768,768,annotator66,231f3e437626f792_Human ear_16
Human eye,"[1, 0, 0, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,1fb9783df691b0ad.jpg,OpenImages,"[[200, 359, 54, 33], [298, 358, 70, 34]]",Person,Japan,680,1024,annotator66,1fb9783df691b0ad_Human eye_7-8
Human face,"[1, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,1fb9783df691b0ad.jpg,OpenImages,"[[180, 224, 259, 349]]",Person,Japan,680,1024,annotator66,1fb9783df691b0ad_Human face_0
Human face,"[1, 0, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,231f3e437626f792.jpg,OpenImages,"[[0, 192, 298, 367], [381, 243, 329, 418]]",Person,Japan,768,768,annotator66,231f3e437626f792_Human face_0-1
Human hair,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,1fb9783df691b0ad.jpg,OpenImages,"[[55, 115, 553, 441]]",Person,Japan,680,1024,annotator66,1fb9783df691b0ad_Human hair_1
Human hair,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,231f3e437626f792.jpg,OpenImages,"[[0, 85, 354, 390], [360, 112, 407, 607]]",Person,Japan,768,768,annotator66,231f3e437626f792_Human hair_2-3
Human head,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,1fb9783df691b0ad.jpg,OpenImages,"[[162, 112, 431, 489]]",Person,Japan,680,1024,annotator66,1fb9783df691b0ad_Human head_6
Human head,"[1, 1, 0, 1, 0, 0]",6,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,231f3e437626f792.jpg,OpenImages,"[[0, 108, 336, 472], [354, 167, 393, 505]]",Person,Japan,768,768,annotator66,231f3e437626f792_Human head_12-13
Human mouth,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",47,Female,0,CrowdWorks,5,9,8,9,8,1fb9783df691b0ad.jpg,OpenImages,"[[247, 496, 63, 21]]",Person,Japan,680,1024,annotator66,1fb9783df691b0ad_Human mouth_10
