category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[0, 1, 0, 0, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,d94378dc2841b503.jpg,OpenImages,"[[0, 116, 1024, 566]]",Others,UK,1024,683,annotator307,d94378dc2841b503_Building_2
Human body,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,46afaf945caee54c.jpg,OpenImages,"[[231, 119, 570, 565]]",Person,UK,1024,685,annotator307,46afaf945caee54c_Human body_4
Human eye,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,46afaf945caee54c.jpg,OpenImages,"[[559, 261, 37, 25], [620, 278, 28, 18]]",Person,UK,1024,685,annotator307,46afaf945caee54c_Human eye_5-6
Laptop,"[1, 0, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,46afaf945caee54c.jpg,OpenImages,"[[356, 435, 408, 220]]",Screen,UK,1024,685,annotator307,46afaf945caee54c_Laptop_8
Object 0,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,107656.jpg,LVIS,"[[3, 1, 493, 373]]",Others,UK,500,375,annotator307,107656_Object 0_2
Skyscraper,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,d94378dc2841b503.jpg,OpenImages,"[[0, 149, 389, 255], [463, 113, 484, 219]]",Scenery,UK,1024,683,annotator307,d94378dc2841b503_Skyscraper_0-1
Tower,"[0, 1, 0, 0, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,d94378dc2841b503.jpg,OpenImages,"[[0, 149, 264, 267], [72, 182, 64, 86], [141, 152, 48, 169], [276, 170, 31, 84], [315, 148, 66, 152], [457, 111, 487, 279], [936, 389, 80, 98]]",Others,UK,1024,683,annotator307,d94378dc2841b503_Tower_3-4-5-6-7-8-9
Woman,"[1, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,46afaf945caee54c.jpg,OpenImages,"[[229, 116, 568, 567]]",Person,UK,1024,685,annotator307,46afaf945caee54c_Woman_11
beer_bottle,"[0, 1, 1, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,108253.jpg,LVIS,"[[237, 0, 127, 318]]",Food,UK,480,640,annotator307,108253_beer_bottle_0
book,"[0, 0, 1, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,119614.jpg,LVIS,"[[15, 40, 41, 60], [49, 169, 49, 28], [41, 149, 39, 33]]",Book,UK,640,480,annotator307,119614_book_2-3-4
box,"[0, 1, 1, 0, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,107656.jpg,LVIS,"[[368, 291, 83, 41]]",Others,UK,500,375,annotator307,107656_box_0
desk,"[1, 0, 1, 0, 1, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,148620.jpg,LVIS,"[[0, 192, 500, 182]]",Table,UK,500,375,annotator307,148620_desk_3
dog,"[1, 0, 0, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,107656.jpg,LVIS,"[[173, 209, 83, 46]]",Pet,UK,500,375,annotator307,107656_dog_1
fireplug,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,119600.jpg,LVIS,"[[242, 80, 28, 84]]",Others,UK,640,199,annotator307,119600_fireplug_5
identity,"[1, 1, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,2407133109865114.jpg,OpenImages,"[[104, 161, 382, 473]]",Others,UK,540,720,annotator307,2407133109865114_identity_0
identity,"[1, 1, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,186ecafa80d92c9e.jpg,OpenImages,"[[19, 104, 1005, 579]]",Others,UK,1024,683,annotator307,186ecafa80d92c9e_identity_0
laptop_computer,"[1, 1, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,148620.jpg,LVIS,"[[22, 140, 169, 135]]",Screen,UK,500,375,annotator307,148620_laptop_computer_0
monitor_(computer_equipment) computer_monitor,"[1, 1, 1, 1, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,148620.jpg,LVIS,"[[224, 60, 203, 167], [22, 140, 142, 99]]",Screen,UK,500,375,annotator307,148620_monitor_(computer_equipment) computer_monitor_1-2
plastic_bag,"[0, 1, 0, 0, 0, 0]",1,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,119614.jpg,LVIS,"[[31, 88, 62, 58], [24, 3, 89, 71]]",Others,UK,640,480,annotator307,119614_plastic_bag_6-7
suitcase,"[1, 1, 0, 0, 1, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",28,Female,1,Prolific,7,9,7,4,10,119614.jpg,LVIS,"[[95, 86, 542, 287]]",Others,UK,640,480,annotator307,119614_suitcase_1
