category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Clothing,"[1, 1, 1, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,3e4ad48b1e86a288.jpg,OpenImages,"[[0, 58, 1024, 624]]",Clothing,Japan,1024,683,annotator31,3e4ad48b1e86a288_Clothing_4
Girl,"[1, 1, 1, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,3e4ad48b1e86a288.jpg,OpenImages,"[[92, 95, 193, 509], [356, 132, 223, 433], [428, 78, 95, 406]]",Person,Japan,1024,683,annotator31,3e4ad48b1e86a288_Girl_1-2-3
Human body,"[1, 1, 1, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,3e4ad48b1e86a288.jpg,OpenImages,"[[0, 0, 1024, 683]]",Person,Japan,1024,683,annotator31,3e4ad48b1e86a288_Human body_5
Human hair,"[1, 1, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,3e4ad48b1e86a288.jpg,OpenImages,"[[0, 0, 1022, 330]]",Person,Japan,1024,683,annotator31,3e4ad48b1e86a288_Human hair_0
Mammal,"[1, 1, 1, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,3e4ad48b1e86a288.jpg,OpenImages,"[[0, 0, 1024, 683]]",Others,Japan,1024,683,annotator31,3e4ad48b1e86a288_Mammal_6
Man,"[1, 1, 1, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,3e4ad48b1e86a288.jpg,OpenImages,"[[0, 0, 1024, 587]]",Person,Japan,1024,683,annotator31,3e4ad48b1e86a288_Man_12
Object 0,"[1, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,290959.jpg,LVIS,"[[82, 96, 499, 172]]",Others,Japan,640,498,annotator31,290959_Object 0_0
Object 0,"[1, 1, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,129026.jpg,LVIS,"[[0, 4, 400, 209]]",Others,Japan,640,478,annotator31,129026_Object 0_0
Object 1,"[0, 0, 0, 0, 1, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,290959.jpg,LVIS,"[[59, 91, 103, 100]]",Others,Japan,640,498,annotator31,290959_Object 1_1
Woman,"[1, 1, 1, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,3e4ad48b1e86a288.jpg,OpenImages,"[[96, 92, 187, 515], [357, 128, 225, 436], [431, 78, 89, 404], [573, 69, 21, 139], [868, 122, 45, 42]]",Person,Japan,1024,683,annotator31,3e4ad48b1e86a288_Woman_7-8-9-10-11
boat,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,168848.jpg,LVIS,"[[42, 248, 100, 58], [495, 237, 47, 37], [521, 150, 41, 82], [105, 248, 109, 59], [540, 248, 54, 76], [370, 233, 39, 20], [475, 215, 90, 190], [545, 211, 49, 50], [358, 268, 83, 56], [335, 229, 49, 33], [376, 215, 31, 10], [470, 218, 24, 25], [574, 212, 16, 23], [5, 296, 86, 45], [191, 245, 38, 37], [128, 183, 390, 296], [445, 177, 15, 44], [228, 234, 56, 36], [8, 357, 317, 122], [591, 215, 21, 8], [283, 226, 56, 45], [452, 262, 54, 57], [0, 244, 43, 69], [405, 215, 25, 16], [0, 315, 33, 55], [16, 227, 21, 7]]",Others,Japan,640,480,annotator31,168848_boat_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25
bulletin_board,"[1, 1, 1, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,204643.jpg,LVIS,"[[0, 0, 294, 480]]",Others,Japan,640,480,annotator31,204643_bulletin_board_0
hat,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,19924.jpg,LVIS,"[[25, 38, 259, 414]]",Others,Japan,458,500,annotator31,19924_hat_1
laptop_computer,"[1, 1, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,141278.jpg,LVIS,"[[251, 103, 84, 67]]",Screen,Japan,500,375,annotator31,141278_laptop_computer_0
monitor_(computer_equipment) computer_monitor,"[1, 1, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,141278.jpg,LVIS,"[[285, 104, 50, 51], [206, 50, 77, 86]]",Screen,Japan,500,375,annotator31,141278_monitor_(computer_equipment) computer_monitor_1-2
necktie,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,19924.jpg,LVIS,"[[269, 193, 188, 146]]",Others,Japan,458,500,annotator31,19924_necktie_0
painting,"[1, 1, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,385190.jpg,LVIS,"[[44, 71, 328, 160]]",Others,Japan,500,375,annotator31,385190_painting_3
shirt,"[0, 0, 0, 1, 0, 0]",2,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,19924.jpg,LVIS,"[[257, 125, 200, 296]]",Others,Japan,458,500,annotator31,19924_shirt_2
street_sign,"[0, 1, 0, 1, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",38,Female,0,CrowdWorks,8,5,9,7,3,385190.jpg,LVIS,"[[330, 111, 37, 187], [13, 143, 15, 40], [355, 126, 51, 189]]",Others,Japan,500,375,annotator31,385190_street_sign_0-1-2
