category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Computer monitor,"[0, 0, 1, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,1f8d2f13a6cd1206.jpg,OpenImages,"[[52, 110, 576, 535], [627, 166, 339, 481]]",Screen,UK,1024,768,annotator346,1f8d2f13a6cd1206_Computer monitor_0-1
Human body,"[0, 1, 1, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,373c26ce480f8d29.jpg,OpenImages,"[[283, 167, 458, 510]]",Person,UK,1024,681,annotator346,373c26ce480f8d29_Human body_2
Human face,"[0, 1, 1, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,373c26ce480f8d29.jpg,OpenImages,"[[363, 171, 223, 210]]",Person,UK,1024,681,annotator346,373c26ce480f8d29_Human face_0
Man,"[0, 1, 1, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,12afe1d19dabcba1.jpg,OpenImages,"[[0, 159, 301, 519], [331, 224, 189, 454]]",Person,UK,1024,679,annotator346,12afe1d19dabcba1_Man_4-5
Object 0,"[1, 0, 1, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,104349.jpg,LVIS,"[[61, 453, 299, 177]]",Others,UK,480,640,annotator346,104349_Object 0_0
Person,"[0, 1, 1, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,373c26ce480f8d29.jpg,OpenImages,"[[280, 180, 461, 498]]",Others,UK,1024,681,annotator346,373c26ce480f8d29_Person_1
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,0a37aa0734ac8016.jpg,OpenImages,"[[21, 173, 27, 19], [173, 236, 37, 27], [319, 409, 79, 66]]",Vehicle Plate,UK,1024,681,annotator346,0a37aa0734ac8016_Vehicle registration plate_4-5-6
Woman,"[0, 1, 1, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,12afe1d19dabcba1.jpg,OpenImages,"[[754, 248, 106, 162]]",Person,UK,1024,679,annotator346,12afe1d19dabcba1_Woman_3
dog_collar,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,120882.jpg,LVIS,"[[214, 180, 77, 79]]",Others,UK,640,427,annotator346,120882_dog_collar_0
license_plate,"[1, 0, 0, 0, 0, 1]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,110371.jpg,LVIS,"[[587, 245, 30, 18], [355, 270, 37, 33], [159, 297, 51, 35]]",Vehicle Plate,UK,640,459,annotator346,110371_license_plate_0-1-2
person,"[0, 0, 0, 1, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,11699.jpg,LVIS,"[[207, 101, 223, 431], [49, 78, 175, 342]]",Person,UK,480,640,annotator346,11699_person_7-8
tag,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",65,Male,0,Prolific,6,3,8,9,9,11699.jpg,LVIS,"[[114, 398, 32, 34], [93, 405, 33, 37]]",Printed Material,UK,480,640,annotator346,11699_tag_2-3
