category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Clothing,"[0, 0, 1, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,403f19bb9f019cd9.jpg,OpenImages,"[[0, 270, 521, 411]]",Clothing,UK,1024,683,annotator545,403f19bb9f019cd9_Clothing_1
Clothing,"[0, 0, 1, 0, 0, 0]",3,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,200907829e4fbe95.jpg,OpenImages,"[[0, 63, 345, 616], [453, 536, 152, 98], [859, 432, 163, 119]]",Clothing,UK,1024,683,annotator545,200907829e4fbe95_Clothing_6-7-8
Computer monitor,"[0, 0, 0, 1, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,14dab1085d21f94a.jpg,OpenImages,"[[0, 1, 1024, 766]]",Screen,UK,1024,768,annotator545,14dab1085d21f94a_Computer monitor_0
Guitar,"[0, 0, 1, 0, 0, 0]",5,"[0, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,200907829e4fbe95.jpg,OpenImages,"[[0, 169, 619, 479]]",Others,UK,1024,683,annotator545,200907829e4fbe95_Guitar_5
Human body,"[1, 0, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,200907829e4fbe95.jpg,OpenImages,"[[0, 27, 567, 652], [454, 472, 148, 158], [862, 388, 160, 222]]",Person,UK,1024,683,annotator545,200907829e4fbe95_Human body_9-10-11
Man,"[1, 0, 0, 1, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,200907829e4fbe95.jpg,OpenImages,"[[0, 27, 572, 652], [459, 474, 143, 155], [863, 388, 158, 222]]",Person,UK,1024,683,annotator545,200907829e4fbe95_Man_14-15-16
Person,"[1, 0, 0, 0, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,14dab1085d21f94a.jpg,OpenImages,"[[156, 521, 24, 43], [163, 294, 25, 33], [208, 632, 30, 46], [622, 416, 33, 33], [624, 361, 33, 38]]",Others,UK,1024,768,annotator545,14dab1085d21f94a_Person_1-2-3-4-5
armchair,"[0, 0, 1, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,133679.jpg,LVIS,"[[245, 221, 77, 86], [0, 294, 268, 131], [469, 191, 153, 78], [382, 221, 54, 66]]",Others,UK,640,426,annotator545,133679_armchair_6-7-8-9
chair,"[0, 0, 1, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,133679.jpg,LVIS,"[[469, 191, 154, 78], [382, 221, 55, 65], [0, 294, 269, 131], [147, 222, 96, 86], [377, 281, 64, 70], [244, 220, 78, 86]]",Others,UK,640,426,annotator545,133679_chair_11-12-13-14-15-16
license_plate,"[1, 1, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,122166.jpg,LVIS,"[[334, 364, 38, 8], [623, 306, 5, 1], [479, 334, 11, 2], [533, 315, 6, 1], [205, 371, 43, 10]]",Vehicle Plate,UK,640,480,annotator545,122166_license_plate_12-13-14-15-16
refrigerator,"[0, 0, 1, 0, 0, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,133679.jpg,LVIS,"[[0, 155, 67, 152]]",Others,UK,640,426,annotator545,133679_refrigerator_10
street_sign,"[0, 1, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,122166.jpg,LVIS,"[[58, 163, 56, 100], [331, 273, 7, 21], [125, 245, 25, 32], [342, 231, 19, 67], [625, 274, 13, 13], [453, 273, 7, 9], [451, 282, 11, 11], [271, 214, 23, 50], [369, 241, 15, 32], [625, 260, 14, 14], [451, 253, 10, 19], [576, 291, 8, 8]]",Others,UK,640,480,annotator545,122166_street_sign_0-1-2-3-4-5-6-7-8-9-10-11
tag,"[1, 0, 0, 0, 0, 0]",0,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,182637.jpg,LVIS,"[[54, 271, 13, 28], [277, 333, 5, 6]]",Printed Material,UK,480,640,annotator545,182637_tag_0-1
teddy_bear,"[0, 0, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,101172.jpg,LVIS,"[[363, 400, 89, 145], [155, 133, 191, 189], [44, 429, 103, 139]]",Others,UK,460,640,annotator545,101172_teddy_bear_5-6-7
toy,"[0, 0, 1, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,Prolific,6,9,4,6,10,101172.jpg,LVIS,"[[143, 135, 202, 186], [363, 401, 88, 144], [44, 429, 104, 140]]",Toy,UK,460,640,annotator545,101172_toy_0-1-2
