category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Building,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",22,Male,1,CrowdWorks,5,5,7,7,8,3476c411e42d86cf.jpg,OpenImages,"[[0, 0, 1024, 768]]",Others,Japan,1024,768,annotator198,3476c411e42d86cf_Building_0
Clothing,"[0, 0, 1, 1, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,CrowdWorks,5,5,7,7,8,208fcde7b90bcbf8.jpg,OpenImages,"[[0, 20, 160, 212], [182, 222, 523, 478], [984, 96, 38, 262]]",Clothing,Japan,1024,768,annotator198,208fcde7b90bcbf8_Clothing_2-3-4
Clothing,"[0, 0, 1, 1, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,CrowdWorks,5,5,7,7,8,34075a7a303487f9.jpg,OpenImages,"[[0, 34, 48, 120], [105, 3, 81, 186], [132, 33, 147, 275], [272, 19, 141, 127], [276, 279, 311, 223], [412, 25, 180, 371], [605, 210, 288, 193], [655, 28, 129, 190], [903, 0, 118, 103]]",Clothing,Japan,1024,678,annotator198,34075a7a303487f9_Clothing_2-3-4-5-6-7-8-9-10
Girl,"[1, 0, 0, 1, 1, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,CrowdWorks,5,5,7,7,8,208fcde7b90bcbf8.jpg,OpenImages,"[[160, 62, 752, 639]]",Person,Japan,1024,768,annotator198,208fcde7b90bcbf8_Girl_0
Human arm,"[0, 0, 0, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,CrowdWorks,5,5,7,7,8,208fcde7b90bcbf8.jpg,OpenImages,"[[190, 542, 119, 140], [355, 73, 104, 368], [915, 120, 108, 344]]",Person,Japan,1024,768,annotator198,208fcde7b90bcbf8_Human arm_10-11-12
Human arm,"[0, 0, 0, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,CrowdWorks,5,5,7,7,8,34075a7a303487f9.jpg,OpenImages,"[[142, 0, 46, 40], [218, 0, 90, 73], [327, 281, 151, 165], [368, 4, 126, 163], [478, 279, 151, 172], [497, 0, 124, 129], [663, 202, 157, 144], [678, 0, 106, 111], [778, 219, 105, 139], [947, 0, 76, 76]]",Person,Japan,1024,678,annotator198,34075a7a303487f9_Human arm_19-20-21-22-23-24-25-26-27-28
Human body,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,CrowdWorks,5,5,7,7,8,208fcde7b90bcbf8.jpg,OpenImages,"[[153, 73, 766, 640], [920, 97, 104, 489]]",Person,Japan,1024,768,annotator198,208fcde7b90bcbf8_Human body_8-9
Human body,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,CrowdWorks,5,5,7,7,8,34075a7a303487f9.jpg,OpenImages,"[[0, 0, 1024, 511]]",Person,Japan,1024,678,annotator198,34075a7a303487f9_Human body_11
Human body,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,CrowdWorks,5,5,7,7,8,6cb95fd90d7c2bac.jpg,OpenImages,"[[206, 154, 483, 392]]",Person,Japan,1024,683,annotator198,6cb95fd90d7c2bac_Human body_2
Human eye,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",22,Male,1,CrowdWorks,5,5,7,7,8,6cb95fd90d7c2bac.jpg,OpenImages,"[[330, 287, 155, 60], [579, 287, 92, 51]]",Person,Japan,1024,683,annotator198,6cb95fd90d7c2bac_Human eye_4-5
