category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Car,"[0, 0, 1, 0, 0, 0]",4,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",23,Male,0,Prolific,3,6,6,5,7,052ad2ea2d01ae65.jpg,OpenImages,"[[96, 127, 808, 336], [892, 0, 131, 312]]",Others,UK,1024,525,annotator551,052ad2ea2d01ae65_Car_0-1
Dog,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",23,Male,0,Prolific,3,6,6,5,7,01bac85f962c2ff5.jpg,OpenImages,"[[70, 39, 953, 904]]",Pet,UK,1024,945,annotator551,01bac85f962c2ff5_Dog_0
Object 0,"[0, 1, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",23,Male,0,Prolific,3,6,6,5,7,01bac85f962c2ff5.jpg,OpenImages,"[[277, 250, 266, 78]]",Others,UK,1024,945,annotator551,01bac85f962c2ff5_Object 0_1
Object 1,"[1, 0, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Male,0,Prolific,3,6,6,5,7,01bac85f962c2ff5.jpg,OpenImages,"[[350, 558, 177, 198]]",Others,UK,1024,945,annotator551,01bac85f962c2ff5_Object 1_2
Vehicle registration plate,"[1, 0, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Male,0,Prolific,3,6,6,5,7,052ad2ea2d01ae65.jpg,OpenImages,"[[891, 295, 10, 66]]",Vehicle Plate,UK,1024,525,annotator551,052ad2ea2d01ae65_Vehicle registration plate_2
identity,"[1, 0, 0, 0, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Male,0,Prolific,3,6,6,5,7,054f3a08aadf794d.jpg,OpenImages,"[[125, 43, 399, 544]]",Others,UK,612,612,annotator551,054f3a08aadf794d_identity_0
license_plate,"[1, 0, 0, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Male,0,Prolific,3,6,6,5,7,101882.jpg,LVIS,"[[371, 327, 30, 14], [228, 379, 32, 20]]",Vehicle Plate,UK,640,506,annotator551,101882_license_plate_11-12
person,"[0, 1, 1, 1, 0, 0]",5,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",23,Male,0,Prolific,3,6,6,5,7,141382.jpg,LVIS,"[[274, 0, 31, 43], [413, 23, 23, 38], [244, 38, 38, 52], [212, 110, 74, 177], [111, 66, 41, 51], [99, 15, 33, 33], [463, 46, 33, 63], [211, 67, 48, 52], [197, 20, 44, 54], [435, 0, 31, 44], [247, 14, 32, 43], [105, 38, 34, 57], [399, 1, 31, 80], [28, 14, 42, 57], [84, 92, 37, 26], [288, 17, 45, 32], [415, 37, 37, 77], [294, 42, 36, 55], [231, 0, 33, 48], [253, 71, 29, 48], [283, 68, 41, 52], [475, 0, 24, 50], [214, 45, 34, 40], [2, 66, 43, 50], [12, 90, 30, 28], [484, 75, 15, 47], [122, 92, 32, 26], [440, 43, 35, 20], [62, 19, 37, 47], [0, 16, 35, 47], [27, 0, 31, 31], [78, 70, 34, 39], [438, 66, 40, 56], [196, 0, 32, 49], [72, 40, 36, 50], [51, 95, 31, 23], [489, 21, 10, 55], [0, 0, 28, 21], [1, 39, 30, 52], [367, 128, 69, 103], [61, 0, 31, 35], [97, 0, 45, 52], [24, 0, 40, 31], [41, 61, 38, 57]]",Person,UK,500,332,annotator551,141382_person_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43
signboard,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",23,Male,0,Prolific,3,6,6,5,7,101882.jpg,LVIS,"[[97, 95, 78, 324], [307, 0, 141, 84], [35, 1, 17, 72]]",Place Identifier,UK,640,506,annotator551,101882_signboard_2-3-4
wedding_cake,"[0, 0, 1, 0, 0, 0]",1,"[0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",23,Male,0,Prolific,3,6,6,5,7,119492.jpg,LVIS,"[[57, 305, 130, 171]]",Others,UK,640,480,annotator551,119492_wedding_cake_0
wine_bottle,"[0, 0, 1, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",23,Male,0,Prolific,3,6,6,5,7,118974.jpg,LVIS,"[[57, 110, 13, 50]]",Others,UK,480,640,annotator551,118974_wine_bottle_1
