category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Boy,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",49,Male,2,CrowdWorks,6,4,8,6,8,0013ea2087020901.jpg,OpenImages,"[[225, 151, 278, 664]]",Person,Japan,732,1024,annotator124,0013ea2087020901_Boy_8
Cosmetics,"[0, 0, 0, 1, 0, 0]",1,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",49,Male,2,CrowdWorks,6,4,8,6,8,b806f7eb139a04e5.jpg,OpenImages,"[[209, 182, 705, 515]]",Cosmetics,Japan,1024,768,annotator124,b806f7eb139a04e5_Cosmetics_2
Girl,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",49,Male,2,CrowdWorks,6,4,8,6,8,0013ea2087020901.jpg,OpenImages,"[[220, 154, 283, 669]]",Person,Japan,732,1024,annotator124,0013ea2087020901_Girl_2
Human body,"[0, 0, 0, 1, 0, 0]",1,"[0, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",49,Male,2,CrowdWorks,6,4,8,6,8,b806f7eb139a04e5.jpg,OpenImages,"[[116, 0, 905, 766]]",Person,Japan,1024,768,annotator124,b806f7eb139a04e5_Human body_0
Human body,"[1, 0, 0, 0, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",49,Male,2,CrowdWorks,6,4,8,6,8,0013ea2087020901.jpg,OpenImages,"[[226, 153, 276, 662]]",Person,Japan,732,1024,annotator124,0013ea2087020901_Human body_3
Human eye,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",49,Male,2,CrowdWorks,6,4,8,6,8,0013ea2087020901.jpg,OpenImages,"[[304, 251, 31, 10], [359, 247, 29, 15]]",Person,Japan,732,1024,annotator124,0013ea2087020901_Human eye_5-6
Human face,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",49,Male,2,CrowdWorks,6,4,8,6,8,0013ea2087020901.jpg,OpenImages,"[[289, 151, 137, 173], [292, 207, 131, 109]]",Person,Japan,732,1024,annotator124,0013ea2087020901_Human face_0-1
Human hand,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0]",49,Male,2,CrowdWorks,6,4,8,6,8,b806f7eb139a04e5.jpg,OpenImages,"[[116, 0, 907, 768]]",Person,Japan,1024,768,annotator124,b806f7eb139a04e5_Human hand_1
Human head,"[1, 0, 0, 0, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",49,Male,2,CrowdWorks,6,4,8,6,8,0013ea2087020901.jpg,OpenImages,"[[290, 151, 134, 171]]",Person,Japan,732,1024,annotator124,0013ea2087020901_Human head_4
Mammal,"[1, 0, 0, 1, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",49,Male,2,CrowdWorks,6,4,8,6,8,0013ea2087020901.jpg,OpenImages,"[[222, 153, 281, 665]]",Others,Japan,732,1024,annotator124,0013ea2087020901_Mammal_7
